Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
0.376767, 0.083965, -0.795622, -0.589208, -0.209336, -0.044841
0.381474, 0.076434, -0.78751, -0.574662, -0.200895, -0.04488
0.378339, 0.074545, -0.791575, -0.561719, -0.196676, -0.049004
0.365955, 0.076106, -0.801632, -0.569703, -0.203854, -0.049117
0.362141, 0.070045, -0.795728, -0.590817, -0.209752, -0.053582
0.348008, 0.062509, -0.793715, -0.568748, -0.219863, -0.060959
0.353557, 0.054269, -0.793467, -0.575196, -0.210402, -0.049684
0.350639, 0.059738, -0.821644, -0.556499, -0.234003, -0.053211
0.347099, 0.061695, -0.827728, -0.566884, -0.228359, -0.053162
0.343918, 0.059538, -0.823642, -0.558647, -0.237329, -0.053358
0.346093, 0.061176, -0.811552, -0.560179, -0.218764, -0.050809
0.355172, 0.058954, -0.84588, -0.552486, -0.212286, -0.055193
0.358632, 0.055781, -0.827618, -0.547227, -0.210031, -0.05
0.347191, 0.054101, -0.82979, -0.559095, -0.218936, -0.057243
0.349601, 0.061848, -0.831626, -0.555444, -0.222961, -0.048797
0.361866, 0.05914, -0.831809, -0.55032, -0.209035, -0.055361
0.379458, 0.04815, -0.81367, -0.560786, -0.185665, -0.051141
0.376377, 0.040732, -0.809505, -0.54822, -0.198465, -0.049943
0.363279, 0.027659, -0.845662, -0.535784, -0.191484, -0.052114
0.352879, 0.016968, -0.881868, -0.497129, -0.205656, -0.061148
0.346151, -0.005432, -0.903826, -0.50316, -0.214688, -0.057995
0.340125, -0.019486, -0.972371, -0.46862, -0.205601, -0.070201
0.33016, -0.034564, -1.05696, -0.471123, -0.207596, -0.075224
0.294342, -0.060345, -1.20982, -0.432155, -0.206871, -0.084688
0.23595, -0.103989, -1.42502, -0.414883, -0.236362, -0.096011
0.136395, -0.145806, -1.86732, -0.365885, -0.277366, -0.101173
-0.056369, -0.217606, -2.54122, -0.310161, -0.384101, -0.132187
-0.315193, -0.277153, -3.41452, -0.290034, -0.5014, -0.168296
-0.505051, -0.255584, -4.38871, -0.297498, -0.516796, -0.178931
-0.609243, -0.176058, -5.46473, -0.367218, -0.366469, -0.195489
-0.812432, -0.124667, -6.58829, -0.38063, -0.305536, -0.212257
-1.06093, -0.044797, -7.85555, -0.431594, -0.208175, -0.252985
-1.17349, 0.126468, -9.2595, -0.594661, 0.127363, -0.301461
-1.26709, 0.314388, -10.4534, -0.754588, 0.409578, -0.321609
-1.48117, 0.439219, -11.8851, -0.803705, 0.600691, -0.400039
-1.61177, 0.612788, -13.5921, -0.92441, 0.939084, -0.499422
-1.80188, 0.845474, -15.1552, -1.08763, 1.07147, -0.567127
-2.16201, 0.979564, -16.0456, -1.13802, 0.62418, -0.629994
-2.44509, 1.11452, -16.6193, -1.22693, 0.092748, -0.662976
