Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
0.54175, -0.094735, -1.53951, -0.292983, 0.225283, -0.032114
0.548463, -0.099928, -1.54524, -0.300317, 0.222283, -0.017894
0.548534, -0.09728, -1.57742, -0.301392, 0.22372, -0.015666
0.547666, -0.089888, -1.60738, -0.297819, 0.239927, -0.003773
0.549773, -0.0928, -1.61947, -0.306225, 0.219353, -0.004828
0.550137, -0.097632, -1.58924, -0.34517, 0.211249, 0.001276
0.551008, -0.095609, -1.59517, -0.362547, 0.21873, 0.009774
0.567823, -0.090658, -1.61321, -0.363091, 0.222468, 0.016279
0.572057, -0.094591, -1.64553, -0.376677, 0.21422, 0.013044
0.566279, -0.094162, -1.6415, -0.387708, 0.210384, 0.014142
0.559756, -0.094535, -1.70007, -0.380928, 0.188934, 0.002958
0.555197, -0.097291, -1.76476, -0.386826, 0.17852, -0.009401
0.562118, -0.112628, -1.8191, -0.378553, 0.180028, -0.011933
0.570288, -0.119387, -1.87143, -0.363883, 0.187221, -0.013081
0.576597, -0.123891, -1.93588, -0.329786, 0.171604, -0.020918
0.576162, -0.128236, -1.98775, -0.309027, 0.18287, -0.004249
0.570145, -0.129618, -2.09618, -0.291353, 0.178702, 0.00398
0.575504, -0.126425, -2.24087, -0.26506, 0.196823, 0.013519
0.574679, -0.14148, -2.3956, -0.272602, 0.185698, 0.023063
0.577745, -0.156938, -2.6391, -0.255471, 0.172019, 0.02117
0.583213, -0.167787, -2.93892, -0.236266, 0.194319, 0.02503
0.600048, -0.175684, -3.24107, -0.197748, 0.216308, 0.014019
0.619134, -0.188976, -3.57947, -0.16201, 0.221856, 0.001212
0.609248, -0.208812, -3.94797, -0.13077, 0.182531, -0.014479
0.6144, -0.230994, -4.45721, -0.089994, 0.17, -0.020468
0.625318, -0.250637, -4.98003, -0.052745, 0.191607, -0.000892
0.635989, -0.264716, -5.50552, -0.012822, 0.226311, -0.007629
0.636234, -0.284199, -5.89398, 0.018246, 0.234925, -0.01133
0.657986, -0.307273, -6.64677, 0.025573, 0.332139, -0.000673
0.731814, -0.340227, -7.20909, -0.000768, 0.558589, -0.004466
0.808583, -0.362017, -7.31469, -0.062258, 0.795639, -0.096517
0.874429, -0.396431, -7.3473, -0.044541, 0.936452, -0.104661
0.877175, -0.441474, -7.40715, -0.041428, 0.896142, -0.178067
0.821066, -0.513887, -7.91527, 0.093927, 0.723642, -0.265068
0.768713, -0.591256, -8.63107, 0.247059, 0.565561, -0.282601
0.703195, -0.636364, -9.07213, 0.359555, 0.320056, -0.170335
0.623795, -0.663589, -9.53906, 0.494944, 0.109802, -0.045213
0.585482, -0.693174, -10.0043, 0.623208, 0.066734, 0.000687
0.601371, -0.698915, -10.2873, 0.713348, 0.14426, 0.025427
0.621518, -0.687708, -10.3836, 0.76153, 0.273141, 0.046814
0.650951, -0.659065, -10.5714, 0.776299, 0.373959, 0.037404
0.633323, -0.626879, -10.7498, 0.785088, 0.362822, -0.098787
0.597319, -0.570532, -10.7407, 0.7219, 0.320344, -0.126633
0.563893, -0.49638, -11.2447, 0.668486, 0.260083, -0.141071
0.534132, -0.402264, -11.7244, 0.503238, 0.209202, -0.12564
0.513954, -0.275027, -12.119, 0.305719, 0.163915, -0.07887
0.47952, -0.136814, -12.7989, 0.069982, 0.128616, 0.002657
