Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
0.770669, 0.11878, -1.79272, -0.688982, 0.37634, -0.040372
0.773959, 0.124598, -1.76413, -0.699958, 0.379652, -0.0202
0.770891, 0.127827, -1.79632, -0.689188, 0.378618, -0.020826
0.756239, 0.125457, -1.82466, -0.696742, 0.368837, -0.028863
0.749573, 0.125059, -1.8247, -0.694423, 0.352301, -0.033239
0.740829, 0.135417, -1.84875, -0.691424, 0.360304, -0.027295
0.745153, 0.127733, -1.82853, -0.697533, 0.364915, -0.023528
0.728363, 0.130731, -1.84694, -0.695521, 0.365118, -0.037416
0.736052, 0.136698, -1.85076, -0.708951, 0.36786, -0.024615
0.743955, 0.136412, -1.87093, -0.704827, 0.377377, -0.025235
0.734761, 0.12707, -1.86091, -0.715857, 0.375453, -0.028548
0.713585, 0.134903, -1.88519, -0.715951, 0.361861, -0.035488
0.710653, 0.135272, -1.89083, -0.704217, 0.351456, -0.02153
0.715284, 0.134179, -1.89078, -0.695742, 0.357157, -0.019989
0.716231, 0.138925, -1.87664, -0.704892, 0.370939, -0.01477
0.728249, 0.131659, -1.84836, -0.717962, 0.354665, -0.009646
0.716367, 0.141291, -1.87238, -0.703748, 0.360241, -0.005168
0.7181, 0.149167, -1.89676, -0.729843, 0.363298, -0.008691
0.720585, 0.145699, -1.9551, -0.722536, 0.381074, -0.007063
0.755577, 0.154476, -2.08616, -0.710634, 0.422838, -0.008143
0.729576, 0.146053, -2.19317, -0.734652, 0.371898, -0.025648
0.653751, 0.1259, -2.37052, -0.684802, 0.28519, -0.060729
0.593489, 0.144088, -2.70933, -0.713485, 0.256843, -0.087055
0.581794, 0.19857, -3.31563, -0.749702, 0.345523, -0.079899
0.503007, 0.233077, -4.02986, -0.763581, 0.369177, -0.059382
0.317669, 0.211498, -4.70145, -0.683909, 0.228253, -0.073624
0.227199, 0.238368, -5.37117, -0.664316, 0.236355, -0.053176
0.282349, 0.425895, -6.20677, -0.817676, 0.480005, 0.025712
0.306643, 0.637061, -7.22321, -0.98168, 0.770696, 0.125141
0.256639, 0.811868, -8.44059, -1.08769, 0.978608, 0.209623
0.104046, 0.95222, -9.701, -1.17245, 1.099, 0.233894
-0.030871, 1.20604, -10.7126, -1.42252, 1.22395, 0.274105
-0.185457, 1.46615, -11.2839, -1.64064, 1.1706, 0.353482
-0.356195, 1.56117, -11.7728, -1.72469, 1.10722, 0.37359
-0.529031, 1.65379, -12.6034, -1.78743, 1.15278, 0.418007
-0.694315, 1.82535, -13.4658, -1.89023, 1.22143, 0.502287
-0.992741, 2.09754, -14.1836, -2.13653, 1.09713, 0.586801
-1.17641, 2.36764, -15.0735, -2.31952, 1.13743, 0.646042
-1.35038, 2.53236, -15.9753, -2.38892, 1.09745, 0.66987
-1.61391, 2.77529, -16.9979, -2.50002, 1.02785, 0.699703
-1.8094, 2.96413, -17.8969, -2.56648, 0.773521, 0.657232
-1.97996, 3.16447, -18.6136, -2.63733, 0.365873, 0.572978
-2.17007, 3.42335, -19.3789, -2.74566, 0.025377, 0.496382
-2.26551, 3.55079, -20.0606, -2.73279, -0.25704, 0.433151
-2.40148, 3.65748, -20.3931, -2.65905, -0.579822, 0.390285
-2.53589, 3.74094, -20.8087, -2.61043, -0.828251, 0.326097
-2.485, 3.7895, -21.017, -2.58485, -0.92657, 0.29115
-2.6893, 3.86649, -21.3205, -2.596, -1.13135, 0.290112
-2.73049, 3.9427, -21.6206, -2.63382, -1.08146, 0.305056
-2.78184, 3.97424, -21.7944, -2.63306, -1.10779, 0.358079
-2.95404, 4.0614, -21.8656, -2.72027, -1.40236, 0.401667
-2.9029, 4.24904, -22.3923, -2.89567, -1.1511, 0.519613
-3.00614, 4.366, -22.5486, -3.03247, -1.05113, 0.673433
-3.23945, 4.44735, -22.6156, -3.09486, -1.28579, 0.800049
-3.34631, 4.49621, -22.9175, -3.07754, -1.62877, 0.775198
-3.40985, 4.65782, -23.2095, -3.20406, -1.65653, 0.725096
-3.51728, 4.71282, -23.5615, -3.21068, -1.48023, 0.750868
-3.44564, 4.75366, -23.7282, -3.28516, -1.18024, 0.814497
-3.63375, 4.80875, -24.4246, -3.29438, -1.27071, 0.804881
-3.60845, 4.97706, -24.74, -3.46665, -1.22268, 0.812125
-3.69589, 5.08355, -25.1067, -3.52702, -1.0706, 0.916495
-3.67689, 5.26025, -25.1825, -3.70827, -1.08994, 1.01028
-3.81017, 5.27286, -25.2612, -3.6934, -1.4997, 0.955182
-3.98311, 5.35895, -25.3062, -3.7674, -1.8047, 0.911941
-3.94152, 5.46422, -25.4232, -3.83275, -1.69552, 0.943943
-3.88957, 5.45492, -25.5383, -3.79331, -1.48241, 0.943229
-3.95751, 5.40933, -25.7507, -3.71714, -1.5258, 0.869113
-3.94471, 5.40093, -25.8896, -3.65338, -1.58348, 0.771694
-3.9266, 5.39511, -25.9529, -3.618, -1.51129, 0.732341
-3.87924, 5.41602, -26.2846, -3.63506, -1.18859, 0.78998
-3.8378, 5.36561, -26.4186, -3.59237, -1.15326, 0.81702
-3.95271, 5.37397, -26.5917, -3.57585, -1.51842, 0.694115
-3.91826, 5.45244, -26.6252, -3.57867, -1.81253, 0.638524
-3.9917, 5.43921, -26.7429, -3.48416, -1.90368, 0.650635
-3.99382, 5.46504, -26.63, -3.47606, -1.97806, 0.655858
-3.9762, 5.43087, -26.5948, -3.39243, -2.00952, 0.594414
-3.98169, 5.41664, -26.5771, -3.30976, -2.0185, 0.559185
-3.97066, 5.34495, -26.46, -3.24391, -2.16197, 0.541105
-3.90727, 5.37647, -26.4009, -3.28134, -2.14654, 0.505192
-3.8497, 5.41732, -26.5706, -3.25486, -2.08745, 0.497447
-3.71146, 5.44152, -26.5054, -3.27073, -1.8813, 0.568002
-3.74931, 5.42668, -26.6432, -3.20149, -2.09213, 0.496694
-3.55041, 5.4941, -26.9581, -3.22274, -2.04293, 0.421618
-3.57759, 5.50474, -27.1486, -3.10243, -2.05785, 0.4329
-3.57197, 5.52544, -26.7356, -3.12863, -2.188, 0.442906
-3.52586, 5.52698, -26.6949, -3.12279, -2.33561, 0.458229
-3.45628, 5.55965, -26.6855, -3.15324, -2.4479, 0.438893
-3.48641, 5.58689, -26.7425, -3.15299, -2.53923, 0.410196
-3.49502, 5.601, -26.8821, -3.18023, -2.37511, 0.480459
-3.33801, 5.66169, -26.8494, -3.26154, -2.11294, 0.649598
-3.39843, 5.65104, -26.6871, -3.29881, -2.31779, 0.597471
-3.43696, 5.63948, -26.5944, -3.31874, -2.25345, 0.602372
-3.26068, 5.6557, -26.5437, -3.3145, -1.88224, 0.670488
-3.26567, 5.546, -26.2634, -3.19521, -2.05104, 0.550528
-3.19742, 5.57563, -26.0942, -3.19474, -2.06912, 0.399365
-2.9525, 5.49177, -25.8247, -3.11289, -1.81904, 0.320651
-2.72211, 5.42866, -25.8213, -3.03896, -1.31832, 0.334919
-2.64295, 5.35105, -25.6551, -2.9851, -1.2907, 0.282999
-2.60915, 5.36898, -25.8202, -2.9963, -1.18789, 0.216135
-2.61061, 5.34544, -25.7072, -3.00741, -1.22147, 0.222827
-2.64755, 5.34005, -25.313, -3.07203, -1.28531, 0.289131
-2.61771, 5.38782, -25.1309, -3.16192, -1.29847, 0.354514
-2.65955, 5.30133, -25.1318, -3.08302, -1.33351, 0.363199
-2.6021, 5.31216, -25.1652, -3.07514, -1.17689, 0.418719
-2.58324, 5.30429, -24.8447, -3.11801, -1.24726, 0.438535
-2.61944, 5.25636, -24.8466, -3.08035, -1.31786, 0.418094
-2.47541, 5.33168, -24.944, -3.13628, -1.11233, 0.442939
-2.55017, 5.2392, -25.0901, -3.0341, -1.09474, 0.436525
-2.53027, 5.30281, -25.0713, -3.06811, -1.02744, 0.490784
-2.51658, 5.29287, -25.2334, -3.04173, -1.04575, 0.439843
-2.51783, 5.29043, -25.2821, -2.98343, -1.05269, 0.414757
-2.58217, 5.30076, -25.2267, -3.00147, -1.25292, 0.355598
-2.66622, 5.31509, -25.1013, -3.02803, -1.39817, 0.364972
-2.82675, 5.27894, -25.2472, -2.99868, -1.46351, 0.375302
-2.67956, 5.31913, -25.2325, -3.01642, -1.24865, 0.443258
-2.71341, 5.39046, -25.2882, -3.0864, -1.33694, 0.400404
-2.88214, 5.34526, -25.5397, -3.0089, -1.56986, 0.349181
-2.89902, 5.30974, -25.6114, -2.97972, -1.57585, 0.371463
-2.84266, 5.41781, -25.5783, -3.10343, -1.438, 0.463835
-2.9602, 5.39523, -25.8571, -3.12212, -1.559, 0.482853
-2.99623, 5.46306, -25.7302, -3.20715, -1.74222, 0.494763
-3.07972, 5.52392, -25.6925, -3.25739, -1.95444, 0.465985
