Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
0.716487, -0.065558, -2.11456, -0.412163, 0.48034, -0.021736
0.717504, -0.070074, -2.15511, -0.414481, 0.475019, -0.034552
0.709495, -0.066189, -2.17731, -0.428429, 0.446003, -0.037045
0.705718, -0.063332, -2.24016, -0.449993, 0.421859, -0.053644
0.699506, -0.071597, -2.3085, -0.433302, 0.395321, -0.056217
0.690867, -0.070583, -2.39921, -0.425826, 0.38035, -0.063837
0.696823, -0.074444, -2.54229, -0.416718, 0.401033, -0.069622
0.693855, -0.085611, -2.65921, -0.403932, 0.385229, -0.08194
0.698922, -0.094063, -2.77022, -0.37405, 0.400959, -0.098283
0.702731, -0.095272, -2.89524, -0.356672, 0.426397, -0.10736
0.721691, -0.109515, -3.15839, -0.337191, 0.469714, -0.0832
0.752606, -0.120247, -3.58712, -0.280132, 0.529398, -0.082098
0.80482, -0.138639, -4.08581, -0.236796, 0.613866, -0.054933
0.845047, -0.159041, -4.66578, -0.230882, 0.662634, -0.058049
0.85725, -0.172016, -5.10613, -0.238475, 0.628854, -0.036566
0.867975, -0.181798, -5.72549, -0.228752, 0.619376, -0.009017
0.924222, -0.208946, -6.44383, -0.164996, 0.736694, 0.007394
0.974031, -0.238157, -7.20468, -0.147902, 0.857526, 0.020498
1.05192, -0.256475, -8.06714, -0.106099, 1.06657, 0.001082
1.11984, -0.265594, -8.67316, -0.120811, 1.34275, -0.057237
1.25009, -0.284142, -9.20197, -0.089453, 1.64528, -0.085124
1.35638, -0.306528, -9.71081, -0.022549, 1.8197, -0.137957
1.39159, -0.348919, -10.3956, 0.132988, 1.80637, -0.180019
1.38868, -0.379046, -11.1245, 0.265791, 1.5573, -0.143211
1.32159, -0.385394, -11.7517, 0.284385, 1.29561, -0.04717
1.25972, -0.394015, -12.6152, 0.280701, 1.13986, 0.024731
1.18595, -0.390232, -13.1983, 0.242723, 1.00842, 0.044516
1.10518, -0.371074, -13.6184, 0.205878, 0.882598, 0.064026
1.11602, -0.367242, -14.2128, 0.194752, 0.938247, 0.050696
1.2177, -0.346254, -14.1736, 0.171753, 1.29513, -0.033104
1.32308, -0.316264, -14.1072, 0.086748, 1.74333, -0.059122
1.3921, -0.293415, -14.1604, 0.031155, 1.89414, -0.061216
1.4611, -0.271552, -14.1286, 0.037094, 2.02458, -0.058514
1.4633, -0.272586, -14.5679, 0.118049, 1.98982, -0.091401
1.35602, -0.263998, -14.9715, 0.136383, 1.70304, -0.164907
1.23261, -0.24033, -15.3165, 0.135303, 1.40214, -0.143208
1.18402, -0.200726, -16.2039, 0.108565, 1.24656, -0.046756
1.09649, -0.159618, -16.6642, -0.004591, 1.09468, -0.011274
1.03565, -0.116385, -17.0304, -0.156309, 1.08065, 0.021267
1.11272, -0.085745, -16.9472, -0.359243, 1.41598, -0.049396
1.23628, -0.09406, -16.7549, -0.380941, 1.62398, -0.060346
1.2712, -0.145882, -16.7457, -0.405099, 1.59684, -0.184665
1.18853, -0.195643, -16.4818, -0.384599, 1.38081, -0.21358
1.13369, -0.243195, -16.7193, -0.348858, 1.2117, -0.16049
1.11679, -0.309878, -17.1218, -0.211777, 1.15635, -0.196168
1.04109, -0.412034, -17.2843, -0.041224, 0.971966, -0.237101
0.935599, -0.470056, -17.3488, 0.058054, 0.780134, -0.209333
0.914107, -0.510195, -17.5862, 0.089496, 0.780409, -0.134227
0.993107, -0.531983, -17.4539, 0.127022, 0.952831, -0.061482
0.972441, -0.554589, -17.1607, 0.220508, 0.888887, -0.030745
0.964784, -0.5812, -17.4152, 0.422783, 0.86092, -0.022672
0.985313, -0.591085, -17.3874, 0.596214, 1.06165, -0.052824
1.01994, -0.591587, -17.4539, 0.6565, 1.12839, -0.055483
0.987843, -0.584768, -17.434, 0.674667, 1.06707, -0.072261
0.975049, -0.561703, -17.5887, 0.679093, 1.05651, -0.060284
0.991816, -0.53735, -17.9705, 0.675803, 1.07947, -0.020683
1.00614, -0.491682, -18.2106, 0.582379, 1.14669, -0.011319
1.01543, -0.452239, -18.334, 0.474843, 1.16695, -0.012164
0.972069, -0.410986, -18.1368, 0.375263, 1.11533, -0.000717
0.949887, -0.410142, -18.5283, 0.419088, 1.03266, -0.053726
0.947176, -0.394374, -18.5817, 0.35111, 1.07996, -0.083017
0.904901, -0.383667, -18.3448, 0.213933, 1.06539, -0.093392
0.901402, -0.369009, -18.416, 0.088101, 1.06195, -0.101562
0.878734, -0.361798, -18.4642, 0.060245, 1.05721, -0.096833
0.895134, -0.371208, -18.5214, 0.057222, 1.04343, -0.132406
0.869618, -0.38126, -18.5742, 0.069121, 0.968169, -0.162403
0.849278, -0.380915, -18.8134, -0.047321, 0.907412, -0.136173
0.871714, -0.368907, -18.6345, -0.076309, 0.95155, -0.133236
0.863519, -0.382197, -18.6152, -0.073336, 0.895171, -0.177104
0.818655, -0.411203, -18.8285, 0.009908, 0.742744, -0.207634
0.762205, -0.424832, -19.0178, 0.073559, 0.59523, -0.239149
0.725484, -0.430074, -19.1687, 0.129363, 0.528624, -0.168202
0.746893, -0.438096, -19.4675, 0.270975, 0.689238, -0.130195
0.791243, -0.435463, -19.3986, 0.380944, 0.859466, -0.108099
0.758037, -0.413302, -19.4174, 0.418002, 0.797194, -0.065534
0.752963, -0.39021, -19.7128, 0.389772, 0.741865, -0.035899
0.738541, -0.36788, -19.8679, 0.373268, 0.728172, -0.033719
0.733211, -0.356661, -20.1357, 0.293559, 0.702135, -0.027058
0.70681, -0.335115, -19.8706, 0.106095, 0.668894, -0.022546
0.645878, -0.311026, -19.985, -0.098143, 0.523277, -0.074612
0.668825, -0.313802, -20.2095, -0.185539, 0.549574, -0.101546
0.666531, -0.336803, -19.9151, -0.173167, 0.533374, -0.174558
0.64293, -0.372076, -20.2244, -0.173955, 0.46259, -0.156143
0.617655, -0.375518, -19.8144, -0.201368, 0.413985, -0.103737
0.602146, -0.398739, -19.535, -0.147402, 0.367396, -0.141986
0.589482, -0.446908, -19.6908, -0.035375, 0.374734, -0.200598
0.549757, -0.45441, -19.5637, 0.061146, 0.318014, -0.217471
0.505115, -0.475909, -19.6821, 0.16442, 0.308057, -0.226618
0.487162, -0.478844, -19.689, 0.390623, 0.347036, -0.129311
0.490182, -0.478232, -19.9436, 0.502611, 0.356591, -0.101581
0.469541, -0.442805, -20.024, 0.451567, 0.331792, -0.084927
0.441504, -0.407823, -20.1454, 0.384477, 0.267483, -0.016094
0.453228, -0.388482, -20.3049, 0.342666, 0.275584, -0.021397
0.470954, -0.356434, -20.2865, 0.318561, 0.327722, -0.08109
0.442433, -0.345109, -20.4037, 0.274295, 0.220828, -0.099914
0.383514, -0.326603, -20.4294, 0.262238, 0.048654, -0.09425
0.365883, -0.331165, -20.3308, 0.283668, -0.043536, -0.107141
0.379855, -0.326557, -20.4254, 0.308214, 0.047705, -0.102727
0.404729, -0.310552, -20.4875, 0.250931, 0.16742, -0.066984
0.408246, -0.278244, -20.2455, 0.209651, 0.182713, -0.032959
0.378127, -0.268848, -20.2367, 0.247195, 0.009852, -0.023129
0.331021, -0.241729, -20.5947, 0.233639, -0.150037, -0.016805
0.31714, -0.212545, -20.8177, 0.163039, -0.170222, 0.014851
0.306708, -0.175488, -20.7798, 0.087535, -0.10473, 0.02464
0.351715, -0.140194, -20.6723, 0.027626, 0.009949, 0.000946
0.346003, -0.115251, -20.5686, -0.008041, 0.033508, -0.028347
0.357915, -0.081046, -20.8501, -0.139075, 0.055225, 0.018033
0.375012, -0.063854, -20.473, -0.350581, 0.096482, -0.001284
0.343931, -0.048718, -20.4051, -0.525548, -0.04223, -0.090534
0.319072, -0.085733, -20.7341, -0.559467, -0.230751, -0.146874
0.275062, -0.118999, -20.9079, -0.526302, -0.327106, -0.197847
0.281253, -0.166922, -20.8559, -0.522012, -0.342025, -0.137882
