Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
0.52534, 0.11879, -2.48276, -0.64953, 0.075532, 0.007764
0.497165, 0.155867, -2.25893, -0.788271, 0.092893, -0.035186
0.514693, 0.192977, -2.29036, -0.844354, 0.1467, -0.065851
0.515198, 0.175858, -2.18563, -0.799667, 0.208084, -0.069787
0.475923, 0.131293, -1.78147, -0.734144, 0.187253, -0.031315
0.446573, 0.176526, -1.94343, -0.810043, 0.149875, 0.03022
0.489431, 0.290253, -3.44495, -0.936065, 0.201223, 0.010603
0.548511, 0.272185, -5.55432, -0.896148, 0.244124, -0.052147
0.586613, 0.286852, -6.58223, -0.915336, 0.335569, -0.083949
0.580168, 0.3394, -7.27998, -0.962184, 0.327628, -0.117483
0.657535, 0.467014, -9.28495, -1.28089, 0.276276, -0.112343
0.8167, 0.627262, -11.5405, -1.69694, 0.457749, -0.014832
0.842384, 0.853966, -12.8406, -2.22552, 0.588912, -0.028228
0.845859, 1.20138, -14.3611, -2.7256, 0.534781, -0.160467
1.17211, 1.02783, -16.2902, -2.0527, 0.780296, -0.088418
1.32556, 0.724628, -16.1494, -1.34237, 1.16772, 0.034941
1.20373, 0.623902, -15.1263, -1.25588, 1.20907, 0.260721
1.4554, 0.539755, -16.4557, -0.973643, 1.52146, 0.140853
1.71278, 0.73569, -19.0788, -1.46577, 2.10882, 0.165038
1.42995, 1.02727, -18.667, -2.45062, 1.9618, -0.048662
1.12528, 1.29905, -19.2741, -2.95172, 1.45125, -0.209862
1.15625, 1.36227, -19.319, -2.95901, 1.44525, -0.131471
0.768422, 1.26192, -19.1483, -2.48229, 0.989786, 0.014342
0.58755, 1.01909, -18.8391, -1.74738, 0.422263, 0.097436
0.841136, 0.788011, -19.8187, -1.31542, 0.633278, 0.152066
0.804939, 1.04015, -20.2916, -1.95617, 0.634741, 0.221978
0.848194, 1.48049, -22.7018, -2.88699, 0.404555, -0.085575
1.42911, 1.77404, -25.6425, -3.65583, 1.34375, -0.167547
1.3835, 2.01798, -25.4756, -4.28953, 1.55858, -0.104508
1.04861, 2.04338, -23.1794, -4.20375, 1.1633, -0.22426
1.18983, 1.8602, -23.1629, -3.48587, 1.36669, -0.067788
1.10279, 1.69904, -23.4405, -3.10032, 1.4301, 0.014142
0.81177, 1.62185, -23.7901, -3.0319, 1.07997, -0.127068
0.831756, 1.5377, -23.6773, -2.89219, 0.978617, -0.165443
0.603102, 1.69769, -24.1737, -3.20433, 0.625203, -0.186479
0.658764, 1.66131, -24.1864, -3.06637, 0.11645, -0.100336
0.988348, 1.6945, -24.8465, -3.18234, 0.512191, 0.001598
1.09753, 1.83818, -24.9496, -3.53159, 0.762828, 0.014078
1.3546, 1.92301, -25.1155, -3.71793, 1.01551, -0.097914
1.79553, 1.79667, -24.6405, -3.56449, 1.6437, -0.222972
1.8803, 1.97411, -24.4042, -4.19792, 2.03457, -0.018818
1.74194, 2.02798, -24.1699, -3.91609, 2.33858, 0.153961
1.59258, 1.48803, -23.4663, -2.62594, 2.27143, -0.0512
