Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
0.085203, -0.449555, -2.15103, 0.272261, -0.862296, 0.381558
0.065852, -0.425964, -2.24737, 0.288707, -0.908343, 0.390405
0.06857, -0.393503, -2.37014, 0.29486, -0.920333, 0.396427
0.097238, -0.395992, -2.57081, 0.361005, -0.887834, 0.41928
0.21819, -0.423798, -2.78827, 0.441474, -0.760497, 0.509269
0.349267, -0.394324, -2.92816, 0.427981, -0.589046, 0.589077
0.424843, -0.322806, -2.99093, 0.342913, -0.47576, 0.617853
0.421535, -0.248912, -3.02647, 0.303057, -0.414418, 0.586712
0.48437, -0.283981, -3.0274, 0.366486, -0.296053, 0.631873
0.665065, -0.317987, -3.26655, 0.469316, -0.107564, 0.747863
0.930683, -0.367806, -3.89906, 0.627139, 0.100091, 0.916909
1.35585, -0.386588, -4.9809, 0.811784, 0.441382, 1.18574
1.72276, -0.355815, -6.67572, 1.09643, 0.540829, 1.29916
1.08135, -0.215033, -9.25574, 1.42145, -0.697056, 0.809096
0.327887, -0.102165, -13.5518, 2.21965, -2.12029, 0.690214
0.59093, 0.092344, -17.5098, 3.12784, -2.49419, 1.19036
1.58324, 0.731212, -19.9486, 2.98375, -1.67584, 1.48398
2.08433, 1.51623, -21.2546, 2.11628, -0.917388, 1.05916
1.31877, 2.17172, -22.5477, 1.54503, -1.70877, 0.669972
0.857831, 2.74495, -24.4989, 1.33007, -2.32837, 0.69637
1.186, 3.39312, -25.8197, 0.950584, -2.02576, 0.853425
1.08563, 4.07753, -27.367, 0.753877, -2.29917, 0.510457
0.009697, 4.74137, -28.4797, 0.768181, -3.60566, 0.009244
0.004551, 5.33288, -29.5863, 0.838965, -3.8152, 0.549932
0.140762, 5.87771, -28.3483, -0.092096, -3.56477, 0.231239
-0.205439, 6.54026, -28.1992, -1.00442, -3.77753, -0.486114
-0.597508, 6.82857, -30.0237, -0.490579, -4.48148, -0.12234
-1.42046, 6.52246, -30.044, 0.274933, -5.53233, -0.228703
-1.45022, 6.73832, -31.3171, 0.308927, -5.48677, -0.310349
-1.40615, 6.4396, -32.4581, 1.12824, -5.55061, 0.208143
-1.07115, 6.6802, -32.5584, 0.920227, -5.38184, 0.015819
-0.778683, 7.49167, -33.3996, 0.062482, -4.88398, -0.29126
-0.929408, 7.61773, -33.6756, -0.084381, -4.84603, -0.010753
-1.80125, 7.44134, -34.4719, 0.10417, -5.99689, -0.566156
-1.73695, 7.73637, -34.8859, -0.065356, -5.89296, -0.180151
-1.15428, 7.68223, -33.4613, -0.301012, -4.85968, 0.128334
-1.39871, 7.80462, -33.6749, -0.552743, -4.99111, -0.536341
-0.620247, 7.90464, -34.1986, -0.729305, -4.22916, 0.326743
-0.624191, 7.9059, -33.5536, -1.28176, -4.29478, 0.356167
-1.55643, 8.51885, -32.9235, -2.72337, -5.23302, -0.417132
-1.61568, 9.39948, -33.0604, -3.9547, -5.08332, -0.138197
-1.62105, 9.45105, -33.2503, -3.92987, -5.20195, 0.083145
