Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
1.02418, -0.30147, -8.01821, 0.273939, 0.789747, 0.021436
1.21472, -0.293673, -10.0619, 0.34496, 1.10519, 0.047259
1.33747, -0.264011, -12.1703, 0.29579, 1.23454, 0.06266
1.42621, -0.258845, -13.3409, 0.031744, 1.39277, 0.087156
1.47924, -0.343503, -13.3464, -0.146408, 1.37927, -0.040619
1.56355, -0.53482, -13.1513, -0.010571, 1.09962, -0.201753
1.82173, -0.79043, -13.7507, 0.155325, 0.883987, -0.150937
2.39515, -1.13321, -15.3924, 0.419277, 0.857606, -0.052455
2.91594, -1.30416, -15.9595, 0.714722, 0.350653, 0.097759
3.66082, -1.29847, -16.5577, 1.12899, 0.435957, 0.204653
4.3464, -1.21046, -17.8932, 1.04248, 0.097356, 0.267918
5.11967, -0.947818, -19.2828, 0.902669, 0.605293, 0.281929
5.42317, -0.773132, -19.476, 0.527598, -0.067654, 0.031362
5.27221, -0.74317, -18.2484, -0.570355, 0.231209, -0.321429
4.98329, -0.972352, -16.7864, -0.939013, 0.942797, -0.108647
4.23513, -1.04895, -14.3427, -0.898527, 0.257728, -0.030442
4.21954, -1.12111, -14.3922, -1.14371, 0.628478, -0.458639
4.6912, -1.4192, -15.8719, -0.74503, 1.88722, -0.430525
4.55854, -1.46843, -15.5284, -0.114405, 2.00386, -0.153147
4.49461, -1.35186, -15.4897, 0.555886, 1.67081, 0.091736
5.03968, -1.44806, -17.4038, 0.883291, 2.85661, 0.024535
5.50212, -1.50499, -18.9686, 1.02477, 3.88234, 0.01205
5.35335, -1.4175, -18.7985, 1.38469, 3.98394, 0.173502
5.19685, -1.39135, -18.6475, 1.1311, 4.4142, 0.058394
5.34403, -1.4656, -19.7337, 0.853212, 6.0666, -0.335
4.81647, -1.64046, -18.9286, 1.33982, 6.19867, -0.342117
4.16982, -1.62067, -18.2208, 1.42221, 5.79427, -0.329353
3.71511, -1.7273, -17.913, 1.56841, 5.27282, -0.389632
3.31639, -1.8453, -17.9781, 2.0319, 4.85906, -0.336573
3.06844, -1.93527, -18.9524, 2.46312, 4.53557, 0.041789
2.7151, -1.75193, -18.0725, 2.27927, 4.04148, -0.051987
2.26164, -1.60811, -17.4034, 2.19157, 3.39152, -0.257086
2.35668, -1.69125, -19.6552, 2.52424, 3.41778, 0.072934
2.41061, -1.70752, -21.7308, 2.43036, 3.58024, 0.106379
1.84031, -1.71932, -20.53, 2.22897, 2.78345, -0.292585
1.55787, -1.7469, -20.471, 2.33329, 2.27855, -0.272131
1.49162, -1.91363, -21.493, 2.55358, 2.0905, 0.094509
1.20222, -1.76363, -19.4969, 2.11984, 1.6456, -0.003168
1.06184, -1.87779, -19.309, 2.30286, 0.864597, -0.182312
1.69957, -2.20273, -22.3657, 2.85071, 1.45696, 0.103393
2.13023, -2.35953, -22.6113, 2.78444, 1.92946, 0.087965
2.23947, -2.43736, -21.3787, 2.65808, 1.84933, 0.039275
2.82624, -2.65896, -22.6753, 2.77712, 2.32213, -0.089914
3.14863, -2.95775, -22.7152, 2.56214, 3.03025, -0.178843
2.57427, -2.99939, -19.6392, 1.93867, 2.68667, -0.280766
2.15815, -2.83585, -16.9872, 1.50819, 2.0527, -0.254911
2.32839, -3.14391, -18.5512, 2.82593, 2.12835, -0.054302
2.32559, -3.141, -18.4206, 3.2774, 2.726, -0.095155
2.18595, -3.13306, -19.2753, 3.89141, 2.39187, -0.108405
2.51659, -3.11788, -20.6772, 4.09028, 2.46643, 0.054553
2.44785, -2.94362, -19.7504, 3.72491, 2.2872, 0.067851
2.406, -2.95638, -19.6709, 3.66292, 2.12415, 0.015653
2.77161, -2.89735, -20.5996, 3.79561, 2.39809, 0.043808
2.71502, -2.77897, -20.184, 3.62664, 2.48176, 0.04368
2.67817, -2.70492, -19.4141, 3.43914, 3.14327, -0.00595
2.7656, -2.57462, -19.3211, 3.75548, 2.9697, 0.07064
2.77684, -2.42802, -20.5078, 3.81666, 2.95117, 0.133771
2.8686, -2.15323, -20.296, 3.41511, 3.23392, 0.130494
3.20006, -2.1812, -22.3238, 3.581, 4.07355, 0.006621
3.08513, -1.76465, -22.2185, 3.1218, 3.71482, 0.145014
3.09077, -1.21947, -22.3607, 2.28951, 3.88049, 0.168367
3.11279, -0.845125, -22.5151, 1.52085, 4.30174, -0.009745
2.82806, -0.584893, -21.7437, 1.08976, 3.89567, -0.026797
2.70279, -0.353101, -22.2603, 0.698844, 3.74595, 0.086344
2.53544, -0.233371, -21.142, 0.079843, 3.68185, 0.051402
2.20098, -0.384067, -20.3704, 0.047732, 3.23358, -0.106577
2.24309, -0.445543, -22.1884, 0.324142, 2.90196, -0.096984
2.39656, -0.417645, -22.6201, 0.654425, 3.10532, -0.062572
2.14453, -0.296729, -22.0175, 0.519413, 3.05126, 0.0601
2.29593, 0.07084, -22.9849, 0.08432, 2.88971, 0.077347
2.45979, 0.531865, -24.0706, -0.633486, 3.20603, 0.042672
2.06693, 0.674044, -22.0805, -1.16082, 3.01275, -0.040878
2.15803, 0.781097, -24.0962, -1.55158, 3.10183, 0.041449
2.27529, 0.748513, -25.04, -1.85747, 3.19585, 0.035715
1.6494, 0.270338, -21.2707, -1.2892, 2.28604, -0.094223
1.63715, -0.401342, -21.6162, -0.220983, 2.00464, -0.122862
2.1989, -1.18781, -23.014, 0.948213, 2.43804, -0.123236
1.84621, -1.75089, -19.077, 1.29685, 1.86737, -0.068963
1.72386, -2.01253, -16.2764, 1.23003, 1.04777, -0.088104
2.83574, -2.84862, -21.3111, 2.71041, 1.87403, -0.006306
3.42389, -2.89046, -22.4473, 3.46462, 2.59827, 0.128274
3.33286, -2.45388, -21.3907, 3.51203, 3.28632, 0.137855
3.5186, -2.11024, -21.4949, 3.19714, 3.82007, 0.08201
3.65723, -2.14592, -22.9944, 2.64802, 4.67039, -0.087122
3.26774, -2.49967, -22.724, 2.58329, 4.33533, -0.190295
2.69887, -2.54786, -20.043, 2.29658, 3.52197, -0.226391
2.09273, -2.48138, -17.6691, 1.8939, 2.44479, -0.20339
2.29487, -2.89727, -19.7274, 2.71723, 2.30451, -0.088606
2.76681, -3.15907, -21.8087, 4.18135, 3.38909, -0.044928
2.22902, -2.64016, -19.9933, 3.87248, 2.74631, -0.034159
2.47469, -2.50037, -21.7156, 3.80615, 2.77458, -0.007508
3.05605, -2.56475, -23.8541, 3.97265, 3.51193, 0.061843
2.7014, -2.2427, -21.4066, 3.54337, 3.52145, 0.035855
2.48059, -1.94371, -20.2604, 3.08791, 2.90685, 0.036891
2.86941, -2.03325, -22.6655, 2.81281, 3.14212, -0.011719
2.93693, -2.19539, -22.5656, 2.60701, 3.84501, -0.069928
2.39169, -1.88304, -18.8105, 2.2414, 3.12323, -0.055746
2.36209, -1.91763, -19.6216, 2.22146, 2.75878, -0.076292
2.68884, -2.16436, -21.5449, 2.43553, 3.38718, -0.098917
2.56299, -2.22013, -20.483, 2.88979, 3.52698, -0.063932
2.37654, -2.00567, -20.139, 3.13977, 2.75257, 0.016783
2.81667, -2.03206, -22.8949, 3.34898, 3.38334, 0.003616
2.9702, -2.03922, -23.5129, 3.39667, 3.95547, 0.055526
2.6101, -1.59289, -21.6696, 2.74638, 3.52584, 0.046849
2.71269, -1.23975, -23.1064, 2.22071, 3.67743, -0.003926
2.9424, -1.24587, -26.2291, 1.97935, 4.36178, -0.071065
2.58582, -1.28097, -24.9556, 1.94332, 3.99461, -0.006538
2.06124, -0.862058, -22.4436, 1.39889, 3.07782, 0.005246
2.04103, -0.687972, -23.46, 0.897135, 2.89091, -0.05751
2.18671, -1.00837, -24.7585, 0.883323, 2.77359, -0.101513
2.20343, -1.42642, -23.5355, 1.39809, 2.65649, -0.058382
2.29532, -1.57664, -22.5772, 1.67646, 2.26489, -0.061331
2.82377, -1.83377, -23.5417, 1.90491, 2.64073, -0.060466
3.38138, -2.32116, -24.6677, 2.31442, 3.27966, -0.041266
3.36425, -2.34292, -23.0207, 2.48855, 3.03806, -0.001355
3.32252, -2.18246, -22.5867, 2.57504, 2.81403, 0.044205
3.95036, -2.37976, -25.0309, 3.09523, 4.39762, 0.024641
