Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
0.743665, -0.350696, -4.64188, 0.097258, 0.359269, 0.149785
0.740067, -0.387945, -4.88059, 0.101916, 0.382426, 0.17958
0.854203, -0.306286, -6.55954, -0.102053, 0.486157, 0.167975
1.05113, -0.220966, -8.57589, -0.301038, 0.669561, 0.121779
1.22008, -0.209209, -10.6325, -0.324087, 0.739798, -0.061553
1.50031, -0.208107, -12.051, -0.258511, 0.965527, -0.07182
1.80068, -0.237333, -13.6154, -0.024878, 1.44694, 0.039611
2.01483, -0.295634, -14.8952, 0.242411, 2.10972, 0.337402
2.15664, -0.422508, -16.6308, 0.526064, 2.7191, 0.324086
2.06364, -0.405899, -17.2352, 0.421731, 2.94141, 0.073388
1.58876, -0.322294, -16.7487, 0.096934, 2.34075, -0.161145
1.11192, -0.155321, -15.8773, -0.205516, 1.40107, -0.389598
0.943243, 0.095796, -17.8372, -0.597837, 1.06359, -0.369597
0.947814, 0.004195, -18.5798, -0.125607, 0.977612, -0.029983
0.874174, -0.060995, -16.8717, 0.009126, 0.62341, 0.109345
1.3177, 0.045856, -17.9046, -0.222746, 1.22535, 0.08815
2.21155, 0.25098, -20.3147, -0.572316, 2.2946, 0.275781
2.49807, 0.898042, -22.1416, -1.91874, 2.72165, 0.210206
2.66214, 1.07348, -21.6247, -2.41895, 2.82948, -0.093808
2.98224, 0.878369, -22.7668, -2.17312, 3.92495, -0.162667
2.33986, 0.638317, -20.0298, -1.61212, 3.41154, -0.117147
1.59157, 0.365795, -18.0542, -0.962025, 2.43282, -0.235931
1.60777, 0.013564, -18.9814, -0.169966, 2.28341, -0.142079
1.29618, -0.009604, -18.6473, -0.261115, 1.7972, -0.038187
0.71694, 0.183203, -18.3403, -0.573344, 0.977394, -0.128288
0.804188, 0.321531, -19.2169, -0.89464, 0.75178, -0.344219
0.720227, 0.512267, -19.7669, -1.56593, 0.537894, -0.244794
0.738443, 0.799273, -19.4438, -2.02316, 0.362596, -0.088488
1.19828, 1.10443, -20.1724, -2.39976, 0.92063, 0.047767
1.44201, 1.17217, -21.8718, -2.20024, 1.35065, -0.0044
1.84298, 0.545183, -21.522, -1.04537, 1.97499, -0.06024
2.04688, 0.534337, -21.8373, -1.10867, 2.27995, 0.027737
2.07852, 0.81268, -22.1997, -1.58492, 2.65924, 0.266956
1.94015, 0.68908, -21.6138, -1.50774, 2.86087, 0.06072
1.36767, 0.674639, -20.1957, -1.77614, 1.97307, -0.084407
1.13983, 0.779028, -21.3185, -1.87633, 1.42382, -0.347442
1.19506, 0.7825, -21.1733, -1.87841, 1.47394, -0.15232
0.824754, 0.799529, -19.4758, -1.85361, 0.959848, 0.0326
0.987377, 0.596451, -20.7733, -1.28008, 0.719443, -0.046463
1.75068, 0.596135, -23.4431, -1.25046, 1.72932, 0.018416
1.83052, 0.925106, -23.7831, -1.92628, 2.1035, 0.231689
1.91416, 1.05764, -23.4351, -2.18342, 2.07353, 0.038337
2.33193, 0.974099, -24.1703, -2.22165, 2.67844, -0.06455
2.0868, 1.09417, -23.5141, -2.5128, 2.95772, -0.095638
1.80459, 0.930629, -22.0137, -1.86851, 2.65013, -0.092083
1.7636, 0.738327, -22.251, -1.58912, 2.56711, -0.001907
1.40029, 0.884462, -22.0547, -1.93165, 2.03026, -0.043708
1.15586, 0.881837, -22.6123, -1.76524, 1.60413, -0.130962
1.24712, 0.860881, -23.104, -1.85113, 1.41299, -0.310453
1.20351, 1.17822, -24.039, -2.67635, 1.32482, -0.084684
1.26555, 1.29872, -24.1037, -2.65971, 1.09805, 0.003117
1.5006, 1.31736, -24.2256, -2.60432, 1.43803, -0.083724
1.75941, 1.37222, -25.2964, -2.67598, 1.82271, 0.008866
2.06132, 1.0303, -24.8855, -1.81977, 2.24837, 0.05468
2.22258, 0.918961, -24.0208, -1.68962, 2.42863, 0.091448
2.5112, 1.28798, -24.4517, -2.62656, 2.8586, 0.283509
2.76933, 1.69513, -25.8927, -3.48268, 3.05343, -0.032711
2.87832, 1.27953, -24.8954, -2.70934, 3.16435, -0.179039
2.92713, 1.46707, -24.6094, -3.53606, 3.43101, -0.070746
2.80507, 1.76274, -24.011, -3.99713, 3.384, -0.026825
2.8227, 1.36287, -24.0414, -2.40592, 3.5809, -0.08933
2.9178, 0.875625, -23.6838, -1.4405, 3.88082, 0.09378
2.60047, 1.12065, -24.7299, -2.14645, 3.84177, 0.239954
2.30365, 1.13911, -24.4578, -1.98259, 3.44041, -0.087091
2.3147, 1.00502, -25.7993, -2.00252, 3.41883, -0.310217
2.03937, 1.05054, -25.3632, -2.59522, 2.99307, -0.048886
1.2973, 1.50193, -22.2081, -3.36958, 1.72885, -0.176183
1.39153, 1.51025, -24.2666, -2.88534, 1.69913, -0.367929
1.92338, 1.02177, -25.1362, -1.92957, 2.05357, -0.002882
1.65848, 1.10452, -24.7579, -2.32571, 1.94049, 0.27764
1.72661, 1.22025, -23.4168, -2.28843, 1.83852, 0.055552
2.45158, 1.31512, -27.8446, -2.52213, 2.88461, -0.095073
2.42591, 1.31156, -27.8884, -3.10448, 3.29547, -0.131036
1.93468, 1.23409, -24.7452, -2.88239, 2.68545, -0.175904
2.04158, 1.30429, -25.3787, -2.72951, 2.94977, -0.041904
1.97074, 1.30457, -25.8144, -2.71845, 2.92125, -0.003423
1.37935, 1.1398, -23.8628, -2.44365, 2.07462, -0.181465
1.55875, 0.943669, -24.9092, -1.95863, 1.83985, -0.352846
1.96972, 1.12553, -26.962, -2.26729, 2.14039, 0.005238
1.70589, 1.40113, -26.1314, -2.81222, 2.11217, 0.326578
1.71846, 0.987525, -23.5012, -1.90819, 1.79886, -0.048794
2.34889, 1.05258, -26.2264, -2.47728, 2.75134, -0.281762
2.52881, 1.6747, -27.5131, -3.97028, 3.0913, -0.059123
2.07346, 1.48911, -24.7309, -3.34388, 2.67269, -0.030116
2.02399, 1.06478, -23.5966, -2.16795, 2.52312, -0.107878
2.35399, 1.28727, -25.5034, -2.88939, 2.83392, -0.067695
2.12702, 1.38317, -26.2053, -2.89067, 3.17171, -0.024875
1.52713, 1.05151, -23.4972, -2.07144, 2.29436, -0.169198
1.59824, 1.01892, -25.5943, -2.25471, 2.05811, -0.295162
1.86453, 1.40981, -28.032, -3.20276, 2.30488, -0.093465
1.49626, 1.39688, -25.8032, -2.72834, 2.11824, 0.030212
1.34048, 0.957423, -23.224, -1.78052, 1.36861, -0.090766
2.08656, 1.07209, -27.0395, -2.44644, 2.15638, -0.004913
2.66731, 1.64188, -30.4559, -3.41035, 2.95504, 0.215168
2.36788, 1.50597, -26.8756, -2.97067, 2.48015, -0.000404
2.69444, 1.32808, -27.4105, -3.05782, 2.92379, -0.178018
3.45869, 1.59615, -30.3327, -3.71694, 3.96523, 0.018733
2.692, 1.66695, -26.8483, -3.40038, 3.77675, 0.102298
1.9721, 1.20858, -24.0405, -2.30323, 2.98125, -0.159941
2.59239, 1.08552, -28.3633, -2.40446, 3.77071, -0.132923
2.08245, 1.35911, -28.3667, -2.83838, 3.14804, 0.073255
0.827727, 1.34455, -21.9308, -2.62845, 1.37408, -0.09185
0.992091, 1.13225, -24.4308, -2.24321, 1.03525, -0.427542
1.54611, 1.25419, -28.7081, -2.74617, 1.49335, -0.190878
1.2355, 1.6412, -27.9476, -3.24721, 1.2806, 0.31267
1.38209, 1.68892, -24.6253, -3.24845, 1.21682, 0.184367
1.83655, 1.64185, -27.1358, -3.49874, 1.84221, -0.193869
2.37549, 1.62364, -27.6723, -3.60105, 2.58535, -0.360944
2.63067, 1.82504, -28.3111, -3.85744, 2.76946, 0.079446
2.61153, 1.84355, -28.1716, -3.75283, 3.06303, 0.446761
2.46708, 1.5517, -26.1081, -3.01884, 3.02835, -0.000208
2.8178, 1.42647, -27.7169, -3.01286, 3.41493, -0.390884
3.25441, 1.85474, -30.1324, -4.21649, 4.05142, -0.002783
2.42768, 1.82045, -27.5604, -3.71012, 3.345, 0.227461
2.03792, 1.19033, -24.4597, -2.35917, 2.77545, -0.262835
2.75748, 1.4544, -27.4273, -3.34944, 3.28067, -0.275812
2.62296, 2.11318, -27.6445, -4.83899, 3.14153, 0.064948
1.88403, 1.82644, -24.274, -3.97315, 2.34323, -0.003167
2.59349, 1.49544, -26.1563, -3.29873, 2.83796, -0.300254
2.8994, 1.88182, -28.2908, -4.3937, 3.4574, -0.078605
2.13522, 1.78303, -24.257, -3.38626, 2.90132, 0.087179
2.09817, 1.17957, -23.6976, -2.0808, 2.69382, -0.008379
2.64655, 1.35624, -27.6774, -2.56343, 3.32034, 0.059465
2.49954, 1.71296, -27.9998, -3.38972, 3.45374, 0.151339
2.27475, 1.53616, -25.7215, -3.13098, 2.93553, -0.09937
