Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
0.530676, -0.169758, -2.25925, -0.341928, 0.052678, -0.094537
0.506318, -0.186728, -2.24777, -0.37445, 0.037216, -0.121981
0.541105, -0.204589, -2.47206, -0.357274, 0.012206, -0.074866
0.53675, -0.251786, -2.56808, -0.238007, -0.041412, 0.004046
0.572909, -0.353263, -3.49141, -0.065512, -0.035618, 0.079451
0.69141, -0.431632, -4.44124, 0.023358, -0.006804, 0.085538
0.735585, -0.499004, -5.28598, 0.056177, 0.040745, -0.059151
0.783096, -0.545333, -5.86015, 0.035525, 0.136771, -0.153854
0.84645, -0.584683, -6.67878, 0.031035, 0.276819, -0.195816
0.949225, -0.75233, -8.40316, 0.286854, 0.411269, -0.119541
1.07235, -0.886239, -9.72977, 0.499489, 0.618819, -0.058582
1.08463, -1.00737, -10.753, 0.532557, 0.786183, -0.17987
1.07193, -1.09414, -11.1867, 0.545119, 0.787625, -0.318898
1.11489, -1.23038, -11.9548, 0.661785, 0.812405, -0.402964
1.17687, -1.46667, -13.5649, 1.06266, 0.879636, -0.222301
1.27578, -1.67755, -14.8223, 1.87142, 0.939792, -0.081154
1.44208, -1.7023, -15.9645, 2.21573, 1.19395, -0.044423
1.43008, -1.51439, -15.3993, 2.09281, 1.40282, -0.084487
1.34174, -1.44904, -15.7512, 2.00318, 1.51949, -0.211206
1.35223, -1.48715, -17.1789, 1.86706, 1.61313, -0.287695
1.19513, -1.57673, -17.501, 1.87011, 1.40972, -0.168689
0.947147, -1.68539, -17.8335, 2.10076, 1.10303, -0.119868
1.02059, -1.75409, -18.3393, 2.12114, 1.00653, -0.06856
0.962105, -1.86483, -18.2536, 1.8887, 0.783665, -0.114715
1.00096, -2.14616, -19.0738, 2.036, 0.586435, -0.149098
1.40404, -2.41265, -19.9871, 2.2302, 0.797508, -0.047825
1.39627, -2.49891, -19.2032, 1.94528, 0.768275, 0.006165
1.57238, -2.82206, -20.5371, 2.42854, 0.794219, -0.067067
2.15069, -3.11214, -22.1556, 3.1585, 1.37426, 0.133892
1.98063, -3.0104, -20.8252, 3.1731, 1.4391, 0.204228
1.8935, -2.7669, -19.4366, 2.95014, 1.33507, -0.093432
2.12393, -2.72121, -19.6054, 3.02376, 2.02441, -0.091151
1.62669, -2.51779, -17.7891, 2.65561, 1.81877, -0.057659
1.33222, -2.3827, -16.9459, 2.54267, 1.52721, -0.170607
1.62118, -2.6167, -19.2079, 3.36784, 1.55138, -0.09934
1.57126, -2.50509, -18.8124, 3.39922, 1.50972, 0.02917
1.37006, -2.26102, -17.5453, 3.08447, 1.20385, 0.111658
1.74934, -2.38708, -20.1196, 3.39205, 1.55617, -0.030405
1.88779, -2.43753, -20.942, 3.48062, 1.92119, 0.033132
1.52892, -2.20329, -18.5487, 2.88752, 1.78744, 0.094182
1.46681, -2.13344, -18.6139, 2.8864, 1.70474, -0.10749
1.62998, -2.27727, -20.4746, 3.41454, 1.79557, -0.124269
1.48914, -2.22676, -20.1651, 3.33255, 1.8161, -0.058648
1.26414, -2.0617, -19.835, 3.17342, 1.5665, -0.050713
1.36326, -2.03267, -22.0591, 3.36711, 1.51031, -0.12874
1.37212, -1.80131, -21.4819, 3.03521, 1.5236, -0.055228
1.1224, -1.55925, -19.8621, 2.52958, 1.30712, -0.012621
1.17512, -1.42063, -20.93, 2.09288, 1.23542, -0.038341
1.25324, -1.47641, -21.2244, 1.94566, 1.31377, -0.11327
1.01676, -1.55415, -19.8592, 1.93766, 1.10934, -0.079365
1.07162, -1.61998, -20.0363, 1.99487, 0.80462, -0.026278
1.35652, -1.82566, -21.3296, 2.26576, 1.09844, 0.172026
1.45263, -2.1176, -21.7018, 2.46888, 1.11956, 0.191914
1.73296, -2.29157, -21.5199, 2.4964, 1.25083, 0.059334
1.98563, -2.35549, -21.4339, 2.44067, 1.47702, 0.079833
2.06242, -2.41919, -20.8253, 2.43824, 1.5812, 0.108035
2.09858, -2.45335, -19.8681, 2.41533, 1.61699, -0.020008
2.09041, -2.42135, -19.6155, 2.58517, 1.67453, 0.002668
2.06669, -2.31212, -19.0254, 2.95889, 1.96625, 0.16257
2.02669, -2.21588, -18.9608, 3.13753, 2.04882, 0.075328
2.11042, -2.16122, -20.045, 3.23238, 2.39121, 0.057905
2.1854, -2.06762, -21.2602, 3.19951, 2.66662, 0.143357
1.95348, -1.95616, -20.5649, 2.9788, 2.51412, 0.023588
1.81487, -1.84867, -19.9934, 2.434, 2.31935, -0.083896
1.76975, -1.87212, -20.0653, 2.18102, 2.08444, -0.131232
1.59465, -1.89158, -19.5626, 2.52474, 1.81122, -0.085261
1.71836, -1.87682, -19.1055, 2.83988, 1.66616, 0.131646
1.96656, -1.71709, -20.0571, 2.66147, 2.07682, 0.27899
2.14397, -1.61864, -21.9396, 2.72424, 2.52195, 0.079474
2.39082, -1.32116, -22.4913, 2.30138, 2.99956, 0.007633
2.18625, -1.02188, -22.9401, 1.72404, 3.14998, -0.022049
1.70097, -0.711777, -22.3568, 1.10598, 2.44925, -0.085081
0.980964, -0.348523, -21.0822, 0.50003, 1.23316, -0.170756
0.204794, -0.087516, -17.0354, -0.088225, -0.078309, -0.206597
-0.328548, 0.20488, -16.3699, -0.559537, -0.923251, -0.241163
-0.686395, 0.454559, -21.3542, -0.693072, -1.74916, -0.085604
-0.527247, 0.609506, -22.4338, -1.14371, -1.79577, 0.267094
-0.507445, 0.494168, -22.1996, -1.26379, -1.74794, 0.212906
-0.241088, 0.331878, -23.7694, -1.10297, -1.49626, -0.02553
0.019109, 0.13158, -25.1872, -0.824286, -1.01361, -0.059183
-0.037758, -0.201371, -21.0783, -0.374312, -0.858578, -0.027733
-0.015508, -0.456063, -19.2669, 0.094268, -0.931339, -0.001268
0.339125, -0.750277, -21.9494, 0.814285, -0.559663, 0.117928
0.531129, -0.901067, -22.6466, 1.09994, -0.249953, 0.063309
0.592497, -0.967965, -22.035, 1.19042, -0.063434, -0.044893
0.958386, -0.994505, -23.0945, 1.54542, 0.502329, 0.038884
0.960943, -0.886681, -23.3023, 1.35917, 0.860103, 0.095939
0.625005, -0.785814, -20.9479, 0.9294, 0.556279, -0.095496
0.621233, -0.839382, -22.7317, 1.04846, 0.239541, -0.321699
0.741455, -0.900438, -22.5716, 1.12075, 0.424912, -0.099767
0.466114, -0.797167, -19.1711, 0.779432, 0.08971, 0.089022
0.65484, -1.0171, -19.9024, 1.04729, 0.057116, -0.076418
1.33315, -1.45323, -22.267, 1.58252, 0.862571, -0.064221
1.40008, -1.77664, -20.8595, 1.76153, 0.917425, 0.126647
1.77618, -1.89353, -19.9233, 1.75965, 1.04007, 0.077077
2.598, -2.06378, -20.7794, 1.74723, 1.67825, 0.173711
2.80197, -2.19552, -20.1316, 1.61131, 1.86815, 0.272547
2.80683, -2.18642, -18.7622, 1.50341, 1.86057, 0.053481
3.36172, -2.32645, -19.8166, 1.66378, 2.47603, 0.052047
3.25751, -2.24467, -19.003, 1.49851, 2.77069, 0.280878
2.92612, -2.21582, -17.4446, 1.9789, 2.91841, 0.013698
3.14708, -2.28917, -18.5521, 2.25462, 3.58072, -0.062318
3.09107, -2.41817, -19.7545, 2.4673, 3.83122, -0.047123
2.70753, -2.34942, -18.3244, 2.67261, 3.39186, -0.113676
2.60814, -2.17734, -17.5983, 2.5613, 3.21168, -0.033135
2.61101, -2.21167, -18.2842, 2.68765, 3.3203, -0.112077
2.535, -2.16766, -18.433, 3.02026, 2.94154, -0.096558
2.71029, -2.00828, -18.4519, 2.84569, 2.85909, 0.114029
2.94844, -1.87497, -19.3662, 2.54053, 3.15172, 0.477889
3.11292, -1.83659, -19.8932, 2.64582, 3.29742, 0.266002
3.43856, -1.84287, -21.0958, 2.7758, 3.97386, 0.217422
3.33807, -1.74572, -20.6389, 2.26202, 4.47829, 0.249821
2.61979, -1.58279, -18.3202, 1.86405, 3.70744, -0.078621
2.24027, -1.63152, -17.3682, 2.09391, 3.21809, -0.217312
2.02725, -1.67529, -17.221, 2.04374, 2.82586, -0.263917
1.75091, -1.65547, -17.5347, 1.94554, 2.36157, -0.208851
1.80014, -1.76001, -18.3812, 2.3473, 2.05105, -0.089352
1.97964, -1.7653, -18.9094, 2.57561, 2.05301, 0.118768
2.19121, -1.8432, -20.1066, 2.64027, 2.28496, -0.003342
2.63895, -1.85382, -22.1128, 2.65444, 2.8944, 0.047217
2.76971, -1.84705, -22.155, 2.65384, 3.39022, 0.443109
2.44107, -1.72127, -20.7475, 2.5432, 3.02955, 0.257453
2.80098, -1.60972, -22.1096, 2.67313, 3.48925, 0.116359
2.83842, -1.46468, -23.2429, 2.32335, 3.97307, 0.330391
1.93273, -1.19355, -20.6114, 1.78537, 2.90349, -0.056674
1.67991, -1.02378, -21.4574, 1.50722, 2.26999, -0.412795
1.64152, -0.846138, -23.1053, 1.37597, 2.20304, -0.158841
0.832607, -0.593174, -19.4054, 0.83047, 1.00504, -0.055761
0.395227, -0.379793, -18.079, 0.561718, 0.22468, -0.096031
0.68028, -0.11701, -23.048, 0.115826, 0.090816, -0.216615
0.852032, 0.010469, -24.1512, -0.084945, 0.348245, -0.035771
0.6641, -0.01116, -22.173, -0.308679, 0.396336, 0.280855
0.893144, -0.02775, -24.1525, -0.482576, 0.626308, -0.009721
0.870987, -0.208117, -24.4755, -0.209736, 0.822541, -0.201182
0.3559, -0.441222, -21.2628, 0.176362, 0.088817, -0.26782
0.385196, -0.495702, -20.5386, 0.257946, -0.224979, -0.080533
0.593598, -0.523587, -22.211, 0.706212, 0.064489, 0.258969
0.677939, -0.339328, -22.6827, 0.573213, 0.146303, -0.034967
0.980164, -0.029511, -24.8076, 0.022864, 0.621717, -0.114491
1.19626, 0.280016, -27.2299, -0.437605, 1.24358, -0.01472
0.865992, 0.470013, -25.1927, -0.788359, 0.805026, 0.082748
0.638563, 0.640213, -22.9747, -1.06076, 0.371259, -0.096504
0.728921, 0.965225, -25.5544, -1.66355, 0.586874, -0.115094
