Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
0.487988, -0.072715, -4.91086, -0.232103, 0.146212, -0.013983
0.473952, -0.045197, -5.1485, -0.303686, 0.020903, -0.011278
0.512177, -0.033815, -5.6698, -0.3556, 0.011309, 0.008837
0.524665, -0.023875, -6.30128, -0.432479, 0.142725, 0.061822
0.519844, -0.05072, -7.00465, -0.448951, 0.160295, 0.028614
0.553671, -0.107191, -8.40028, -0.386294, 0.167896, -0.006192
0.596509, -0.167862, -9.50299, -0.233537, 0.263981, 0.078315
0.569569, -0.223429, -9.92345, -0.102083, 0.304103, 0.059611
0.544043, -0.253075, -10.7681, 0.017934, 0.348338, -0.095296
0.549676, -0.271755, -11.986, 0.127695, 0.330081, -0.114683
0.481307, -0.27769, -13.0011, 0.2056, 0.258799, 0.014009
0.409023, -0.277001, -11.9284, 0.217269, 0.11568, -0.109235
0.327109, -0.183806, -12.7034, 0.059339, -0.233206, -0.182481
0.518004, -0.227963, -16.3788, 0.001171, -0.114663, -0.028477
0.737005, -0.332802, -18.9881, 0.137348, 0.267415, 0.147902
0.698145, -0.465272, -18.321, 0.369572, 0.348561, 0.200831
0.895204, -0.517355, -17.4123, 0.405245, 0.486729, -0.089236
1.21342, -0.570453, -18.1177, 0.307521, 1.00942, -0.126489
1.1419, -0.824248, -17.272, 0.51479, 1.10625, -0.116579
1.06843, -1.15162, -17.2315, 0.838195, 0.879157, -0.074897
1.16202, -1.34183, -16.4921, 0.874903, 0.728229, -0.006785
1.19242, -1.48586, -16.3235, 1.01523, 0.58789, -0.001875
1.43692, -1.65983, -16.9962, 1.30375, 0.724213, 0.033036
1.6676, -1.82597, -18.22, 1.66884, 0.965664, 0.001585
1.84447, -1.96877, -18.7097, 1.94558, 1.19406, 0.034076
2.06731, -1.8821, -18.5049, 1.8449, 1.45534, 0.17416
2.03254, -1.82005, -18.061, 1.54983, 1.72652, 0.289344
1.95297, -1.88863, -17.9777, 1.29249, 1.65434, -0.091997
2.16059, -2.22477, -19.4176, 1.44992, 1.90492, -0.156161
1.92567, -2.25135, -17.8127, 1.1669, 1.64261, -0.065071
1.48707, -2.01621, -15.2214, 0.771657, 1.08331, -0.125684
1.77956, -2.40824, -17.3003, 1.99056, 1.11852, 0.019413
2.05906, -2.61138, -19.1789, 2.82332, 1.70702, 0.174312
1.91693, -2.50697, -19.0895, 3.13549, 1.61301, 0.069569
2.3432, -2.30992, -20.316, 3.16737, 2.19525, 0.092121
2.48114, -2.15071, -21.0822, 2.9775, 2.8618, 0.336058
1.84469, -1.87562, -18.7038, 2.55784, 2.40303, 0.033734
1.68151, -1.81286, -19.361, 2.5192, 2.33408, -0.180428
1.51893, -1.87032, -20.3832, 2.34162, 2.05978, -0.182663
0.805087, -1.76476, -17.2863, 1.91052, 1.07124, -0.228713
0.549233, -1.86375, -17.3335, 2.10982, 0.684202, -0.289125
0.682387, -1.87288, -18.1645, 2.45621, 0.644672, -0.311879
0.422904, -1.98728, -19.2646, 2.76967, 0.05693, -0.322867
0.858757, -2.11156, -21.3688, 3.13233, 0.299916, -0.006085
