Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
0.330492, 0.089035, -3.91648, 0.032215, 0.098491, -0.139985
0.346011, 0.171069, -4.51305, -0.042248, 0.0599, -0.140905
0.416735, 0.306246, -5.65031, -0.130855, 0.018052, -0.170699
0.47734, 0.494752, -7.80974, -0.255061, -0.084248, -0.252141
0.340403, 0.662373, -10.078, -0.336918, -0.508799, -0.395092
-0.01072, 0.837512, -12.2039, -0.384434, -1.24766, -0.531564
-0.225521, 0.977418, -14.4638, -0.387537, -1.81955, -0.614505
0.164715, 1.14988, -16.8849, -0.433009, -1.54208, -0.55408
0.700319, 1.34869, -19.2487, -0.539273, -0.880208, -0.483625
0.71825, 1.50316, -21.8649, -0.530043, -0.819289, -0.490028
0.471063, 1.62752, -24.622, -0.462418, -1.27933, -0.581506
0.525453, 2.05879, -27.4668, -0.841545, -1.27324, -0.605376
0.8485, 2.66062, -29.1644, -1.45871, -0.418638, -0.486795
1.20946, 3.1108, -30.1164, -1.84395, 0.642177, -0.292734
1.26738, 3.47018, -30.9941, -2.1275, 0.930746, -0.150397
1.21916, 3.85697, -31.0661, -2.48917, 0.786911, -0.102266
0.926731, 4.23575, -31.0011, -2.77717, 0.306793, -0.113627
0.671738, 4.52142, -31.5199, -2.99973, 0.367621, -0.113341
0.966769, 4.73541, -31.6941, -3.22038, 1.23807, 0.014272
0.924112, 4.71272, -31.2957, -3.10047, 1.35642, 0.069735
0.395302, 4.4983, -31.1405, -2.80944, 0.6236, -0.042873
-0.024016, 4.58601, -32.5679, -2.74836, 0.067946, -0.125353
0.228532, 4.83452, -33.1645, -2.93841, 0.560442, -0.096833
0.328203, 4.84239, -32.5356, -2.91598, 0.874982, -0.032099
-0.152996, 4.87074, -33.2959, -2.79957, 0.405415, -0.020929
0.071406, 5.10733, -34.2321, -2.94731, 0.552219, -0.001467
0.302327, 5.11608, -33.4314, -2.98232, 0.434859, -0.085448
-0.355626, 5.15857, -34.2213, -2.99516, -0.365931, -0.158384
-0.155993, 5.40187, -34.5315, -3.24703, 0.059393, -0.022313
0.42202, 5.4073, -34.0808, -3.22483, 0.821944, 0.089065
0.037351, 5.48277, -34.8756, -3.29116, 0.273062, -0.039631
0.079047, 5.43067, -34.4615, -3.22619, -0.262073, -0.202688
0.066557, 5.18841, -34.5624, -2.89653, -0.59932, -0.248881
-0.131995, 4.97654, -34.0396, -2.70648, -0.664213, -0.292801
0.028917, 4.68665, -33.0144, -2.52694, -0.375251, -0.316827
-0.234463, 4.33162, -32.15, -2.34166, -0.863784, -0.45119
-0.831685, 4.10601, -32.3933, -2.26777, -1.87759, -0.633882
-0.644283, 4.28814, -33.0909, -2.5045, -1.91843, -0.755412
0.097112, 4.77287, -33.8196, -3.02429, -0.846033, -0.751065
0.40619, 5.06251, -33.8143, -3.34861, -0.15594, -0.676812
0.248539, 5.01924, -33.1714, -3.35558, -0.261073, -0.59813
-0.133861, 4.67347, -32.616, -2.96077, -1.16439, -0.591981
-0.648283, 4.6583, -33.7918, -2.7944, -2.03618, -0.57836
-0.203671, 5.25184, -35.0827, -3.37116, -1.22044, -0.450241
0.410414, 5.64734, -34.38, -3.82107, -0.226031, -0.322795
-0.258061, 5.42137, -33.6298, -3.56163, -1.27473, -0.338657
-0.57837, 5.66846, -35.6807, -3.67068, -1.44903, -0.215745
0.446833, 6.11635, -35.7322, -4.08161, -0.033726, -0.059146
0.449592, 6.53716, -35.753, -4.54487, 0.40869, -0.07413
0.278838, 6.80965, -35.3655, -4.83944, 0.370068, -0.130021
0.830724, 6.41956, -33.4737, -4.42553, 0.513665, -0.131975
0.268179, 5.82491, -31.7645, -3.75705, -0.311602, -0.224196
-0.38678, 5.75264, -32.1493, -3.60219, -0.951302, -0.316761
0.568447, 5.98066, -32.1806, -3.7779, 0.254207, -0.261118
1.01767, 6.12248, -31.6877, -3.94654, 0.889686, -0.291193
0.328592, 5.99533, -31.7144, -3.77753, 0.05878, -0.423442
0.376392, 5.76046, -31.2065, -3.38085, -0.119902, -0.340361
0.206149, 5.48299, -30.9163, -3.02019, -0.380289, -0.307951
-0.304797, 5.43979, -31.6418, -2.95567, -0.944111, -0.376489
0.339854, 5.73343, -31.4013, -3.33808, -0.229077, -0.34335
0.724197, 5.72517, -29.7849, -3.4284, -0.01087, -0.363224
-0.215037, 5.3142, -29.202, -3.07256, -1.26323, -0.489409
-0.39702, 5.12308, -30.4063, -2.7965, -1.55973, -0.45617
0.462669, 5.35334, -31.2417, -3.00797, -0.253597, -0.348871
0.711135, 5.73368, -31.7252, -3.40219, 0.242408, -0.416873
0.578601, 5.71536, -30.8885, -3.37139, -0.627851, -0.620049
0.52443, 5.41019, -30.6714, -3.08632, -1.22842, -0.698335
0.194032, 5.29608, -31.5799, -2.96157, -1.35927, -0.643698
0.596532, 5.53456, -32.332, -3.16382, -0.325094, -0.494964
1.08464, 5.93102, -32.6464, -3.67061, 0.445025, -0.495055
1.07713, 5.90252, -31.7752, -3.74719, -0.001949, -0.628437
0.590286, 5.45117, -30.6996, -3.28423, -1.06624, -0.729155
0.188468, 5.10062, -30.9931, -2.83501, -1.67072, -0.681494
0.762639, 5.41014, -32.2715, -3.09731, -0.591117, -0.522594
1.48823, 5.59915, -31.4466, -3.41919, 0.590956, -0.452914
1.1032, 5.48334, -30.6932, -3.40513, 0.092323, -0.541032
0.577002, 5.15983, -30.1816, -3.14771, -0.627577, -0.582225
0.655563, 4.97686, -30.8037, -2.94864, -0.31651, -0.444853
0.765114, 4.9202, -30.6662, -2.89414, 0.262371, -0.302667
0.649411, 4.75774, -29.4447, -2.86736, 0.255064, -0.288989
0.392044, 4.64914, -29.7053, -2.78085, -0.230642, -0.340022
0.479403, 4.42277, -29.4381, -2.54459, -0.251709, -0.352365
0.29336, 4.38911, -30.2794, -2.4867, -0.136442, -0.288233
0.243055, 4.68161, -30.7599, -2.73599, 0.167785, -0.235596
0.486778, 4.66815, -29.9197, -2.75414, 0.387082, -0.246088
0.145658, 4.69216, -30.4443, -2.70847, 0.111863, -0.271631
0.134399, 4.85487, -31.4853, -2.84652, 0.40951, -0.208609
0.693491, 5.09047, -32.0154, -3.15173, 1.44585, -0.086365
0.547145, 5.11806, -31.0929, -3.21652, 1.078, -0.180473
-0.13474, 5.01632, -31.033, -3.15017, -5e-06, -0.305574
0.187741, 5.0813, -31.1209, -3.17604, 0.430714, -0.188016
0.416085, 5.01353, -30.9327, -3.11072, 0.922064, -0.107788
0.073777, 5.28892, -32.5177, -3.38311, 0.904047, -0.167146
0.697647, 5.71394, -32.627, -3.87604, 1.65915, -0.074278
0.908292, 5.59315, -31.1582, -3.72368, 1.75618, -0.040801
0.048065, 5.58077, -31.9546, -3.60456, 0.79112, -0.113758
0.571539, 6.03606, -33.3006, -4.04052, 1.38935, 0.01385
1.14426, 6.25181, -32.6009, -4.19829, 1.90229, 0.065037
0.210501, 6.22495, -31.4845, -4.11674, 0.698228, -0.108815
0.340459, 6.30001, -31.35, -4.08304, 0.44921, -0.120104
0.959991, 6.25571, -30.889, -3.88087, 0.653284, -0.068065
0.142155, 6.71388, -32.4694, -4.16517, 0.006229, -0.169867
0.460449, 7.38876, -32.8201, -4.91851, 0.782422, -0.099354
1.29237, 7.24343, -31.5368, -4.83928, 1.61106, -0.028563
0.374268, 6.7438, -30.6945, -4.25173, 0.286036, -0.220346
-0.01369, 6.69844, -32.501, -4.05741, -0.257939, -0.28343
1.06693, 6.7844, -32.9101, -4.10973, 1.10001, -0.133323
0.694673, 6.53384, -31.6139, -3.94211, 0.857516, -0.198404
-0.154782, 5.98216, -30.8064, -3.47834, -0.403613, -0.306812
0.518041, 5.97072, -32.6386, -3.3439, 0.335929, -0.119276
1.282, 6.1572, -33.0986, -3.5791, 1.62757, 0.013016
0.505226, 5.92791, -31.8361, -3.50201, 0.628604, -0.19866
-0.221996, 5.48246, -31.38, -3.15937, -0.617047, -0.298847
0.289509, 5.29106, -32.2557, -2.91852, -0.002603, -0.094849
0.781752, 5.493, -32.3373, -3.14283, 0.885908, 0.055427
0.328901, 5.78784, -32.499, -3.53252, 0.396463, -0.111673
0.222932, 5.6152, -31.7914, -3.41676, -0.264711, -0.265748
0.28505, 5.18835, -32.5174, -2.90046, -0.508847, -0.237446
0.418698, 5.10099, -32.2653, -2.79753, -0.123174, -0.119979
0.302291, 5.18071, -31.9298, -2.89384, -0.078731, -0.132145
0.026359, 5.03964, -31.7849, -2.82149, -0.491643, -0.23583
-0.062445, 4.84058, -31.873, -2.65806, -0.678915, -0.217894
0.266179, 5.15103, -32.8568, -2.98174, 0.059802, -0.072825
0.678276, 5.46608, -32.1192, -3.37154, 0.914053, 0.018752
0.172879, 5.38497, -31.7138, -3.40576, 0.374764, -0.058318
-0.424724, 5.35877, -32.4076, -3.4214, -0.234913, -0.062263
0.13153, 5.48176, -32.5754, -3.51716, 0.378324, 0.058574
0.337131, 5.71293, -31.9418, -3.76212, 0.645314, 0.075568
-0.17526, 5.89555, -32.0636, -3.99745, 0.100937, 0.004599
-0.015506, 5.93216, -32.6299, -4.02529, 0.370823, 0.114499
0.043028, 5.73871, -31.6356, -3.65173, 0.170109, 0.086494
-0.538249, 5.61285, -31.1453, -3.38906, -0.764105, -0.154804
-0.475494, 5.78074, -32.3166, -3.50984, -0.801652, -0.252073
0.598458, 5.82316, -32.1378, -3.66158, 0.847679, -0.0727
0.345736, 5.35171, -30.5325, -3.18035, 0.68797, -0.076416
-0.321341, 5.02782, -31.2909, -2.79473, -0.253787, -0.153971
0.521989, 5.08619, -30.7974, -2.8804, 0.484472, -0.046135
0.501032, 5.14403, -30.1918, -2.98105, 0.526496, -0.033448
-0.118352, 5.3937, -31.4593, -3.32387, 0.316568, 0.007401
0.706619, 5.67624, -31.6308, -3.64525, 1.25649, 0.267966
0.711279, 5.58922, -29.8928, -3.54892, 1.10864, 0.333977
-0.331948, 5.57884, -30.2787, -3.38977, -0.269242, 0.193201
0.475007, 5.81938, -31.8492, -3.39943, 0.458886, 0.298145
1.39825, 6.31437, -32.6701, -3.78737, 2.14989, 0.452832
0.949604, 6.2739, -30.5456, -3.75234, 1.86543, 0.302499
0.315004, 5.75766, -29.2988, -3.25366, 0.513396, -0.022517
0.524451, 5.6579, -30.8557, -3.03753, 0.577269, 0.01193
0.835038, 5.82705, -31.2044, -3.34924, 1.59319, 0.184922
0.74495, 6.01755, -31.4666, -3.62988, 1.909, 0.172438
0.684196, 5.83007, -30.7529, -3.46998, 1.45953, 0.028205
0.52547, 5.56985, -31.6219, -3.19319, 1.12918, 0.010307
0.62533, 5.79076, -32.4662, -3.43473, 1.67305, 0.192387
0.88224, 5.76242, -31.8041, -3.44235, 2.03267, 0.23298
0.337371, 5.50369, -31.5599, -3.19534, 0.960715, 0.030939
-0.048587, 5.42448, -32.3734, -3.03648, 0.100167, -0.041753
0.703872, 5.69174, -33.6181, -3.22708, 1.25434, 0.107674
1.01448, 5.95561, -33.1372, -3.48276, 1.9423, 0.19054
0.081474, 5.85318, -32.765, -3.45763, 0.616832, 0.031708
-0.144483, 5.33855, -31.7817, -2.94525, -0.173945, -0.023964
0.057032, 4.78702, -31.4201, -2.29022, -0.189036, 0.013936
0.135725, 5.11227, -32.3782, -2.54283, 0.363691, 0.087166
0.715962, 5.66931, -31.9638, -3.217, 1.08692, 0.067516
0.833903, 5.40761, -31.592, -3.01268, 0.96191, -0.037157
0.238954, 4.94627, -31.8344, -2.43564, 0.361281, -0.025209
0.52753, 4.991, -31.8013, -2.46044, 0.860835, 0.182819
1.22127, 5.31562, -30.824, -2.87847, 1.71176, 0.238582
0.857606, 5.00096, -28.9329, -2.65483, 0.846399, -0.020338
0.493449, 4.71933, -30.3213, -2.2631, 0.247975, -0.105763
1.82813, 5.26416, -31.5917, -2.81646, 2.33811, 0.222638
2.48704, 5.66835, -30.6632, -3.29526, 3.4697, 0.383138
1.06282, 5.6345, -29.8447, -3.30823, 1.55739, 0.117224
