Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
-0.04782, -0.031833, -1.97191, 0.209926, 0.479513, 0.032942
-0.060961, -0.014423, -2.03884, 0.163689, 0.485791, 0.021738
-0.103354, -0.012068, -2.22205, 0.140761, 0.437696, 0.016865
-0.1533, -0.029757, -2.44099, 0.17936, 0.358554, 0.016934
-0.212043, -0.060667, -2.70005, 0.218693, 0.275155, 0.019191
-0.273825, -0.065, -3.04649, 0.220401, 0.221976, -9e-06
-0.377582, -0.062618, -3.55967, 0.212714, 0.074154, -0.013436
-0.51348, -0.040608, -4.20699, 0.176435, -0.135479, 0.004746
-0.650507, -0.016059, -4.9509, 0.127532, -0.312321, 0.029606
-0.807264, -0.001954, -5.6648, 0.106353, -0.550695, 0.033634
-0.989553, 0.052829, -6.80972, 0.043129, -0.718268, 0.045394
-1.13406, 0.105302, -7.69274, -0.06087, -0.772834, 0.083465
-1.22602, 0.128156, -8.12073, -0.095242, -0.666851, 0.124038
-1.33933, 0.119068, -8.78843, -0.04175, -0.562463, 0.050921
-1.54179, 0.195598, -9.72386, -0.154973, -0.497439, 0.008281
-1.732, 0.234754, -10.4458, -0.180986, -0.507231, -0.054807
-1.92651, 0.256337, -11.1399, -0.114531, -0.622585, -0.072902
-2.1547, 0.348473, -12.0651, -0.247123, -0.864393, -0.129523
-2.39744, 0.466445, -12.8951, -0.382463, -1.13355, -0.072403
-2.5803, 0.524934, -13.558, -0.435991, -1.36103, 0.055915
-2.71659, 0.574862, -13.9676, -0.471979, -1.51518, 0.088798
-2.83478, 0.611587, -14.3337, -0.345532, -1.73869, 0.060082
-3.00456, 0.63418, -14.9649, -0.279488, -1.96649, 0.058946
-3.10903, 0.69837, -15.4318, -0.318717, -1.83055, 0.079348
-3.1592, 0.694151, -15.5635, -0.195648, -1.85557, -0.068536
-3.32096, 0.673723, -16.0124, -0.075134, -2.38091, -0.148139
-3.44782, 0.769685, -16.4308, -0.444666, -2.94744, 0.059166
-3.48844, 0.850118, -16.3494, -0.826183, -3.39418, 0.135209
-3.60514, 0.868793, -16.8093, -0.974913, -4.05663, 0.149628
-3.74235, 0.935652, -17.556, -1.33113, -4.42531, 0.269655
-3.59628, 0.95054, -17.0899, -1.46035, -3.9119, 0.560891
-3.44466, 0.856034, -16.5868, -1.25343, -3.3801, 0.474045
-3.5383, 0.766582, -17.2098, -0.968903, -3.08041, 0.298194
-3.60832, 0.803428, -17.5815, -1.00128, -2.5566, 0.369085
-3.51571, 0.757359, -16.8924, -0.914784, -1.76226, 0.264782
-3.46592, 0.666296, -16.5197, -0.64346, -1.40458, 0.078258
-3.45361, 0.579197, -16.2564, -0.339797, -1.58245, -0.018299
-3.69439, 0.668512, -16.7712, -0.544979, -3.01009, -0.157245
-4.06337, 0.842283, -18.1714, -1.04068, -4.46133, -0.063354
-4.19215, 0.92999, -18.7345, -1.36201, -5.25869, 0.129345
-4.13256, 0.953579, -18.733, -1.56825, -5.50374, 0.306754
