Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
0.315518, -0.195834, -10.7521, 0.507983, 0.411409, 0.150025
0.330935, -0.201613, -10.889, 0.540874, 0.30508, 0.135866
0.353216, -0.146612, -11.2241, 0.387231, 0.300434, 0.136617
0.411202, -0.146773, -11.2024, 0.40117, 0.368471, 0.128091
0.476099, -0.15767, -11.6091, 0.434116, 0.495936, 0.133815
0.550851, -0.165197, -12.1933, 0.440462, 0.60934, 0.134652
0.600487, -0.163065, -12.1506, 0.393938, 0.666692, 0.08495
0.658606, -0.169046, -12.0122, 0.370943, 0.748509, 0.077528
0.738481, -0.204451, -12.5115, 0.370883, 0.932245, 0.177825
0.77118, -0.250322, -12.5863, 0.400207, 1.04623, 0.164267
0.741358, -0.290543, -11.8503, 0.396906, 1.01947, 0.031717
0.770257, -0.356372, -11.3471, 0.57799, 1.02083, -0.094169
0.78738, -0.349279, -11.5509, 0.603374, 0.948155, 0.050472
0.816536, -0.327016, -11.8265, 0.708924, 1.03023, 0.139309
0.867456, -0.357119, -11.7851, 0.84381, 1.07734, 0.08717
0.961879, -0.31462, -12.5076, 0.788617, 1.21632, 0.135146
1.06801, -0.197324, -13.2672, 0.581168, 1.36344, 0.189712
1.08223, -0.158239, -12.9578, 0.549709, 1.3715, 0.177832
1.17865, -0.171839, -12.9421, 0.647317, 1.47929, 0.074887
1.30202, -0.092071, -13.8446, 0.517004, 1.59134, 0.111523
1.33652, 0.004821, -14.128, 0.26424, 1.62927, 0.195907
1.30842, -0.003711, -13.6156, 0.15449, 1.65911, 0.169155
1.3526, -0.03282, -13.7574, 0.07917, 1.9242, 0.07437
1.3425, -0.109754, -13.517, 0.164514, 2.08115, 0.090457
1.21529, -0.17195, -12.6427, 0.250647, 1.99557, -0.017833
1.12933, -0.201307, -12.1288, 0.350441, 1.93386, -0.115539
1.07698, -0.207989, -12.4759, 0.410349, 1.92889, -0.082896
0.996672, -0.220937, -12.6924, 0.44106, 1.80249, 0.10232
0.865711, -0.240548, -12.538, 0.514335, 1.63315, 0.030557
0.813743, -0.201372, -12.6467, 0.569001, 1.47453, -0.073843
0.75888, -0.143417, -13.3707, 0.512845, 1.39527, 0.051572
0.685079, -0.09387, -13.9569, 0.377899, 1.27306, 0.13657
0.537213, -0.07743, -13.6426, 0.350231, 1.09367, -0.04977
0.459921, -0.032917, -13.8132, 0.273099, 0.885781, -0.11326
0.402926, 0.026727, -14.4487, 0.224736, 0.771193, -0.081938
0.335781, 0.079079, -13.89, 0.07271, 0.657159, 0.14986
0.286645, 0.110165, -13.7536, 0.027755, 0.530022, 0.126584
0.271059, 0.138943, -14.5241, -0.030409, 0.504082, 0.077986
0.265507, 0.162164, -15.0582, -0.134559, 0.465329, 0.155413
0.270346, 0.066041, -14.0824, 0.015323, 0.512562, -0.077885
0.257065, 0.04565, -13.5887, 0.123424, 0.224885, -0.102471
0.332562, 0.150971, -14.9773, -0.073828, 0.222108, 0.149398
0.404263, 0.154323, -15.0603, -0.113781, 0.368527, 0.156522
0.45667, 0.105321, -14.7968, -0.067742, 0.446921, 0.141638
0.563257, 0.077708, -15.7927, -0.125852, 0.676268, -0.051422
0.591706, 0.023679, -15.7697, -0.106915, 0.885299, -0.096691
0.560745, -0.099467, -14.4091, 0.110124, 0.890052, -0.088127
0.560645, -0.191808, -13.6005, 0.243584, 0.888363, -0.071417
0.563261, -0.191895, -13.7246, 0.357832, 0.937978, -0.053981
0.553353, -0.183279, -14.3462, 0.608684, 0.894321, 0.094196
0.57129, -0.161719, -14.9553, 0.617016, 0.839309, -0.036778
0.535209, -0.092488, -14.6201, 0.524017, 0.778276, -0.060691
0.584578, 0.034241, -14.678, 0.36562, 0.80757, -0.069171
0.611837, 0.15455, -15.5087, 0.141834, 0.883932, 0.115468
0.56044, 0.316968, -15.927, -0.147575, 0.879068, 0.120191
0.520647, 0.331178, -15.3746, -0.156568, 0.867308, 0.067132
0.460383, 0.438018, -15.418, -0.288711, 0.749649, -0.040854
0.463344, 0.616942, -16.6764, -0.560128, 0.708446, -0.055821
0.418754, 0.853697, -17.8503, -1.03289, 0.662971, 0.12954
0.341312, 0.813944, -16.9044, -1.18024, 0.67624, 0.123386
0.29047, 0.653714, -15.1083, -0.869739, 0.669882, -0.034011
0.25032, 0.663942, -15.0997, -0.886326, 0.56507, -0.020274
0.208754, 0.712926, -15.3923, -1.05429, 0.480438, -0.025351
0.104476, 0.763656, -15.5635, -1.23263, 0.272407, 0.068628
0.090219, 0.711808, -15.2666, -1.07795, 0.183835, 0.066185
0.135295, 0.638416, -14.6973, -0.646781, -0.005943, 0.041937
0.168543, 0.717165, -14.9892, -0.846632, -0.041967, 0.009791
0.203232, 0.813629, -15.2957, -1.06769, -0.048784, 0.044751
0.277664, 0.847494, -15.5781, -1.10722, 0.041499, 0.048709
0.426267, 0.903097, -16.1126, -1.13709, 0.230216, 0.054528
0.572583, 0.953165, -16.6456, -1.21763, 0.442614, 0.047703
0.675046, 0.946029, -16.4088, -1.2975, 0.607792, 0.048741
0.697945, 0.853429, -15.5206, -1.28627, 0.70638, -0.029081
0.816265, 0.819382, -16.0286, -1.31471, 0.895258, -0.031694
0.952373, 0.748342, -16.3171, -1.30375, 1.17396, 0.049606
0.915648, 0.547714, -14.806, -1.05025, 1.24602, 0.019561
0.928394, 0.382852, -14.0585, -0.798899, 1.28425, -0.019842
1.03043, 0.321795, -15.1496, -0.698894, 1.45707, -0.020056
1.07431, 0.231067, -15.2601, -0.542706, 1.56078, 0.042855
0.986478, 0.106237, -14.1171, -0.347839, 1.48396, 0.035871
1.01956, -0.010292, -13.4505, -0.08775, 1.57989, -0.004953
1.05737, -0.014084, -14.1996, -0.04876, 1.71345, -0.004964
1.02035, 0.002083, -14.249, -0.092363, 1.693, 0.036844
1.00789, -0.025307, -14.0979, 0.105991, 1.75388, 0.009337
1.03463, -0.043167, -14.5524, 0.290233, 1.7619, 0.001383
1.0342, -0.010993, -14.8892, 0.302674, 1.58584, 0.051559
1.03179, -0.006949, -15.1042, 0.313335, 1.47258, 0.061104
1.04043, 0.037971, -15.2695, 0.217635, 1.5486, 0.079485
1.03965, 0.02414, -14.8934, 0.168414, 1.80863, 0.001913
1.00813, -0.008349, -14.4519, 0.2555, 1.75043, -0.000685
1.04604, 0.04239, -15.2704, 0.249544, 1.74716, 0.052214
0.995798, 0.104784, -15.5986, 0.077031, 1.78112, 0.085483
0.877075, 0.107126, -14.6236, 0.075034, 1.64658, 0.002353
0.837711, 0.158745, -15.0243, 0.059189, 1.49828, -0.001109
