Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
0.258302, -0.007358, -1.93355, 0.153235, 0.474657, 0.004401
0.269169, -0.000223, -2.00228, 0.135541, 0.494729, -0.000449
0.256783, 0.006766, -2.11314, 0.118528, 0.494707, -0.003501
0.254355, 0.0123, -2.28816, 0.143821, 0.465365, -0.00319
0.227803, 0.012994, -2.43723, 0.137846, 0.375195, -0.015484
0.207678, 0.006734, -2.59536, 0.153522, 0.296729, 0.011592
0.194232, 0.014752, -2.8263, 0.104717, 0.250725, 0.040696
0.197188, 0.037161, -3.0479, 0.05539, 0.221286, 0.04503
0.198937, 0.038247, -3.23328, 0.009638, 0.200745, 0.044251
0.235211, 0.046406, -3.45558, -0.027174, 0.199152, 0.020443
0.242967, 0.133227, -3.99467, -0.126293, 0.295379, -0.005655
0.190608, 0.073737, -4.24303, -0.057564, 0.092559, 0.006119
0.214791, -0.043645, -4.82585, 0.09687, 0.134983, 0.008453
0.181864, 0.041968, -5.5364, 0.023389, 0.061203, 0.032691
0.166923, 0.085979, -6.23261, -0.0479, 0.056301, -0.019211
0.200594, 0.070263, -6.6373, 0.045638, 0.118552, -0.02971
0.192963, 0.080113, -7.07408, 0.072833, 0.127818, 0.056509
0.202371, 0.13028, -7.74654, 0.012921, 0.131951, 0.075556
0.186811, 0.176613, -8.13874, -0.044993, 0.192258, 0.111692
0.169045, 0.217608, -8.71518, -0.096693, 0.220871, 0.099737
0.172963, 0.283248, -9.63909, -0.273363, 0.181551, -0.025106
0.156432, 0.296603, -9.99331, -0.512391, 0.027243, -0.078062
0.171013, 0.240968, -10.1702, -0.455314, -0.009556, -0.003513
0.216204, 0.2048, -10.7962, -0.370212, 0.048143, -0.006541
0.27652, 0.199221, -11.1341, -0.359713, 0.138904, -0.065345
0.331459, 0.172796, -11.4616, -0.258111, 0.193434, 0.033897
0.412396, 0.138583, -11.9832, -0.198156, 0.355652, 0.116801
0.511947, 0.150717, -12.5338, -0.219723, 0.564217, 0.109215
0.567844, 0.15475, -12.304, -0.274389, 0.674975, -0.022914
0.583837, 0.123331, -12.2262, -0.200495, 0.674369, 0.100673
0.61526, 0.06829, -12.9985, -0.089716, 0.802347, 0.201242
0.650004, 0.08762, -12.8323, -0.097183, 0.982582, 0.185634
0.640768, 0.085133, -12.6171, -0.035777, 1.14198, 0.009216
0.620997, 0.085677, -12.9856, 0.0629, 1.07904, -0.016429
0.546697, 0.098332, -13.3811, 0.080127, 0.967293, 0.097196
0.544716, 0.13377, -14.033, 0.002124, 0.968046, 0.130646
0.544827, 0.199617, -14.4934, -0.090764, 1.04295, 0.020311
0.492755, 0.248046, -15.0623, -0.250056, 1.00218, -0.090321
0.439917, 0.24681, -14.7636, -0.383331, 0.929481, -0.049884
0.303085, 0.219924, -14.4992, -0.328907, 0.761314, 0.108689
0.207183, 0.187631, -14.9449, -0.287077, 0.558975, 0.12153
0.052708, 0.146287, -14.3504, -0.268464, 0.351024, 0.015294
-0.045609, 0.070916, -13.702, -0.199467, 0.114138, -0.030962
-0.124947, 0.015561, -13.9857, -0.116389, -0.06115, -0.068988
-0.19528, -0.031856, -14.3461, -0.034563, -0.245736, -0.113118
-0.251827, -0.111156, -14.2783, 0.087127, -0.528604, -0.119441
-0.225099, -0.171784, -14.6881, 0.221006, -0.715491, 0.047545
-0.102721, -0.265092, -15.4887, 0.357997, -0.533818, 0.066827
0.017088, -0.373662, -15.3779, 0.473453, -0.263733, -0.022323
0.16662, -0.433663, -15.2268, 0.622794, -0.000625, -0.100561
0.205813, -0.499568, -15.7345, 0.737714, 0.079915, 0.03496
0.224288, -0.523843, -15.0077, 0.827977, 0.277212, 0.201764
0.196737, -0.559376, -14.5067, 0.991566, 0.269402, 0.239592
0.211991, -0.588996, -15.5579, 1.11213, 0.325936, 0.206546
0.194243, -0.559818, -15.5717, 1.15657, 0.353275, 0.134246
0.128294, -0.58252, -15.3413, 1.27652, 0.131143, 0.12208
0.16485, -0.610868, -16.8476, 1.28135, 0.075511, 0.102539
0.19873, -0.56529, -16.7495, 1.0782, 0.4732, 0.066463
0.129264, -0.516563, -16.0966, 1.10542, 0.423783, -0.001191
0.008821, -0.47781, -16.3073, 1.05464, 0.252998, 0.015811
-0.145019, -0.407004, -16.5573, 0.908203, 0.009447, 0.085413
-0.356532, -0.314381, -16.5026, 0.781744, -0.294964, 0.09258
-0.58745, -0.203281, -16.1924, 0.594297, -0.599137, 0.011872
-0.839121, -0.117277, -16.71, 0.538146, -0.995762, -0.028352
-1.04745, -0.006908, -17.6211, 0.397687, -1.26747, 0.009621
-1.198, 0.111914, -17.8746, 0.281205, -1.426, 0.02814
-1.30868, 0.22537, -17.7391, 0.161166, -1.66185, -0.106929
-1.48409, 0.317991, -19.1825, -0.130244, -2.14371, -0.179707
-1.49246, 0.299652, -19.9558, -0.66715, -2.28019, 0.050377
-1.34258, 0.129561, -18.4148, -0.52238, -2.016, -0.016731
-1.33711, -0.041825, -18.6999, -0.255522, -2.06266, -0.143471
-1.19422, -0.235468, -17.5429, -0.040012, -1.85724, -0.039596
-1.10291, -0.431975, -16.8305, 0.291914, -1.77771, 0.132727
-1.13611, -0.678484, -18.5342, 0.674792, -1.85733, 0.165636
-1.08767, -0.740064, -17.5984, 0.766659, -1.66583, 0.056971
-1.09004, -0.830172, -17.1535, 1.03113, -1.77577, 0.158138
-1.2072, -0.975697, -19.0322, 1.36703, -1.90241, 0.294431
-1.19834, -0.99759, -19.4898, 1.2661, -1.64057, 0.215152
-1.10985, -0.952107, -17.5126, 1.08924, -1.40315, -0.135221
-1.19177, -1.08119, -17.6519, 1.45075, -1.77229, -0.186624
-1.28732, -1.20956, -19.4497, 1.76004, -1.99586, 0.139697
-1.27789, -1.13062, -19.1902, 1.64317, -1.49122, 0.201786
-1.31993, -1.06393, -18.3713, 1.57087, -1.38046, 0.120937
-1.54808, -1.0832, -19.2667, 1.79692, -1.73497, 0.137605
-1.75169, -1.01115, -20.3384, 1.71314, -1.95259, 0.178693
-1.80067, -0.82692, -19.09, 1.37336, -1.76105, 0.027763
-1.94461, -0.764642, -18.6569, 1.37, -2.01984, -0.240855
-2.29692, -0.783684, -20.8033, 1.51555, -2.60813, -0.19143
-2.39235, -0.66848, -20.5745, 1.35547, -2.59885, 0.06634
-2.44181, -0.536852, -19.8793, 1.17475, -2.51592, -0.021468
-2.78573, -0.525534, -21.6119, 0.982776, -2.92246, -0.027284
-2.9993, -0.504346, -22.3676, 0.655884, -2.93814, 0.13863
-2.72117, -0.495583, -19.4877, 0.401784, -2.21795, -0.12228
-2.62844, -0.530339, -17.9297, 0.343119, -2.47039, -0.134244
-2.837, -0.692451, -19.4763, 0.641933, -3.48975, 0.013092
-2.86325, -0.761028, -19.9153, 0.714205, -3.79279, 0.215203
-2.64184, -0.842764, -19.2419, 0.853331, -3.8926, 0.156832
-2.7157, -1.09298, -21.2562, 1.22555, -4.34537, 0.051642
-2.41091, -1.24314, -21.6108, 1.25185, -3.84457, 0.163463
-2.0778, -1.31546, -19.4393, 1.2167, -3.07448, 0.132774
-1.96927, -1.49234, -19.532, 1.52606, -2.96243, 0.239024
-2.00627, -1.68454, -20.2403, 1.83876, -2.99004, 0.245849
-1.87649, -1.65448, -19.2451, 2.44824, -3.09163, 0.193785
-2.0355, -1.70538, -20.9918, 2.8631, -3.42374, 0.025136
-1.95692, -1.6479, -21.5211, 2.57084, -3.49073, 0.176727
-1.78003, -1.63324, -20.6491, 2.19781, -3.15845, 0.211756
-1.53948, -1.6987, -20.2336, 2.63243, -2.99259, 0.036421
-1.46691, -1.82634, -21.7394, 2.92268, -2.95455, 0.067134
-1.25553, -1.88322, -21.7951, 2.52175, -2.27408, 0.222272
-0.9704, -1.78227, -18.9923, 2.22696, -1.70828, 0.121594
-0.965356, -1.90423, -18.8558, 2.99256, -1.96653, 0.030103
-0.907433, -2.0938, -21.5708, 3.643, -1.93044, 0.191084
-0.911632, -1.96435, -21.3155, 3.55287, -1.68036, 0.144174
-0.817087, -1.727, -19.673, 3.18619, -1.50315, 0.088373
-0.857372, -1.7744, -21.248, 2.99887, -1.4667, -0.090065
-0.789811, -1.72217, -20.079, 2.43322, -1.12194, -0.071715
-0.768784, -1.58185, -17.7099, 2.20739, -0.843088, -0.011952
-0.841047, -1.61102, -17.9798, 2.57556, -1.00318, -0.012207
-1.01779, -1.67942, -19.088, 3.14635, -1.71659, 0.028152
-1.1493, -1.64238, -21.1337, 3.22189, -2.10162, 0.054979
-1.15201, -1.53065, -22.2342, 2.94393, -1.87719, -0.088869
-1.13328, -1.30319, -20.0404, 2.22607, -1.52602, -0.103082
-1.18902, -1.35132, -20.5195, 2.25668, -1.64014, 0.041087
-1.35995, -1.49054, -22.1562, 2.20154, -1.82826, 0.075809
-1.37546, -1.52057, -20.6676, 1.92256, -1.76606, 0.066879
-1.3, -1.59345, -19.3063, 1.86428, -1.78899, -0.001219
-1.28668, -1.78865, -19.7242, 2.19697, -1.99295, 0.018697
-1.29487, -1.92591, -20.1842, 2.37537, -1.98255, 0.094712
-1.25229, -1.95679, -19.6174, 2.48134, -2.01032, 0.035457
-1.27367, -2.05011, -20.1443, 3.03365, -2.303, 0.015676
-1.28827, -2.22058, -21.9143, 3.31046, -2.34602, 0.090973
-1.19076, -2.10904, -21.1419, 2.68258, -1.64205, 0.073653
-1.13741, -2.01933, -19.5957, 2.39502, -1.33295, -0.008185
-1.20905, -2.17501, -20.1255, 2.54351, -1.5069, -0.008858
-1.26032, -2.32736, -20.7665, 2.78217, -1.58856, 0.051163
-1.25205, -2.30241, -19.9455, 3.0336, -1.69446, -0.008674
-1.25504, -2.26523, -19.766, 3.48903, -2.17914, -0.009323
-1.2317, -2.4019, -21.4126, 3.81749, -2.37412, 0.081732
-1.20642, -2.49778, -22.6143, 3.6673, -2.24777, 0.109592
-0.997315, -2.30922, -20.778, 2.85917, -1.51559, 0.020231
-0.921733, -2.24535, -19.4262, 2.71363, -1.37822, 0.027413
-0.942468, -2.40398, -19.9062, 3.37194, -1.75372, 0.082917
-0.95607, -2.45762, -20.3032, 3.90711, -1.70742, 0.057635
-0.95681, -2.39766, -20.52, 3.9953, -1.5864, 0.006563
-1.01455, -2.41188, -21.1889, 4.07159, -1.65341, -0.042929
-0.973103, -2.32859, -21.121, 3.90908, -1.43675, -0.003215
-0.94544, -2.16387, -20.1495, 3.51334, -1.08041, -0.007058
-1.03782, -2.06859, -19.8032, 3.35253, -1.10735, -0.059321
-1.19796, -2.08337, -20.6036, 3.38615, -1.29781, -0.062693
-1.36756, -1.97718, -20.6139, 3.36537, -1.57244, -0.089963
-1.60705, -1.88927, -20.9609, 3.40849, -2.05133, -0.089801
-1.83934, -1.8875, -22.5921, 3.27921, -2.34483, -0.053151
-1.88805, -1.80409, -22.4637, 2.68712, -2.14943, -0.040457
-1.94493, -1.76124, -21.7907, 2.55319, -2.07171, -0.074985
-2.02822, -1.74905, -21.4769, 2.42751, -2.13299, -0.077464
-1.99284, -1.71294, -20.5577, 2.23016, -2.15771, 0.013176
-2.07899, -1.78667, -20.8617, 2.38007, -2.4804, 0.025396
-2.13561, -1.83504, -21.1722, 3.05391, -3.04769, -0.069341
-2.18926, -1.81745, -21.8755, 3.16334, -3.44921, -0.06271
-2.11781, -1.81121, -22.4295, 2.98619, -3.57032, 0.039431
-1.97918, -1.72349, -21.8766, 2.51412, -3.1498, 0.060779
-1.92615, -1.73379, -21.7354, 2.31104, -2.55975, -0.020015
-1.95524, -1.73712, -21.2317, 2.30511, -2.09777, -0.063852
-1.98754, -1.67097, -20.114, 2.24458, -1.82391, -0.01164
-2.10431, -1.55773, -19.6092, 2.32279, -1.84894, -0.041983
-2.2693, -1.37186, -18.9813, 2.47868, -2.30712, -0.176098
-2.66092, -1.15822, -20.8701, 2.52262, -3.24932, -0.189489
-3.09138, -0.855364, -23.2799, 2.19134, -3.82255, -0.084916
-3.25089, -0.458965, -22.8495, 1.55798, -3.56778, -0.098696
-3.41287, -0.136464, -22.3559, 1.09303, -3.26929, -0.208294
-3.71549, 0.157849, -22.0682, 0.701872, -2.9533, -0.199678
