Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
0.329368, 0.234536, -5.48079, -0.196263, 0.107234, -0.24697
0.313507, 0.35998, -6.61719, -0.279482, 0.06393, -0.254224
0.246678, 0.570746, -8.35798, -0.419443, -0.05187, -0.265496
0.263633, 0.711871, -10.1467, -0.495286, -0.094819, -0.265951
0.276901, 0.893301, -12.3317, -0.527186, -0.198927, -0.260411
0.232537, 1.09857, -14.366, -0.581937, -0.387782, -0.270327
0.26139, 1.32724, -16.2163, -0.664096, -0.316412, -0.295139
0.347866, 1.68516, -18.3789, -0.87185, -0.007228, -0.265656
0.688276, 1.99548, -20.0779, -1.05103, 0.593992, -0.171083
0.875716, 2.18802, -20.8436, -1.15414, 0.735059, -0.111179
0.412081, 2.40353, -22.21, -1.24523, 0.009266, -0.223454
0.172028, 2.6901, -23.3293, -1.46987, -0.462135, -0.364868
0.196627, 2.79859, -23.6805, -1.50629, -0.55389, -0.380292
-0.119361, 2.79434, -24.374, -1.43643, -0.790258, -0.317259
-0.180111, 2.79521, -24.6755, -1.37936, -0.856228, -0.233349
-0.057443, 2.96254, -25.0712, -1.49173, -0.841296, -0.214266
-0.216718, 3.21102, -25.545, -1.70187, -1.18782, -0.290781
-0.366138, 3.39774, -26.468, -1.8786, -1.3336, -0.295204
-0.1205, 3.52635, -27.0294, -1.94745, -0.878937, -0.188405
-0.000111, 3.6167, -27.4782, -1.95694, -0.658618, -0.131386
-0.000264, 3.91183, -29.0182, -2.14276, -0.574979, -0.120822
0.252957, 4.12421, -29.0156, -2.33333, -0.269112, -0.140083
0.032476, 4.07209, -28.8578, -2.3045, -0.462729, -0.165928
-0.237544, 3.96553, -29.2153, -2.15897, -0.616447, -0.12949
0.089106, 3.92489, -28.8926, -2.07032, -0.250674, -0.062643
-0.075747, 3.9011, -28.9161, -2.01654, -0.502261, -0.085037
-0.608487, 3.93705, -29.3465, -2.0707, -1.2064, -0.169252
-0.337912, 4.11115, -30.4131, -2.26626, -0.811472, -0.110026
0.117768, 4.2248, -30.1402, -2.42347, 0.096125, 0.017666
-0.155987, 4.16728, -29.7257, -2.3764, -0.094617, 0.029502
-0.448266, 4.26968, -30.4502, -2.4969, -0.544366, 0.011391
-0.169499, 4.31504, -30.0834, -2.55084, -0.410105, 0.002889
-0.419893, 4.26587, -30.6135, -2.48886, -0.702868, -0.008773
-0.369516, 4.38697, -30.5023, -2.56259, -0.717256, 0.052065
-0.206871, 4.33471, -29.9103, -2.50092, -0.671834, 0.059519
-0.533591, 4.11397, -29.9319, -2.22254, -1.06451, 0.014681
