Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
-0.150799, -0.033901, -0.704554, -0.025993, -0.021206, -0.019324
-0.131259, -0.04122, -0.659955, -0.057606, -0.004322, 0.000891
-0.130883, -0.060682, -0.655854, -0.034937, -0.006558, -0.00333
-0.137271, -0.071229, -0.696278, -0.016987, -0.016037, -0.016331
-0.142781, -0.077262, -0.706371, -0.012854, -0.022339, -0.020391
-0.154782, -0.092367, -0.758795, 0.000799, -0.024926, -0.030454
-0.16314, -0.100313, -0.798709, 0.020114, -0.025625, -0.021284
-0.156264, -0.101186, -0.810665, 0.026315, -0.009067, -0.015188
-0.164893, -0.120693, -0.883409, 0.044543, -0.011679, -0.034341
-0.162542, -0.145115, -0.909343, 0.046388, 0.001344, -0.028004
-0.154358, -0.164832, -0.941712, 0.070866, 0.007468, -0.040763
-0.148726, -0.171871, -1.00825, 0.069409, 0.001523, -0.045824
-0.130919, -0.174633, -1.12955, 0.0672, 0.033421, -0.062954
-0.119382, -0.176255, -1.2927, 0.072579, 0.064668, -0.063882
-0.123956, -0.170828, -1.42363, 0.052216, 0.07821, -0.062006
-0.144709, -0.156008, -1.61921, 0.059732, 0.078604, -0.075562
-0.133874, -0.131722, -1.85733, 0.024781, 0.103341, -0.085758
-0.029234, -0.093472, -2.27115, -0.009334, 0.285228, -0.094056
0.104655, -0.026114, -2.94596, -0.021755, 0.490905, -0.064121
0.076049, 0.041151, -3.79495, 0.001014, 0.535091, -0.030275
0.118129, 0.198114, -5.2572, 0.068095, 0.731226, 0.066221
0.285509, 0.492071, -7.13655, 0.163944, 0.957941, 0.271591
0.247273, 0.606722, -8.49524, 0.344036, 0.89698, 0.351821
0.269185, 0.795499, -10.221, 0.483828, 0.975949, 0.443406
0.717949, 1.14464, -12.1487, 0.520575, 1.40958, 0.715153
1.09601, 1.51149, -13.2199, 0.350159, 1.8231, 0.965029
1.08017, 1.8004, -14.1176, 0.183927, 1.92958, 1.05991
1.07931, 2.01347, -15.411, 0.229311, 1.89841, 1.13928
1.2419, 2.11852, -16.58, 0.349752, 1.95437, 1.19535
0.926864, 2.01805, -16.8975, 0.460587, 1.63074, 1.03606
0.596213, 1.99865, -17.3499, 0.542112, 1.2788, 0.892217
0.891825, 2.24006, -18.4871, 0.487825, 1.50987, 1.01088
0.934821, 2.29327, -19.2025, 0.574765, 1.61639, 0.990679
0.639493, 2.12604, -19.297, 0.717335, 1.39435, 0.804162
0.462348, 1.82665, -18.6931, 0.774886, 1.22262, 0.619522
0.865979, 1.8682, -19.4506, 0.962771, 1.77527, 0.835117
1.59587, 2.18637, -20.8787, 1.3633, 2.55692, 1.5405
1.72309, 2.05391, -21.3129, 1.7752, 2.63202, 1.67152
1.18755, 1.91248, -21.6745, 1.88307, 2.17369, 1.30691
1.12043, 2.01552, -22.2533, 2.00498, 2.00539, 1.33105
1.41602, 2.0553, -22.2741, 1.82805, 2.25853, 1.39146
0.978607, 2.122, -21.8331, 1.52611, 1.9594, 1.21106
0.568962, 2.21194, -21.7585, 1.36419, 1.55795, 1.09242
0.952164, 2.19319, -22.1975, 1.56075, 1.89619, 1.29611
0.946892, 2.14023, -22.4642, 1.79165, 1.97603, 1.38258
0.675015, 2.05134, -22.5862, 1.91174, 1.78792, 1.33494
0.95124, 2.03967, -22.6361, 1.87795, 2.07981, 1.40975
1.14941, 2.0491, -22.512, 1.84152, 2.35334, 1.51528
0.831065, 2.16208, -22.4648, 1.69663, 2.11014, 1.37241
0.881254, 2.33849, -23.1934, 1.70988, 2.09364, 1.50103
1.10532, 2.36933, -23.3722, 1.67762, 2.29046, 1.65396
0.899304, 2.46409, -22.9467, 1.381, 2.18998, 1.54887
0.792446, 2.60707, -22.7238, 1.09225, 2.12733, 1.49081
0.955141, 2.52937, -22.7584, 1.17265, 2.25722, 1.56475
1.05014, 2.42264, -22.9499, 1.38788, 2.44534, 1.60783
0.931359, 2.3777, -22.7315, 1.41894, 2.38244, 1.53068
0.722599, 2.32062, -22.5455, 1.39672, 2.1896, 1.35016
0.785319, 2.42428, -23.5304, 1.62382, 2.31206, 1.50305
1.10677, 2.50105, -24.5043, 1.96394, 2.58603, 1.79815
1.17374, 2.57143, -24.6494, 1.94259, 2.66718, 1.82332
0.813056, 2.60399, -24.2504, 1.74268, 2.35221, 1.64078
0.78055, 2.67667, -24.1476, 1.53389, 2.29245, 1.59645
1.13014, 2.80437, -24.9798, 1.68034, 2.69386, 1.89686
1.23161, 2.67035, -25.2684, 1.96678, 2.78442, 2.06765
0.816259, 2.524, -24.5778, 1.76299, 2.35049, 1.73699
0.50726, 2.55141, -24.4015, 1.60187, 2.0796, 1.58824
0.842505, 2.55849, -25.1754, 1.9082, 2.36612, 1.82436
0.97594, 2.42096, -25.3517, 2.11154, 2.40757, 1.82207
0.369254, 2.17013, -24.7126, 2.11382, 1.87045, 1.44587
0.242395, 2.23345, -25.491, 2.3307, 1.71914, 1.51121
1.0684, 2.39715, -26.5171, 2.74757, 2.38139, 2.08238
0.927813, 2.33176, -25.9344, 2.65553, 2.22954, 1.9226
0.035889, 2.20519, -24.6647, 2.25245, 1.43667, 1.33886
0.170697, 2.26748, -25.1286, 2.39352, 1.42449, 1.39381
0.877242, 2.42978, -25.9866, 2.71566, 1.98366, 1.82912
0.562064, 2.39482, -25.6622, 2.70597, 1.71525, 1.69327
0.088983, 2.24443, -24.9791, 2.50464, 1.27111, 1.37644
0.405661, 2.23991, -25.2194, 2.57331, 1.52103, 1.56024
0.758485, 2.29701, -25.1767, 2.66666, 1.94438, 1.81713
0.47986, 2.33351, -24.8581, 2.41737, 1.70491, 1.57792
0.54191, 2.41239, -25.3736, 2.51873, 1.73818, 1.66965
0.762129, 2.45208, -25.4812, 2.56193, 1.90036, 1.7526
0.599508, 2.48024, -25.2645, 2.48782, 1.78258, 1.71426
0.443862, 2.4264, -24.8457, 2.37646, 1.6481, 1.60832
0.744149, 2.48306, -25.6496, 2.57501, 1.94482, 1.78849
1.10086, 2.56801, -26.4779, 2.88606, 2.22425, 2.1266
0.903359, 2.48461, -25.7268, 2.7098, 2.05178, 1.93845
0.402141, 2.46814, -24.865, 2.31098, 1.62748, 1.56998
0.592618, 2.55891, -25.2828, 2.40692, 1.80726, 1.73247
0.99405, 2.52294, -25.2705, 2.53805, 2.1616, 1.87485
0.614944, 2.35598, -24.6624, 2.49719, 1.87734, 1.61729
0.341842, 2.19638, -24.7684, 2.68615, 1.56682, 1.53028
0.988143, 2.28697, -26.2951, 3.21976, 2.06868, 2.06075
1.19668, 2.33534, -26.0452, 3.0461, 2.27192, 2.14908
0.498283, 2.33126, -24.7886, 2.43185, 1.71802, 1.62113
0.380935, 2.37915, -24.7664, 2.27347, 1.54768, 1.54725
0.869811, 2.46935, -25.2928, 2.38341, 1.90468, 1.76298
0.648135, 2.43217, -24.9205, 2.38321, 1.77269, 1.62736
0.187391, 2.24764, -24.2273, 2.25433, 1.35649, 1.29829
0.592318, 2.35525, -25.4535, 2.57384, 1.67025, 1.67596
1.07215, 2.39435, -26.2176, 2.93182, 2.07836, 2.01201
0.548908, 2.33787, -25.492, 2.6355, 1.61282, 1.55767
0.156184, 2.37244, -25.0287, 2.33934, 1.28252, 1.37932
0.662635, 2.39839, -25.5646, 2.57365, 1.69385, 1.76559
0.861589, 2.46352, -25.6306, 2.56811, 1.8533, 1.83148
0.224869, 2.37148, -24.6664, 2.29594, 1.36539, 1.39829
0.270764, 2.36166, -25.0385, 2.38974, 1.40957, 1.48867
