Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
0.079458, 0.47483, -10.0149, -0.536657, -0.514216, -0.232049
0.108069, 0.415373, -10.1457, -0.500132, -0.431645, -0.238732
0.147429, 0.339935, -10.437, -0.462827, -0.260435, -0.300529
0.20925, 0.286574, -10.946, -0.436707, -0.05569, -0.365727
0.254422, 0.267792, -11.4324, -0.425324, 0.113685, -0.401523
0.232186, 0.275277, -11.8877, -0.460585, 0.24734, -0.404054
0.226584, 0.289616, -12.4156, -0.511666, 0.341715, -0.4057
0.214917, 0.327573, -12.9181, -0.571756, 0.413019, -0.436025
0.166166, 0.362076, -13.3175, -0.645712, 0.454145, -0.453478
0.088624, 0.401586, -13.5886, -0.670153, 0.421123, -0.426502
0.050707, 0.462325, -13.7515, -0.706242, 0.371497, -0.406834
-0.003189, 0.521261, -13.8276, -0.753897, 0.319777, -0.384337
-0.041099, 0.553814, -13.8813, -0.720914, 0.254402, -0.364633
-0.094036, 0.563657, -13.9232, -0.705178, 0.208761, -0.35676
-0.145598, 0.571752, -13.94, -0.69718, 0.111022, -0.313466
-0.219199, 0.562976, -14.0054, -0.666834, 0.028703, -0.29308
-0.235023, 0.533038, -14.0373, -0.623525, -0.000698, -0.296825
-0.282747, 0.485161, -14.0975, -0.553396, -0.023208, -0.313181
-0.33414, 0.419699, -14.1391, -0.445798, -0.083045, -0.324555
-0.393624, 0.363324, -14.2273, -0.349609, -0.100756, -0.346018
-0.431152, 0.34399, -14.1884, -0.33686, -0.115266, -0.328637
-0.526808, 0.316586, -14.2294, -0.289343, -0.119404, -0.301026
-0.550697, 0.309809, -14.2638, -0.312366, -0.069236, -0.303545
-0.567425, 0.343569, -14.3155, -0.339064, -0.078963, -0.270796
-0.64041, 0.316999, -14.3547, -0.33332, -0.170387, -0.246946
-0.672594, 0.297902, -14.3859, -0.291089, -0.259396, -0.224873
-0.669917, 0.27973, -14.3751, -0.283956, -0.329941, -0.20293
-0.667401, 0.247644, -14.3435, -0.237661, -0.41329, -0.160648
-0.678044, 0.231304, -14.2513, -0.240421, -0.495157, -0.102336
-0.638135, 0.222284, -14.1257, -0.259726, -0.517576, -0.065629
-0.56458, 0.208548, -13.8738, -0.241106, -0.55702, -0.054839
-0.434048, 0.169162, -13.4855, -0.186336, -0.610944, -0.069551
-0.28931, 0.119733, -13.0998, -0.068169, -0.602972, -0.112778
-0.170723, 0.090317, -12.8305, -0.001407, -0.565025, -0.131534
-0.077504, 0.068169, -12.7579, 0.044282, -0.49123, -0.122255
-0.015364, 0.078717, -12.7909, 0.044894, -0.338229, -0.134699
0.060347, 0.141405, -12.8726, -0.010063, -0.14959, -0.139999
0.082402, 0.224314, -12.8932, -0.087631, -0.066546, -0.123605
0.057582, 0.297505, -12.9619, -0.177488, -0.039265, -0.107381
0.040873, 0.363937, -13.1316, -0.252796, -0.012319, -0.107721
0.003513, 0.44626, -13.2911, -0.365494, -0.010218, -0.0979
-0.0965, 0.534808, -13.4215, -0.447651, -0.056068, -0.064248
-0.194167, 0.558723, -13.645, -0.51091, -0.102948, -0.066933
-0.264861, 0.580146, -13.8912, -0.548899, -0.112571, -0.093175
-0.370172, 0.615307, -14.0597, -0.615425, -0.124907, -0.061354
-0.472031, 0.64363, -14.2846, -0.678613, -0.129058, -0.034889
-0.498732, 0.633518, -14.4827, -0.733251, -0.05647, -0.062409
-0.572209, 0.596812, -14.7069, -0.723504, -0.014371, -0.10718
-0.664071, 0.570579, -14.9684, -0.712637, 0.026016, -0.111222
-0.725429, 0.562856, -15.2225, -0.723685, 0.120853, -0.132616
-0.744303, 0.564085, -15.562, -0.720723, 0.215294, -0.183908
-0.787842, 0.580082, -15.8389, -0.730312, 0.224566, -0.226571
-0.883554, 0.615481, -16.1369, -0.756162, 0.190054, -0.232753
-0.981614, 0.64313, -16.457, -0.792671, 0.084674, -0.244095
-1.01346, 0.672281, -16.692, -0.816958, -0.037424, -0.221054
-1.09599, 0.748425, -16.8696, -0.835046, -0.300318, -0.167828
-1.27626, 0.80042, -17.0508, -0.783558, -0.765605, -0.132739
-1.41705, 0.745489, -17.2529, -0.668378, -1.21347, -0.161086
-1.52789, 0.702419, -17.3511, -0.584799, -1.54249, -0.111988
-1.6559, 0.769495, -17.2995, -0.664589, -1.7795, 0.017288
-1.73122, 0.857185, -17.3167, -0.800529, -1.84455, 0.08054
-1.69448, 0.919165, -17.44, -0.936978, -1.70783, 0.106976
-1.70793, 0.975505, -17.6051, -1.08811, -1.57014, 0.148341
-1.80539, 1.0013, -17.7118, -1.125, -1.57988, 0.145491
-1.7928, 1.06918, -17.7759, -1.14322, -1.51924, 0.097519
-1.75363, 1.15859, -17.7911, -1.18631, -1.50794, 0.07947
-1.80875, 1.18265, -17.7613, -1.08592, -1.76695, 0.026874
-1.87057, 1.17184, -17.6779, -0.953926, -2.01811, -0.068902
-1.83668, 1.1849, -17.7379, -0.896367, -2.01214, -0.141311
-1.80001, 1.18024, -17.749, -0.934131, -1.80176, -0.15918
-1.74565, 1.24492, -17.7604, -1.03971, -1.45986, -0.158433
-1.7044, 1.24245, -17.9411, -1.0769, -1.21893, -0.19394
-1.69222, 1.19486, -18.1405, -1.09141, -1.10326, -0.195171
-1.70254, 1.21783, -18.1503, -1.11885, -1.06864, -0.171599
-1.67936, 1.24745, -18.2656, -1.13307, -1.00881, -0.183174
-1.6666, 1.23904, -18.3913, -1.09899, -1.04673, -0.226773
-1.67448, 1.1887, -18.3605, -0.985595, -1.14434, -0.236075
-1.69287, 1.16025, -18.3526, -0.884197, -1.21111, -0.270073
-1.6784, 1.17293, -18.507, -0.865076, -1.08574, -0.319621
-1.61129, 1.14882, -18.647, -0.835787, -0.93063, -0.354078
-1.62696, 1.08679, -18.6246, -0.768904, -0.939745, -0.370259
-1.70915, 1.04662, -18.5104, -0.76908, -1.04058, -0.332617
-1.85655, 0.975204, -18.3998, -0.802542, -1.13397, -0.285635
-1.94114, 0.856027, -18.146, -0.796905, -1.20446, -0.237695
-2.0569, 0.730765, -17.7485, -0.735617, -1.39381, -0.172244
-2.21863, 0.600028, -17.3618, -0.595174, -1.65958, -0.081408
-2.29806, 0.532666, -17.3051, -0.526144, -1.72624, -0.022572
-2.23482, 0.580849, -17.4909, -0.620027, -1.64355, -0.010433
-2.16817, 0.651315, -17.7083, -0.735404, -1.58137, 0.0345
-2.20271, 0.69414, -17.7091, -0.780089, -1.78593, 0.08455
-2.2126, 0.715972, -17.634, -0.789848, -1.96542, 0.102864
-2.18048, 0.748022, -17.606, -0.800735, -1.9887, 0.104365
-2.14188, 0.794255, -17.5794, -0.850778, -1.92075, 0.065861
-2.11375, 0.83758, -17.6322, -0.849496, -1.96173, -0.032075
