Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
-0.064076, 0.516673, -7.15631, -0.013059, -0.877178, 0.064765
0.148745, 0.783071, -8.7412, -0.13816, -0.681603, -0.014436
0.392362, 1.02008, -9.99394, -0.300663, -0.352201, -0.081803
0.677023, 1.28182, -11.1555, -0.482198, 0.062683, -0.105845
0.822135, 1.43447, -11.9597, -0.568675, 0.266478, -0.069613
0.886919, 1.48844, -12.6448, -0.637897, 0.346632, -0.058298
1.02016, 1.5155, -13.2466, -0.635436, 0.457183, -0.109555
1.13234, 1.50182, -13.7324, -0.585216, 0.592733, -0.205974
1.17708, 1.46449, -14.1874, -0.504879, 0.757312, -0.29528
1.2966, 1.46831, -14.7245, -0.446296, 1.08143, -0.334312
1.47157, 1.54228, -15.3861, -0.438462, 1.49872, -0.324062
1.53268, 1.60951, -15.8394, -0.438606, 1.75884, -0.296306
1.58211, 1.68489, -16.1784, -0.507568, 1.95243, -0.284561
1.69916, 1.80967, -16.6196, -0.635551, 2.11666, -0.226723
1.78571, 1.92902, -16.7929, -0.75773, 2.20554, -0.175431
1.73467, 1.99845, -16.8146, -0.832413, 2.12804, -0.143241
1.72398, 1.98902, -16.8754, -0.864263, 2.07864, -0.1643
1.73787, 1.94023, -16.9765, -0.828989, 2.07686, -0.195922
1.63338, 1.89795, -16.9283, -0.795179, 2.0017, -0.229348
1.47722, 1.80229, -16.9182, -0.716683, 1.85592, -0.28964
1.37442, 1.65998, -17.0071, -0.577979, 1.82226, -0.369176
1.28638, 1.55116, -17.015, -0.496685, 1.85363, -0.401795
1.1654, 1.47126, -16.9587, -0.494139, 1.71656, -0.362377
1.04614, 1.40198, -16.9793, -0.461553, 1.53804, -0.34316
0.967913, 1.36664, -16.9824, -0.491915, 1.40178, -0.324678
0.913086, 1.37037, -16.8798, -0.542902, 1.30627, -0.247156
0.857083, 1.38682, -16.612, -0.585136, 1.16888, -0.16569
0.822857, 1.33394, -16.2328, -0.599726, 0.960451, -0.162927
0.902873, 1.27339, -15.7602, -0.608269, 0.804538, -0.195386
1.06677, 1.27404, -15.0547, -0.631059, 0.720437, -0.227317
1.13419, 1.24535, -14.5902, -0.660305, 0.661809, -0.244554
1.11773, 1.22298, -14.324, -0.683767, 0.613222, -0.233979
1.17208, 1.24158, -14.4268, -0.708871, 0.76106, -0.214315
1.20483, 1.2888, -14.6321, -0.779123, 0.903376, -0.176019
1.13972, 1.333, -14.9294, -0.794855, 0.936824, -0.145124
1.16847, 1.352, -15.377, -0.780567, 1.1034, -0.154635
1.30962, 1.40575, -15.9365, -0.767531, 1.36302, -0.188497
1.34527, 1.43941, -16.357, -0.764713, 1.48088, -0.161103
1.30152, 1.46462, -16.6531, -0.753938, 1.38872, -0.175609
1.3178, 1.53404, -16.9097, -0.799506, 1.34631, -0.195037
1.31103, 1.58388, -17.1795, -0.84451, 1.29732, -0.184208
1.23485, 1.59535, -17.1671, -0.87526, 1.1558, -0.182782
1.16593, 1.57494, -16.8863, -0.918889, 0.953245, -0.161828
1.04872, 1.51332, -16.551, -0.911905, 0.67211, -0.160346
0.908324, 1.39562, -16.3124, -0.825883, 0.459875, -0.183146
0.806139, 1.26273, -16.0926, -0.700426, 0.360173, -0.234703
0.71727, 1.12967, -15.9711, -0.596165, 0.390456, -0.255382
0.696971, 1.07605, -16.3301, -0.491252, 0.571693, -0.301727
0.722793, 1.0806, -16.7743, -0.43583, 0.678162, -0.353103
0.691495, 1.10966, -17.3007, -0.414695, 0.810661, -0.383151
0.682468, 1.1756, -17.8396, -0.390373, 0.939223, -0.426157
0.705006, 1.23227, -18.2176, -0.389793, 0.993793, -0.473982
0.679908, 1.28531, -18.5373, -0.416601, 0.963103, -0.447042
0.595444, 1.35657, -18.8043, -0.466802, 0.827048, -0.410855
0.539094, 1.44879, -19.0717, -0.496484, 0.696506, -0.389117
0.455971, 1.45036, -19.2432, -0.481794, 0.525686, -0.428913
0.425502, 1.42531, -19.3694, -0.47026, 0.384088, -0.423884
0.413099, 1.45998, -19.3528, -0.556074, 0.398136, -0.38312
0.386663, 1.50434, -19.2042, -0.638709, 0.461063, -0.376685
0.403605, 1.50997, -19.3295, -0.687083, 0.614323, -0.375574
0.358752, 1.40949, -19.3084, -0.646914, 0.531019, -0.370444
0.222654, 1.25564, -19.1746, -0.569458, 0.395027, -0.399995
0.227662, 1.03792, -18.9647, -0.433908, 0.296596, -0.446791
0.31181, 0.85061, -18.1789, -0.375032, -0.004386, -0.477586
0.111776, 0.906537, -17.4085, -0.550485, -0.5053, -0.441822
-0.098691, 0.925075, -17.3701, -0.538696, -0.805214, -0.481173
0.022987, 0.728458, -17.3637, -0.319424, -0.632496, -0.510526
0.062162, 0.772052, -17.3475, -0.368214, -0.484191, -0.388861
-0.013184, 0.822587, -17.6801, -0.371442, -0.427383, -0.403134
0.084888, 0.835486, -18.242, -0.316957, -0.124683, -0.46718
0.183098, 0.957294, -18.6941, -0.342325, 0.315956, -0.446548
0.079989, 1.00199, -19.2121, -0.278773, 0.482494, -0.388451
0.016999, 1.01227, -19.9631, -0.137653, 0.629784, -0.411948
0.086151, 1.1301, -20.3329, -0.157102, 0.871914, -0.419565
-0.002221, 1.20341, -20.444, -0.242428, 0.773464, -0.337535
-0.158758, 1.22645, -20.7471, -0.265295, 0.590928, -0.326061
-0.165048, 1.3341, -21.0105, -0.31228, 0.52261, -0.375191
-0.23008, 1.34884, -21.1286, -0.307765, 0.359439, -0.363088
-0.386598, 1.28458, -21.0382, -0.232268, 0.141202, -0.346425
-0.495455, 1.27435, -21.136, -0.173784, 0.160372, -0.331567
-0.47558, 1.26553, -21.2208, -0.181069, 0.297873, -0.332768
-0.51288, 1.15891, -21.3362, -0.11919, 0.218718, -0.312715
-0.610824, 1.13599, -21.6988, -0.138885, 0.186308, -0.338066
-0.583614, 1.19673, -22.0208, -0.225441, 0.489652, -0.370316
-0.556497, 1.17321, -22.2366, -0.210435, 0.734374, -0.370484
-0.513746, 1.10257, -22.2563, -0.129273, 0.756987, -0.372726
-0.544115, 1.2884, -22.2154, -0.182621, 0.782497, -0.305357
-0.570488, 1.33944, -22.2292, -0.120351, 0.880414, -0.375008
-0.574114, 1.32547, -22.1943, -0.097222, 0.846724, -0.438542
-0.568543, 1.32259, -21.9087, -0.121276, 0.765672, -0.452915
-0.61481, 1.35715, -21.615, -0.12084, 0.616101, -0.471838
-0.583205, 1.36964, -21.6332, -0.111501, 0.634764, -0.555177
-0.419138, 1.31695, -21.5459, -0.11519, 0.767513, -0.590081
-0.430279, 1.27284, -21.1675, -0.11702, 0.679419, -0.522554
-0.511288, 1.23555, -20.9635, -0.083681, 0.545596, -0.526115
-0.389065, 1.17217, -20.8314, -0.065829, 0.562866, -0.559333
-0.318512, 1.1587, -20.6256, -0.104374, 0.476543, -0.532299
-0.476319, 1.1257, -20.5852, -0.062055, 0.156942, -0.497918
-0.454217, 1.18318, -20.7205, -0.090392, 0.142828, -0.496648
-0.324801, 1.22113, -20.7915, -0.150125, 0.272141, -0.478551
-0.353367, 1.18146, -20.7901, -0.159067, 0.208218, -0.430856
-0.397402, 1.16346, -20.9554, -0.13674, 0.177185, -0.455585
-0.243077, 1.18852, -21.2555, -0.160594, 0.318902, -0.507146
-0.283678, 1.12239, -21.316, -0.172873, 0.204165, -0.449905
-0.566308, 0.9816, -21.1164, -0.031246, -0.240143, -0.469015
-0.854592, 0.658627, -21.1563, 0.345033, -0.704682, -0.644153
-0.904108, 0.399535, -21.4898, 0.615046, -0.783515, -0.716995
-0.895408, 0.472417, -21.5806, 0.599593, -0.649717, -0.612849
-0.875785, 0.701512, -21.4516, 0.485245, -0.648947, -0.542343
-0.84774, 0.961327, -21.5289, 0.263379, -0.716241, -0.57903
-0.737657, 1.16654, -21.7627, 0.064834, -0.636981, -0.500674
-0.873433, 1.2122, -21.8017, -0.020602, -0.868889, -0.373415
-1.05614, 1.2464, -21.9101, -0.108036, -1.26312, -0.389001
-1.08402, 1.3038, -22.056, -0.251786, -1.4651, -0.497674
-1.1364, 1.36961, -22.3108, -0.381202, -1.39661, -0.514889
-1.09619, 1.41568, -22.6659, -0.402166, -1.20679, -0.515405
-1.06068, 1.42387, -23.0369, -0.429837, -1.11203, -0.437965
-1.14078, 1.39981, -23.1231, -0.47284, -1.11531, -0.263001
-1.2585, 1.37868, -23.3059, -0.460614, -1.09342, -0.176778
-1.1431, 1.52636, -23.4724, -0.556272, -0.84301, -0.163489
-1.1737, 1.57025, -23.4412, -0.554614, -0.960253, -0.12369
-1.31066, 1.65108, -23.2374, -0.597338, -1.1485, -0.029077
-1.26639, 1.5984, -22.9824, -0.497926, -1.13982, -0.078721
-1.15779, 1.45729, -22.7069, -0.370319, -1.07266, -0.289428
-1.16473, 1.4183, -22.5199, -0.3612, -1.12222, -0.397328
-1.19263, 1.4654, -22.6188, -0.312507, -1.16363, -0.413624
-1.07449, 1.52188, -22.8091, -0.31716, -0.90754, -0.41194
-0.946989, 1.59787, -22.8558, -0.42474, -0.703608, -0.369511
-1.06824, 1.59832, -22.5796, -0.437894, -0.826285, -0.28865
-1.1088, 1.6667, -22.8267, -0.456461, -0.682104, -0.329078
-0.885527, 1.67022, -22.8908, -0.467411, -0.420543, -0.354055
