Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
0.708377, 0.455399, -1.08863, -0.138366, 0.013201, -0.034019
0.702906, 0.449282, -1.13091, -0.136637, 0.000539, -0.037252
0.709094, 0.450171, -1.15669, -0.115842, 0.006937, -0.022474
0.707461, 0.452318, -1.20136, -0.140037, 0.017207, -0.033883
0.7176, 0.465128, -1.23344, -0.143424, 0.033229, -0.023026
0.719192, 0.475161, -1.28549, -0.131838, 0.047008, -0.009093
0.731384, 0.472423, -1.34799, -0.140591, 0.058813, -0.009892
0.731371, 0.464932, -1.40251, -0.142015, 0.071308, -0.016787
0.735845, 0.460111, -1.48912, -0.149246, 0.083122, -0.017174
0.73404, 0.461975, -1.55143, -0.134616, 0.113348, -0.012761
0.746635, 0.480014, -1.6783, -0.133485, 0.119489, -0.009102
0.735706, 0.477718, -1.85358, -0.136812, 0.137961, -0.01455
0.721091, 0.478232, -2.05872, -0.108894, 0.170171, -0.009537
0.714392, 0.460448, -2.41316, -0.081236, 0.210783, -0.019838
0.684158, 0.460131, -2.83594, -0.07187, 0.275849, -0.020695
0.636021, 0.485235, -3.36553, -0.07959, 0.324488, -0.022123
0.575478, 0.534772, -3.85677, -0.097927, 0.341172, -0.016645
0.513471, 0.599896, -4.24297, -0.135977, 0.336249, 0.008214
0.448842, 0.672859, -4.65956, -0.195407, 0.336521, 0.029593
0.405329, 0.774928, -5.10036, -0.264461, 0.381184, 0.061956
0.359326, 0.879321, -5.66832, -0.355501, 0.404213, 0.082213
0.300338, 0.975302, -6.30638, -0.441112, 0.405319, 0.112244
0.25037, 0.981781, -6.99675, -0.451225, 0.42372, 0.117692
0.205166, 0.975174, -7.83783, -0.468133, 0.425579, 0.132732
0.199796, 1.00884, -8.71114, -0.512898, 0.459908, 0.16639
0.212607, 1.10025, -9.37134, -0.642334, 0.457107, 0.21147
0.226202, 1.14792, -10.0073, -0.719541, 0.470916, 0.244957
0.228089, 1.11556, -10.5406, -0.73855, 0.484224, 0.250573
