Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
0.965041, -0.005883, -9.49798, 0.677004, 0.779674, 0.004479
0.96021, -0.024576, -9.78041, 0.454577, 0.807258, 0.01281
1.00453, -0.066908, -9.99791, 0.484861, 0.879727, 0.007405
1.01906, -0.124706, -10.057, 0.509012, 0.92107, -0.033576
1.02995, -0.185811, -10.0567, 0.54541, 0.876873, -0.122156
1.02874, -0.232316, -10.1211, 0.603051, 0.878059, -0.141233
1.04608, -0.268179, -10.1151, 0.644722, 0.918189, -0.149091
1.0678, -0.300851, -10.1873, 0.731223, 1.01591, -0.150471
1.08512, -0.332641, -10.3281, 0.813562, 1.08988, -0.15579
1.07858, -0.353395, -10.4024, 0.876986, 1.12316, -0.16222
1.0856, -0.362666, -10.5101, 0.920216, 1.14063, -0.125781
1.08889, -0.385677, -10.6715, 0.979741, 1.12124, -0.065845
1.05786, -0.392984, -10.7786, 1.05947, 0.955469, -0.030711
1.03546, -0.407555, -10.9363, 1.11916, 0.732181, -0.00385
1.02821, -0.422486, -11.0424, 1.18529, 0.692123, 0.005701
1.05005, -0.434474, -11.2111, 1.31818, 0.734486, 0.006808
1.0805, -0.414351, -11.366, 1.43883, 0.821608, 0.007825
1.10482, -0.360737, -11.4938, 1.4339, 0.947339, -0.013023
1.1382, -0.276779, -11.684, 1.35839, 1.06168, -0.012684
1.17968, -0.174665, -12.0092, 1.22006, 1.16601, -0.003162
1.20527, -0.061276, -12.2594, 0.998572, 1.25214, 0.038532
1.21356, 0.024451, -12.3712, 0.837803, 1.25159, 0.037215
1.18496, 0.069183, -12.3674, 0.670194, 1.15474, 0.049782
1.16212, 0.068405, -12.367, 0.439212, 1.06724, 0.094503
1.17291, 0.009572, -12.3722, 0.394311, 1.06266, 0.043509
1.19636, -0.072347, -12.3918, 0.447773, 1.11331, -0.038461
1.23785, -0.145939, -12.3044, 0.514009, 1.18319, -0.101827
1.28238, -0.186249, -12.3169, 0.655684, 1.32496, -0.135917
1.31851, -0.215437, -12.3805, 0.974891, 1.54046, -0.135217
1.33567, -0.174123, -12.4925, 1.14751, 1.55394, -0.120455
1.34173, -0.058944, -12.6648, 1.04215, 1.5539, -0.132699
1.34649, 0.09129, -12.828, 0.827788, 1.51262, -0.076001
1.29789, 0.253513, -13.0492, 0.543067, 1.37335, -0.008444
1.25137, 0.392911, -13.6008, 0.27862, 1.19937, 0.04415
1.23851, 0.467347, -14.0118, 0.062052, 1.05627, 0.069191
1.22071, 0.465816, -14.2117, -0.121652, 1.02446, 0.152762
1.2611, 0.390906, -14.1982, -0.140858, 1.11268, 0.130088
1.3204, 0.277425, -14.0431, -0.098878, 1.2959, 0.037838
1.3682, 0.157896, -13.8374, 0.046031, 1.43173, -0.062917
1.37993, 0.053085, -13.6152, 0.219978, 1.52241, -0.155434
1.3894, 0.023418, -13.3186, 0.467279, 1.69813, -0.158083
1.38225, 0.052373, -13.1344, 0.745313, 1.66613, -0.158571
1.36524, 0.194568, -13.0823, 0.654226, 1.58778, -0.135746
1.3498, 0.386469, -13.1506, 0.366927, 1.48447, -0.05592
1.29626, 0.649851, -13.4416, 0.000395, 1.29877, -0.014727
1.26607, 0.914253, -13.9093, -0.341598, 1.13603, 0.048468
1.22439, 1.16921, -14.3732, -0.635116, 0.917143, 0.089005
1.18605, 1.38459, -14.7969, -0.901808, 0.755623, 0.200981
1.16486, 1.55021, -15.2228, -1.14048, 0.670308, 0.21505
1.15629, 1.65467, -15.4752, -1.34698, 0.622972, 0.145919
1.16171, 1.70133, -15.5332, -1.52422, 0.631155, 0.02922
1.18961, 1.70804, -15.3963, -1.89974, 0.749695, -0.068404
1.21723, 1.6414, -15.0417, -2.04875, 0.974431, -0.026689
1.23061, 1.55027, -14.7705, -1.9711, 1.08084, 0.010028
1.26612, 1.45471, -14.4196, -1.87564, 1.1985, 0.017554
1.2786, 1.38092, -14.0769, -1.75745, 1.28047, 0.010717
1.26632, 1.32796, -13.7522, -1.66511, 1.24745, 0.007595
1.25767, 1.31004, -13.557, -1.5517, 1.13616, 0.056467
1.23062, 1.30586, -13.5889, -1.33777, 0.886002, 0.014807
1.22213, 1.31474, -13.8883, -1.31794, 0.766837, -0.055586
1.2249, 1.33038, -14.1835, -1.41882, 0.750103, -0.089682
1.2243, 1.33483, -14.4429, -1.4904, 0.783841, -0.062167
1.26274, 1.34516, -14.5989, -1.50527, 0.892629, -0.002706
1.31031, 1.36252, -14.7723, -1.4851, 1.08892, -0.078505
1.32418, 1.34805, -14.7703, -1.38704, 1.23535, -0.086133
1.31784, 1.3572, -14.8435, -1.22208, 1.26751, -0.053563
1.33042, 1.3897, -14.9133, -1.28466, 1.33219, 0.07918
