Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
1.64813, 3.33235, -8.60069, -1.90258, 0.689927, 0.247177
1.80848, 3.58629, -9.47502, -2.06262, 0.671643, 0.229601
1.86778, 3.77296, -10.2011, -2.14122, 0.571361, 0.223403
1.83812, 3.89101, -10.8077, -2.13269, 0.397962, 0.200529
1.90448, 4.03968, -11.4571, -2.17928, 0.347586, 0.196846
2.09837, 4.18944, -12.0967, -2.25269, 0.47804, 0.207866
2.26341, 4.33902, -12.7229, -2.29993, 0.620914, 0.188598
2.46125, 4.54986, -13.4709, -2.36936, 0.783853, 0.227569
2.65004, 4.71651, -14.22, -2.40251, 0.922304, 0.289975
2.80275, 4.86669, -14.8552, -2.41922, 1.04615, 0.306729
2.92652, 5.03208, -15.4421, -2.48929, 1.15548, 0.326853
3.14597, 5.25632, -16.2529, -2.60129, 1.3173, 0.366607
3.28864, 5.47292, -17.0075, -2.75316, 1.35659, 0.381653
3.29065, 5.60533, -17.4158, -2.8575, 1.28461, 0.347539
3.24882, 5.61924, -17.5944, -2.86568, 1.23321, 0.367577
3.37384, 5.60842, -17.7751, -2.82056, 1.37758, 0.492803
3.42789, 5.64466, -17.9209, -2.84181, 1.46742, 0.562113
3.43088, 5.72329, -18.1265, -2.89373, 1.46105, 0.577135
3.49994, 5.80147, -18.3294, -2.94821, 1.47295, 0.627328
3.5731, 5.83117, -18.4526, -2.98257, 1.52199, 0.632612
3.56629, 5.84117, -18.4765, -3.00273, 1.5133, 0.65105
3.59225, 5.86699, -18.5387, -3.00279, 1.50967, 0.665887
3.59787, 5.84706, -18.6353, -2.94874, 1.46086, 0.651913
3.56935, 5.80481, -18.7252, -2.82176, 1.35801, 0.642396
3.5796, 5.76746, -18.7603, -2.71424, 1.31893, 0.664566
3.62023, 5.7487, -18.7232, -2.63987, 1.35103, 0.692706
3.58888, 5.71588, -18.7289, -2.58817, 1.32373, 0.686466
3.57506, 5.68017, -18.7047, -2.54299, 1.33526, 0.675825
3.57847, 5.67299, -18.6205, -2.51896, 1.32529, 0.654307
