Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
0.258397, 0.41529, -0.529681, -0.122313, -0.515648, 0.001854
0.257701, 0.414377, -0.555506, -0.111326, -0.529574, 0.013617
0.261893, 0.41973, -0.561842, -0.120374, -0.52777, 0.004162
0.254176, 0.422928, -0.57376, -0.120844, -0.520115, 0.011208
0.259604, 0.42092, -0.555577, -0.128853, -0.526736, 0.015036
0.268853, 0.41091, -0.5999, -0.11349, -0.521335, 0.010933
0.259781, 0.40678, -0.587722, -0.121995, -0.520864, 0.014517
0.261572, 0.406383, -0.657996, -0.097176, -0.514628, 0.019221
0.266935, 0.417463, -0.734437, -0.121954, -0.518293, 0.02826
0.253583, 0.44654, -0.945902, -0.14913, -0.558629, 0.030491
0.212174, 0.529098, -1.30237, -0.2093, -0.593993, 0.042569
0.160924, 0.607132, -1.84032, -0.271665, -0.631049, 0.04103
0.076122, 0.71179, -2.71482, -0.249666, -0.707058, 0.009841
-0.011858, 0.833726, -3.90834, -0.169413, -0.721903, -0.062982
-0.074498, 1.14375, -5.47883, -0.164818, -0.604701, -0.096146
-0.186715, 1.65945, -7.32392, -0.2315, -0.490608, -0.119647
-0.255364, 2.06745, -8.79408, -0.24563, -0.365193, -0.14595
-0.361395, 2.42603, -9.51302, -0.393132, -0.353318, -0.161244
-0.498999, 2.73198, -10.1865, -0.51438, -0.369634, -0.146633
-0.584855, 3.15218, -11.1475, -0.67215, -0.303074, -0.075847
-0.746191, 3.54209, -12.3896, -0.736958, -0.184126, -0.085781
-1.03085, 3.84153, -13.6596, -0.705909, -0.138425, -0.138679
-1.36523, 4.35531, -14.8468, -0.869517, -0.138017, -0.115065
-1.52567, 5.11796, -16.0933, -1.2353, 0.055776, 0.067658
-1.72071, 6.0134, -17.6589, -1.61858, 0.382845, 0.325856
-2.04832, 6.93194, -19.584, -1.94078, 0.725456, 0.513343
-2.39625, 7.64215, -21.1352, -2.1905, 0.911858, 0.614132
-2.77078, 8.20775, -22.3891, -2.29791, 0.973797, 0.627366
-3.08988, 8.63241, -23.2922, -2.37628, 0.951763, 0.628889
-3.35719, 9.09565, -24.3762, -2.39922, 1.01942, 0.654835
-3.65042, 9.53212, -25.2826, -2.49576, 1.03721, 0.612746
-3.89276, 10.021, -26.1896, -2.59856, 1.07762, 0.648513
-4.18715, 10.4934, -26.9499, -2.78278, 1.03857, 0.67459
-4.50578, 10.761, -27.4927, -2.89526, 0.889716, 0.640224
-4.77076, 10.8681, -27.6959, -2.97183, 0.749345, 0.633442
-4.98272, 10.9205, -27.9868, -3.03783, 0.726794, 0.669568
-5.18023, 11.0816, -28.5103, -3.05926, 0.704624, 0.671867
-5.42585, 11.2358, -28.849, -3.01123, 0.494938, 0.544181
-5.68197, 11.1017, -28.7626, -2.85168, 0.171198, 0.263622
-5.93809, 11.0954, -28.7715, -2.87089, -0.091131, 0.179777
-5.95412, 11.2178, -28.8877, -3.05646, -0.111241, 0.33478
-6.06295, 11.296, -28.5425, -3.35812, -0.440289, 0.316178
-6.33595, 11.2181, -27.9466, -3.54585, -1.05081, 0.084818
-6.54632, 11.1431, -27.8001, -3.61585, -1.49071, 0.006275
-6.51168, 11.1011, -27.6541, -3.74033, -1.71884, 0.134949
-6.57179, 11.2276, -27.6348, -4.0275, -1.86623, 0.322345
-6.78566, 11.4387, -27.5526, -4.40824, -2.19175, 0.35881
-6.88477, 11.5277, -27.5023, -4.54057, -2.50007, 0.360936
-7.02594, 11.5685, -27.9006, -4.51434, -2.632, 0.351838
-7.09763, 11.5931, -28.2868, -4.39984, -2.63506, 0.343335
