Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
0.387107, 0.581536, -1.79236, 0.078338, -0.966318, -0.113518
0.385005, 0.587879, -1.80824, 0.07687, -0.970651, -0.103452
0.385761, 0.599048, -1.79038, 0.06394, -0.963604, -0.109469
0.385848, 0.595313, -1.8104, 0.064403, -0.954156, -0.104761
0.374266, 0.602517, -1.77222, 0.04545, -0.97015, -0.106139
0.364366, 0.601664, -1.76003, 0.052303, -0.969401, -0.103947
0.371173, 0.604346, -1.75396, 0.057938, -0.972812, -0.102521
0.373006, 0.607012, -1.77845, 0.040768, -0.973596, -0.112974
0.355824, 0.615199, -1.84665, 0.061215, -1.01119, -0.108937
0.327654, 0.612532, -1.87258, 0.097507, -1.06322, -0.11186
0.292344, 0.620897, -1.94471, 0.098036, -1.14076, -0.105544
0.288227, 0.659518, -2.15021, 0.08651, -1.24516, -0.110229
0.329399, 0.717769, -2.73187, 0.116393, -1.38373, -0.101061
0.387262, 0.763251, -3.78672, 0.273543, -1.65954, -0.124948
0.391887, 0.800072, -5.56006, 0.600882, -2.14924, -0.188652
0.330893, 0.910851, -8.30391, 0.998579, -2.79361, -0.273578
0.343694, 1.10394, -11.7343, 1.42973, -3.30396, -0.414758
0.459871, 1.33075, -14.8594, 1.83534, -3.54216, -0.543949
0.384041, 1.741, -17.2467, 1.94608, -3.90582, -0.673523
-0.032919, 2.55392, -19.2137, 1.61352, -4.54774, -0.819485
-0.346269, 3.30905, -21.0279, 1.35951, -5.11516, -1.06486
-0.843183, 3.90889, -23.0896, 1.37321, -5.91556, -1.41858
-1.19335, 4.43688, -24.9465, 1.42322, -6.46839, -1.69106
-1.49632, 5.11036, -27.43, 1.42391, -6.89773, -1.85418
-1.42778, 5.92454, -29.4092, 1.23761, -6.79507, -1.99865
-1.35773, 6.6379, -30.9666, 0.996718, -6.58099, -2.10946
-1.22327, 7.05324, -32.8135, 1.01493, -6.18211, -2.10308
-1.01046, 7.09449, -34.1454, 1.25381, -5.95755, -2.05339
-0.957301, 6.96912, -35.1992, 1.48264, -5.93981, -1.9726
-1.25217, 7.08826, -35.9244, 1.09143, -6.21711, -1.62278
-1.42985, 7.24011, -36.1489, 0.341818, -6.3024, -1.20931
-1.55299, 7.29916, -36.8637, 0.055089, -6.4092, -1.00727
-1.86584, 7.18635, -37.3606, 0.171166, -6.73859, -1.01177
-1.80608, 7.43011, -37.9274, -0.041657, -6.47452, -0.864826
-1.88271, 7.65187, -38.543, -0.063325, -6.36773, -0.719023
-1.82545, 7.9585, -39.0785, -0.259227, -6.01778, -0.511732
-1.98878, 8.38225, -39.4222, -0.77082, -6.04322, -0.265375
-2.16354, 8.52639, -39.2774, -1.05654, -6.17254, -0.142831
-2.47245, 8.27909, -39.2833, -0.826004, -6.5796, -0.202926
-2.86723, 8.09862, -38.9071, -0.797749, -7.22656, -0.176071
-3.04727, 8.16908, -38.931, -1.01618, -7.51429, 0.007596
-3.0319, 8.29031, -39.1456, -1.27909, -7.34728, 0.121752
-3.35602, 8.28041, -39.4959, -1.29361, -7.60319, 0.064333
-3.50841, 8.25438, -39.2539, -1.32102, -7.76919, -0.035463
-3.6481, 8.11119, -39.5051, -1.12234, -7.83411, -0.267371
-3.63936, 8.08747, -39.7418, -0.956101, -7.78351, -0.513465
-3.72467, 8.06919, -39.794, -0.815428, -7.81544, -0.62966
-3.82134, 8.06635, -40.2838, -0.827972, -7.8784, -0.582251
-3.94266, 8.01108, -40.7576, -0.826075, -8.11089, -0.486132
-4.13861, 8.05657, -41.1289, -0.894184, -8.40761, -0.461747
-4.30302, 8.13221, -40.9854, -0.989053, -8.7084, -0.363803
-4.41603, 8.08384, -40.9995, -1.00628, -8.93545, -0.403081
-4.59525, 8.03457, -41.1874, -0.973621, -9.10168, -0.395097
-4.92349, 7.95645, -40.9394, -0.834161, -9.33819, -0.472078
-5.14419, 7.94411, -40.693, -0.815534, -9.30855, -0.556913
-5.21234, 7.89658, -40.6155, -0.592971, -9.154, -0.7256
-5.03515, 8.01041, -40.8231, -0.64767, -8.7214, -0.821671
