Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
0.49934, 0.46639, -0.895725, -0.274428, -0.308009, -0.159559
0.489568, 0.465675, -0.883697, -0.256063, -0.303393, -0.165672
0.473524, 0.450595, -0.829238, -0.274121, -0.323218, -0.164811
0.464063, 0.457259, -0.806912, -0.245329, -0.341451, -0.162871
0.456398, 0.452431, -0.772646, -0.233575, -0.348404, -0.16536
0.441785, 0.451125, -0.738239, -0.240484, -0.363955, -0.159755
0.42956, 0.448837, -0.701867, -0.236484, -0.366166, -0.156877
0.417349, 0.454014, -0.683618, -0.235814, -0.388239, -0.153566
0.408712, 0.451343, -0.651273, -0.218383, -0.381614, -0.151837
0.416454, 0.437415, -0.6169, -0.220761, -0.403569, -0.148371
0.411834, 0.425553, -0.578705, -0.221669, -0.406513, -0.153661
0.38537, 0.423488, -0.574504, -0.207952, -0.420086, -0.15313
0.359032, 0.415849, -0.535626, -0.194568, -0.44826, -0.135457
0.33656, 0.404723, -0.519552, -0.199105, -0.463539, -0.142091
0.328018, 0.396596, -0.478975, -0.179721, -0.470006, -0.135029
0.316077, 0.411193, -0.474771, -0.167646, -0.475301, -0.128531
0.297958, 0.424527, -0.42034, -0.181085, -0.50295, -0.124974
0.282289, 0.422948, -0.410395, -0.178967, -0.502025, -0.132618
0.275322, 0.416115, -0.3783, -0.186546, -0.511854, -0.139229
0.290546, 0.384888, -0.404262, -0.149521, -0.500889, -0.139419
0.31666, 0.346514, -0.519127, -0.127966, -0.471892, -0.149481
0.354421, 0.318353, -0.737213, -0.14107, -0.436206, -0.173244
0.364129, 0.291661, -1.07742, -0.134363, -0.436198, -0.176587
0.36073, 0.249895, -1.46601, -0.111597, -0.397457, -0.187288
0.353507, 0.203086, -1.85492, -0.107207, -0.384359, -0.212041
0.384891, 0.115132, -2.52397, -0.083393, -0.341706, -0.253314
0.176006, 0.058319, -3.83623, -0.131109, -0.48904, -0.276723
-0.456356, 0.213943, -6.43435, -0.356786, -0.895938, -0.278061
-0.951457, 0.511822, -8.70275, -0.618806, -1.08364, -0.31865
-0.979067, 0.614374, -10.7575, -0.68873, -0.691143, -0.318334
-1.39466, 0.82702, -13.4752, -0.876094, -0.634442, -0.201363
-1.60539, 1.09756, -16.0454, -1.04029, -0.319962, -0.18624
