Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
0.37526, 0.472708, 0.471444, -0.176839, -0.187486, -0.088609
0.367563, 0.470613, 0.477267, -0.163829, -0.191681, -0.101468
0.375313, 0.458882, 0.520985, -0.144497, -0.173011, -0.128718
0.37928, 0.463986, 0.518794, -0.105517, -0.154045, -0.139581
0.380639, 0.460371, 0.668874, -0.111625, -0.139919, -0.176777
0.383679, 0.462314, 0.710983, -0.119888, -0.141753, -0.181971
0.385969, 0.461722, 0.666691, -0.1203, -0.105641, -0.179311
0.386783, 0.456598, 0.609143, -0.102252, -0.098842, -0.147187
0.391877, 0.457791, 0.646437, -0.090284, -0.097624, -0.10354
0.387805, 0.462853, 0.596594, -0.087766, -0.098077, -0.082909
0.373246, 0.449686, 0.554636, -0.093611, -0.140272, 0.009398
0.368259, 0.455547, 0.262781, -0.098055, -0.150389, 0.012662
0.379411, 0.436354, -0.196467, -0.081148, -0.143877, -0.001414
0.401245, 0.431343, -1.07549, -0.051723, -0.083304, -0.052795
0.387848, 0.375509, -2.32926, 0.042972, -0.158064, -0.064921
0.398325, 0.374963, -4.28261, 0.038522, -0.103943, -0.080382
0.472178, 0.268448, -7.25374, 0.267226, -0.074852, -0.107459
0.584936, 0.25833, -9.834, 0.38395, 0.178434, -0.150459
0.569719, 0.270593, -11.2003, 0.479532, 0.287535, -0.128923
0.54186, 0.363723, -11.9791, 0.375212, 0.297287, 0.002886
0.442909, 0.586505, -13.1552, 0.039551, 0.207108, 0.063266
0.346363, 0.804374, -14.1059, -0.385314, 0.006378, 0.124506
0.244659, 1.0057, -15.0875, -0.772287, -0.222773, 0.147529
0.172663, 1.13151, -15.7716, -0.951204, -0.343905, -0.055334
0.137941, 1.16459, -16.3798, -1.3114, -0.639631, -0.197056
0.237274, 1.06381, -16.4308, -1.34075, -0.504718, -0.217697
0.372716, 0.921383, -16.8554, -1.13773, -0.344918, -0.068811
0.569787, 0.77753, -17.5975, -0.922223, -0.026881, -0.052751
0.73881, 0.583735, -17.5832, -0.613897, 0.28996, -0.170928
0.878415, 0.412013, -17.108, -0.270064, 0.498387, -0.218708
1.10155, 0.28332, -17.2843, -0.026504, 0.703162, -0.120914
1.34711, 0.196957, -17.5838, 0.149438, 0.965212, -0.010988
1.59748, 0.129751, -17.7612, 0.371271, 1.19439, 0.066726
1.98738, 0.12572, -18.5242, 0.431672, 1.47853, 0.038418
2.3376, 0.141403, -18.8581, 0.357132, 1.70166, -0.042776
2.53314, 0.131144, -18.3503, 0.348202, 1.6818, -0.087991
2.85295, 0.141603, -18.4802, 0.405812, 2.03936, -0.072166
3.25741, 0.174585, -19.1204, 0.433807, 2.57523, 0.017895
3.49108, 0.200486, -19.1988, 0.446924, 2.70745, 0.062879
3.62899, 0.230265, -18.8985, 0.502617, 2.66685, 0.089538
3.86723, 0.26038, -19.383, 0.379297, 2.88136, 0.015943
4.04108, 0.259512, -19.3728, 0.107064, 3.23493, -0.059852
3.9235, 0.225619, -18.5366, -0.07715, 3.51303, -0.088969
3.84399, 0.145542, -18.2444, 0.032734, 4.09544, -0.078326
3.85175, 0.051146, -18.6848, 0.186155, 4.83912, -0.13057
3.47937, -0.048762, -18.0953, 0.379697, 4.92882, -0.151832
2.96379, -0.144262, -17.1789, 0.550855, 4.48844, -0.192026
2.69528, -0.257169, -17.3553, 0.798701, 4.10364, -0.195168
2.54968, -0.350956, -17.825, 0.929283, 3.76534, -0.21648
2.35835, -0.422322, -17.6441, 0.862496, 3.08557, -0.216537
2.44597, -0.522467, -18.2038, 1.09363, 2.80571, -0.1967
2.61316, -0.533984, -18.5178, 1.43431, 2.90679, -0.137284
2.66129, -0.431133, -18.2112, 1.58171, 3.21108, -0.086357
2.70278, -0.302751, -18.0641, 1.4802, 3.43494, 0.065283
2.74045, -0.198023, -18.3333, 1.34817, 3.64336, 0.147027
2.65644, -0.089579, -18.1456, 1.18858, 3.65003, 0.117233
2.63632, -0.030364, -18.2247, 1.04813, 3.66894, 0.040706
2.66297, -0.009063, -19.0125, 1.08326, 3.60324, 0.010512
2.70652, 0.055307, -19.5053, 1.04964, 3.43502, -0.043831
2.78935, 0.17774, -19.8993, 0.910232, 3.49295, -0.042542
2.93735, 0.380922, -20.4703, 0.70425, 3.75663, 0.011196
3.0055, 0.635882, -20.6684, 0.359666, 3.96887, 0.104048
2.98757, 0.89224, -20.777, -0.013208, 3.96645, 0.211226
2.92767, 1.09352, -20.6433, -0.355768, 3.93935, 0.245656
2.85238, 1.20943, -20.5287, -0.64513, 3.92641, 0.209453
2.76898, 1.246, -20.4986, -0.768925, 3.80585, 0.129515
2.77006, 1.28584, -20.8037, -0.97479, 3.94856, 0.045679
2.77406, 1.29444, -20.8688, -1.12204, 4.09435, -0.03171
2.68978, 1.31973, -20.9787, -1.06111, 4.01908, 0.067359
2.63044, 1.41042, -21.2604, -1.1899, 3.93104, 0.097638
2.50692, 1.45335, -21.1793, -1.44647, 3.80828, 0.060877
2.37577, 1.43398, -21.076, -1.62292, 3.60932, -0.003025
2.31217, 1.40523, -21.2189, -1.78175, 3.36282, -0.089202
2.27902, 1.32905, -21.556, -1.83891, 3.1375, -0.152575
2.26762, 1.16802, -21.329, -1.65231, 3.11347, -0.151515
2.25453, 1.05091, -21.05, -1.41911, 3.05556, -0.081016
2.2395, 1.00428, -21.2816, -1.26968, 3.02512, -0.036308
2.37906, 1.03082, -21.9561, -1.1413, 3.51368, -0.004187
2.37435, 1.06407, -22.7659, -0.977473, 3.69587, 0.054751
2.27897, 1.1459, -23.4387, -1.14664, 3.54943, 0.141287
2.2154, 1.17029, -24.0802, -1.31266, 3.3761, 0.183458
2.10879, 1.12016, -23.8528, -1.38781, 3.1903, 0.069976
