Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
0.273992, 0.48324, -3.8881, -0.066509, -0.254353, 0.097089
0.274838, 0.543105, -4.50658, -0.153391, -0.2389, 0.106122
0.264943, 0.606814, -5.31269, -0.229263, -0.232849, 0.09473
0.250876, 0.671489, -6.32188, -0.320964, -0.248317, 0.095397
0.253284, 0.759199, -7.34712, -0.434244, -0.261781, 0.108019
0.226995, 0.79781, -7.88923, -0.46387, -0.287197, 0.092107
0.203598, 0.834862, -8.2695, -0.457355, -0.317783, 0.102672
0.185668, 0.929269, -9.34538, -0.649324, -0.402879, 0.108866
0.176882, 1.17204, -11.0068, -1.25225, -0.466184, 0.138227
0.137482, 1.42916, -12.3576, -1.94753, -0.572866, 0.033395
0.111288, 1.56366, -13.239, -2.26161, -0.659344, -0.054826
0.117941, 1.75943, -14.3366, -2.614, -0.647363, -0.060037
0.157185, 1.92733, -15.5154, -2.80477, -0.650985, -0.039746
0.190155, 1.96739, -16.6518, -2.69035, -0.666419, -0.002161
0.273592, 2.00071, -17.6163, -2.61707, -0.499064, 0.093714
0.358967, 2.10363, -18.5624, -2.77138, -0.269036, 0.169427
0.43258, 2.29296, -19.588, -3.03517, -0.159342, 0.143679
0.558224, 2.50978, -20.5445, -3.48244, -0.143196, 0.00605
0.697994, 2.70093, -21.1917, -3.93947, 0.026726, -0.065379
0.820812, 2.8705, -21.217, -4.31563, 0.218035, -0.076907
0.967802, 2.93321, -20.8519, -4.3243, 0.341384, -0.091843
1.1646, 2.90478, -21.043, -4.11846, 0.55308, -8.2e-05
1.38272, 2.90208, -21.4853, -4.07315, 0.857101, 0.150106
1.54252, 2.97329, -21.7214, -4.12711, 1.16426, 0.275019
1.64412, 3.01931, -21.714, -4.29387, 1.40498, 0.3139
1.68852, 3.07784, -21.5177, -4.66789, 1.53968, 0.102661
1.67789, 3.12546, -21.4299, -4.9491, 1.72563, -0.122376
1.64967, 3.22161, -21.6023, -5.22261, 1.91131, -0.189736
1.55046, 3.26186, -21.4732, -5.20833, 1.99893, -0.183286
1.44355, 3.22504, -21.4458, -4.9701, 1.9985, -0.186661
1.40262, 3.34655, -22.6947, -5.08637, 2.04734, -0.092974
1.31993, 3.44134, -23.3666, -5.1444, 1.92846, -0.06009
1.09429, 3.34418, -22.7146, -4.93241, 1.58621, -0.093307
0.939685, 3.33429, -22.3085, -4.96535, 1.31434, -0.065636
0.898084, 3.45398, -22.6458, -5.15677, 1.12104, -0.161479
0.817882, 3.45405, -22.6715, -5.04406, 0.975381, -0.179801
0.761908, 3.43073, -22.7542, -5.03726, 0.93404, -0.032012
0.73635, 3.49132, -22.9403, -5.09456, 0.835246, 0.023243
0.680585, 3.4656, -22.8426, -4.92387, 0.715909, 0.024767
0.649095, 3.49088, -22.4704, -5.07701, 0.721055, 0.037568
0.5585, 3.49032, -22.0229, -5.24038, 0.631187, 0.068824
0.4303, 3.49813, -21.3337, -5.31103, 0.441319, -0.005929
0.34747, 3.65812, -21.3346, -5.59767, 0.225995, -0.075779
0.321094, 3.72146, -21.6641, -5.65634, 0.098178, -0.123832
0.272948, 3.76975, -21.9694, -5.53568, -0.028079, -0.032546
0.244001, 3.87836, -22.4579, -5.62296, -0.194253, 0.10255
0.244149, 3.96964, -22.8324, -5.7996, -0.241743, 0.142477
0.216446, 4.04209, -23.2517, -5.90656, -0.227665, 0.060734
0.248138, 4.10154, -23.958, -6.00425, -0.202815, -0.060439
0.234591, 4.19013, -24.1082, -6.46082, -0.216175, -0.111841
0.158084, 4.35913, -24.2969, -7.00917, -0.277762, -0.069818
0.193684, 4.43875, -24.6291, -7.07818, -0.292395, -0.125629
0.191256, 4.33404, -24.7991, -6.74641, -0.317158, -0.154092
0.166407, 4.37612, -25.3044, -6.87967, -0.482934, 0.031548
0.16813, 4.53318, -25.7948, -7.21505, -0.552093, 0.061724
0.162758, 4.60053, -25.6661, -7.14802, -0.701577, -0.039187
0.230846, 4.66974, -25.6791, -7.24987, -0.652057, 0.04909
0.360792, 5.01508, -26.7847, -7.83897, -0.426099, 0.139138
0.467233, 5.29674, -27.3483, -8.25776, -0.266054, 0.118748
0.586054, 5.34937, -27.4589, -8.25747, -0.130623, 0.072369
0.734497, 5.46077, -27.8002, -8.59213, 0.082891, 0.13522
0.738997, 5.66012, -27.7611, -8.95158, 0.320537, 0.19514
0.710242, 5.54876, -27.492, -8.66424, 0.751767, 0.125924
0.639999, 5.5261, -27.3117, -8.80981, 0.763919, 0.014865
0.521395, 5.45946, -26.8732, -8.63774, 0.568223, -0.067975
0.447929, 5.39575, -26.8936, -8.43249, 0.342214, -0.150085
0.467021, 5.46375, -27.2039, -8.61919, -0.049963, -0.225707
0.431539, 5.50881, -26.6202, -8.85178, -0.312228, -0.127353
0.46296, 5.63116, -26.4549, -8.9861, -0.358789, -0.156119
0.707648, 5.77029, -27.4941, -9.10613, -0.103324, -0.1637
0.837798, 5.92091, -28.4131, -9.39686, 0.15503, 0.076314
0.743978, 5.963, -27.9936, -9.53204, 0.44623, 0.312987
0.630154, 5.87223, -26.8846, -9.31975, 0.594208, 0.162
0.552385, 5.91426, -26.6092, -9.40621, 0.614971, -0.014207
0.457675, 5.96858, -26.465, -9.56432, 0.436633, -0.035066
0.34946, 6.17915, -26.7308, -9.83295, 0.237808, -0.065382
0.293169, 6.29545, -27.1267, -9.63136, 0.01511, 0.01824
0.310532, 6.26613, -27.3725, -9.53666, -0.111563, 0.150139
0.328853, 6.17591, -27.6191, -9.36367, -0.088124, 0.153259
0.327918, 6.1197, -27.2482, -9.26183, -0.083487, 0.064583
0.314977, 6.096, -27.3082, -9.31874, -0.026031, 0.000502
0.310697, 6.21205, -27.3223, -9.92022, 0.037243, -0.132099
0.293055, 6.21071, -26.7903, -9.94944, -0.217663, -0.298284
0.339666, 6.14224, -26.4828, -9.83474, -0.309982, -0.265989
0.371927, 6.21712, -26.8069, -10.1232, -0.331668, -0.032087
0.362146, 6.12971, -26.2743, -9.85915, -0.279475, 0.041814
0.373988, 6.05774, -26.3581, -9.71348, -0.270493, 0.03905
0.433593, 6.20648, -26.9437, -10.1764, -0.112385, -0.001522
