Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
0.288936, 0.493351, -0.104274, -0.213054, -0.275331, -0.092935
0.281526, 0.491808, -0.009491, -0.245391, -0.267109, -0.081755
0.281708, 0.500042, 0.063707, -0.248161, -0.303521, -0.051765
0.257936, 0.503241, 0.325203, -0.29572, -0.370449, -0.060805
0.193965, 0.528188, 0.653074, -0.340398, -0.482434, -0.076957
0.201448, 0.542498, 0.640636, -0.352096, -0.454806, -0.084743
0.263077, 0.525903, 0.313755, -0.278048, -0.338007, -0.029741
0.323024, 0.50313, 0.129551, -0.211247, -0.23179, 0.013142
0.344069, 0.486799, 0.006943, -0.171941, -0.160193, 0.019882
0.677812, 0.40496, -1.96818, -0.059688, 0.453356, -0.019537
0.345596, 0.227767, -7.30674, 0.334558, -0.228118, -0.009742
-0.206057, 0.093782, -11.6437, 0.564515, -1.23534, -0.057995
-0.635614, 0.10228, -15.8435, 0.556902, -1.99865, -0.085606
-1.03455, 0.020691, -17.9931, 0.552146, -2.78762, -0.17959
-1.28192, -0.025362, -19.5462, 0.478278, -3.13617, -0.182877
-1.20523, -0.059375, -18.7366, 0.527945, -2.52083, -0.050755
-1.0724, -0.136627, -19.1613, 0.68689, -2.23428, -0.047734
-1.12542, -0.221908, -19.9372, 0.732994, -2.50834, 0.037373
-1.47129, -0.333811, -18.813, 0.858035, -3.29985, 0.1016
-2.07048, -0.512408, -18.7026, 1.20264, -4.63552, 0.090144
-2.45426, -0.811779, -20.8453, 1.71316, -5.53958, 0.15552
-2.41766, -0.967312, -21.2924, 2.01422, -5.36861, 0.260678
-2.319, -0.914766, -19.846, 2.11243, -4.99413, 0.159791
-2.22326, -0.845047, -18.7926, 2.24315, -4.77537, -0.057556
-2.34455, -0.727713, -18.9499, 2.07898, -4.983, -0.220062
-2.65231, -0.696561, -20.1544, 2.09099, -5.58397, -0.063555
-2.86887, -0.749465, -21.3219, 1.97702, -6.02337, 0.232218
-3.1939, -0.835871, -21.4798, 1.91194, -6.63051, 0.278981
-3.58119, -0.944391, -22.1365, 1.88046, -7.4656, 0.054688
-3.6339, -1.06007, -22.9057, 1.96459, -7.44821, -0.159946
-3.7428, -1.06782, -21.8927, 1.97379, -7.31225, -0.237815
-4.04332, -1.08929, -21.1487, 2.09958, -7.6068, -0.017266
-4.31169, -1.13738, -21.5128, 2.65978, -8.45462, 0.143988
-4.75185, -1.12944, -21.7111, 2.80897, -9.33851, 0.13282
-5.2775, -1.07496, -20.624, 2.60386, -10.1668, 0.221436
-5.32941, -1.02776, -19.6119, 2.17431, -10.302, 0.087177
-5.31435, -0.971939, -18.465, 2.05367, -10.2079, -0.328535
-5.43785, -0.85368, -16.5932, 2.08893, -10.3177, -0.440692
-5.68503, -0.77954, -17.5735, 2.3287, -10.8337, -0.096163
-5.74074, -0.729274, -19.7387, 2.37597, -11.078, 0.179194
-6.02473, -0.579074, -20.9374, 2.22667, -11.5274, -0.040351
-6.17054, -0.34921, -22.0535, 1.55685, -11.6089, -0.288973
-5.88428, -0.236986, -21.5093, 0.871531, -10.9623, -0.220148
-6.10802, -0.356205, -19.9146, 0.878021, -11.1902, -0.023748
-6.3373, -0.590181, -19.95, 1.32518, -11.8318, 0.247011
-6.32619, -0.917257, -20.6334, 1.9579, -12.1933, 0.279634
-6.89839, -1.09421, -20.8285, 2.3451, -13.1782, -0.201815
-6.69453, -1.0121, -21.1987, 2.45051, -12.4101, -0.371339
-6.129, -0.73006, -22.2178, 2.1665, -11.2512, -0.390211
-6.21061, -0.351432, -21.6433, 1.70046, -11.2767, -0.315377
-6.4071, -0.113308, -22.3364, 1.41325, -11.703, -0.042934
-6.35232, 0.15008, -23.8379, 0.994846, -11.6343, 0.012301
-6.25827, 0.339423, -23.1065, 0.530097, -11.1905, -0.151496
-6.10104, 0.45102, -22.6553, 0.18324, -10.7791, -0.101813
-5.82901, 0.507611, -23.3714, 0.025635, -10.5217, 0.180268
-5.97252, 0.529485, -23.0533, 0.14248, -10.9113, 0.206407
-6.05256, 0.551324, -22.8175, 0.279668, -11.2046, 0.08662
-5.84492, 0.599597, -23.3489, 0.195823, -11.0481, -0.020004
-5.95845, 0.659224, -22.9961, 0.009048, -11.2403, -0.244161
-6.10402, 0.748631, -23.8226, -0.205345, -11.6169, 0.061262
-5.75087, 0.789047, -25.0938, -0.646922, -10.8316, 0.285436
-5.40159, 0.567384, -23.4502, -0.476159, -9.97903, 0.265304
-5.44035, 0.380815, -21.8497, -0.195553, -10.2246, 0.076851
-5.53622, 0.37408, -23.428, 0.027634, -10.7476, -0.086644
-5.47504, 0.376622, -23.7133, 0.216408, -10.5106, -0.151881
-5.44141, 0.363919, -23.1387, 0.508826, -10.0803, 0.122744
-5.28686, 0.414837, -24.1451, 0.351954, -9.86165, 0.200615
-5.0881, 0.49753, -24.3705, 0.100323, -9.30008, -0.101456
-5.23752, 0.542404, -23.5077, -0.304324, -9.5505, -0.273621
-5.46117, 0.517198, -24.3798, -0.594358, -10.0145, -0.054125
-5.4393, 0.274287, -24.0903, -0.184461, -9.79829, 0.091461
-5.44118, 0.109606, -22.7577, 0.208407, -9.6404, -0.084069
-5.58924, 0.033732, -23.1904, 0.31347, -10.0638, 0.015664
-5.71809, -0.019123, -23.7538, 0.598186, -10.4938, 0.09597
-6.13129, 0.056455, -24.1126, 0.851631, -11.321, -0.311552
-6.23322, 0.255988, -25.0756, 0.500633, -11.3738, -0.345669
-5.91124, 0.341729, -23.7892, 0.343796, -10.5124, -0.12595
-5.98256, 0.347909, -22.1406, 0.485224, -10.8012, -0.098868
-6.25333, 0.562726, -25.2753, 0.133474, -11.6578, -0.100471
-6.24227, 0.66582, -26.4316, -0.392182, -11.618, -0.106958
-6.35263, 0.459955, -22.7084, -0.216374, -11.4896, 0.021398
-6.69613, 0.401362, -23.8886, 0.16777, -12.5016, 0.073469
-6.08717, 0.490278, -25.5238, -0.269287, -11.209, 0.135873
-5.84721, 0.465909, -23.8783, -0.224048, -10.2736, -0.179343
-6.44474, 0.401543, -24.1878, 0.034712, -11.7806, -0.302523
-6.62396, 0.452754, -28.1136, -0.207942, -12.5723, 0.094521
-6.63178, 0.341343, -26.8422, 0.032763, -12.1385, 0.278975
-6.96428, 0.250784, -25.9825, 0.450759, -12.5807, -0.384901
-6.84894, 0.534537, -29.5065, -0.046515, -12.4189, -0.430885
-6.1398, 0.62074, -27.8945, -0.2339, -10.8111, 0.043823
-6.35012, 0.617942, -25.3059, 0.04044, -11.2256, -0.074184
-7.05286, 0.991796, -29.9843, -0.54394, -13.0742, -0.363702
-7.26813, 1.50811, -34.9647, -1.26096, -13.3065, 0.072079
-7.18741, 1.53083, -33.4346, -1.70942, -12.7155, 0.370909
-6.88396, 1.33585, -31.8793, -1.76799, -12.0574, -0.208718
-6.76748, 1.41243, -31.0462, -1.75716, -12.2146, -0.548276
-6.71746, 1.4109, -29.0159, -1.42037, -11.9769, -0.029292
-6.86674, 1.37167, -29.3935, -1.38218, -12.6261, 0.35887
-7.24436, 1.22681, -31.2028, -1.33297, -13.522, 0.237153
-7.10954, 0.999831, -28.7082, -1.42417, -13.0794, -0.162276
-6.95883, 0.928638, -27.3257, -1.33947, -12.6819, -0.168238
-6.73588, 0.602732, -27.5308, -0.819321, -12.2439, 0.270142
-6.31173, 0.024469, -25.06, 0.099194, -11.4041, 0.236083
-6.46672, -0.295084, -23.4272, 0.685995, -11.9245, -0.141133
-6.82272, -0.307818, -24.8659, 1.09918, -12.763, -0.192174
-6.63149, -0.410695, -25.1538, 1.53335, -11.9439, -0.032882
-6.32725, -0.295468, -24.5628, 1.27509, -11.0674, -0.162467
-6.18401, -0.094771, -25.6844, 1.0944, -11.0736, 0.081549
-6.43083, -0.03472, -26.9838, 0.844692, -11.9583, 0.005275
-6.64994, -0.083956, -26.8562, 0.704714, -12.2343, -0.42299
-6.59773, -0.072131, -26.6047, 0.55597, -11.9546, -0.291734
-6.34545, -0.179623, -26.0327, 0.717072, -11.4628, 0.248905
-6.34905, -0.364912, -24.9732, 0.9821, -11.4952, -0.235366
-6.77923, -0.209796, -26.5497, 1.12793, -12.3511, -0.516066
-6.87093, 0.03741, -28.6724, 0.965125, -12.4475, 0.015333
-6.50182, 0.096179, -28.0007, 0.64344, -11.565, 0.241082
-6.41286, 0.108159, -27.095, 0.672309, -11.5141, -0.35639
-6.86744, 0.312175, -28.8667, 0.166257, -12.6592, -0.459065
-6.85241, 0.381417, -28.4205, -0.181923, -12.6119, 0.091892
-6.4992, 0.110006, -26.4685, 0.270242, -11.7738, 0.293487
-6.49338, -0.156992, -26.6987, 0.46764, -11.9998, -0.089194
-6.69974, -0.293132, -27.5138, 0.856156, -12.4068, -0.38911
-6.97166, -0.303076, -27.5058, 1.13569, -13.0632, -0.261421
-6.99518, -0.402977, -27.9108, 1.40869, -13.0587, 0.083733
-6.7088, -0.460461, -28.6105, 1.38638, -12.0715, 0.222643
-6.21389, -0.363092, -26.706, 1.60041, -11.2385, -0.186534
-6.61739, -0.22681, -28.0938, 1.34466, -12.2933, -0.356947
-6.60309, -0.109859, -29.5807, 1.04968, -12.0952, -0.319446
-6.18577, 0.013979, -28.9182, 0.792517, -10.8942, 0.055681
-6.05532, 0.04106, -28.0086, 0.754431, -10.6949, -0.178022
-6.07646, 0.095091, -29.8368, 0.490584, -11.0772, -0.415407
-5.89327, 0.154595, -28.6367, 0.16292, -10.6621, -0.121852
-6.15694, 0.031966, -27.8632, 0.261107, -11.3136, 0.119324
-6.15107, -0.136119, -28.4744, 0.542076, -11.6612, -0.200767
-6.29485, -0.281724, -28.2753, 0.825809, -11.8205, 0.030589
-5.91474, -0.395545, -26.0427, 1.1569, -10.7864, 0.327058
-5.41176, -0.518673, -25.565, 1.24076, -10.0593, 0.002292
-5.73318, -0.494688, -26.0179, 1.55523, -10.7059, -0.467861
