Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
0.626567, 0.334356, -2.29205, 0.116026, 0.373393, 0.108493
0.595803, 0.338899, -1.93504, 0.101653, 0.290653, 0.130134
0.598254, 0.344735, -1.82227, 0.063386, 0.30166, 0.139727
0.622213, 0.345244, -2.00546, 0.071589, 0.328328, 0.143837
0.622265, 0.360131, -1.95563, 0.028456, 0.33011, 0.132745
0.603039, 0.366141, -1.90514, 0.013799, 0.294046, 0.137754
0.592731, 0.386116, -1.88167, -0.047217, 0.262667, 0.118642
0.573707, 0.402651, -1.82581, -0.098094, 0.194532, 0.101183
0.559623, 0.399173, -1.92455, -0.08343, 0.187645, 0.092254
0.60563, 0.364879, -2.63754, -0.0137, 0.231043, 0.070632
0.591691, 0.31392, -3.43878, 0.054519, 0.204413, 0.048125
0.412268, 0.162112, -6.36021, 0.375756, -0.101802, 0.001137
0.268472, -0.023644, -10.931, 0.69649, -0.534388, -0.075694
-0.07154, -0.143595, -13.7653, 0.809772, -1.04402, -0.180138
-0.417691, -0.256551, -15.7301, 0.939921, -1.46649, -0.289188
-0.472857, -0.33145, -18.3523, 1.02883, -1.63676, -0.20866
-0.583274, -0.42606, -19.5866, 1.12698, -1.79774, 0.066208
-0.917185, -0.505704, -19.2065, 1.24538, -2.29433, 0.110252
-1.1524, -0.603534, -19.6734, 1.46659, -2.78294, 0.170986
-1.4376, -0.727099, -20.3103, 1.6494, -3.21382, 0.191708
-1.70234, -0.836133, -19.6319, 1.57961, -3.70682, 0.029649
-1.98562, -0.958929, -19.8634, 1.68768, -4.21148, -0.081208
-2.35067, -1.03534, -19.8721, 1.82626, -4.69045, -0.13901
-2.51401, -1.06604, -19.6832, 2.43431, -4.64553, -0.016997
-2.64251, -0.984234, -19.6502, 2.58833, -4.9921, 0.139317
-3.14032, -0.89895, -20.8556, 2.45195, -5.89969, 0.157784
-3.78294, -0.765828, -21.4108, 2.301, -7.22734, -0.030214
-4.51117, -0.597007, -21.3817, 1.81866, -8.4665, -0.400161
