Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
0.440389, 0.026424, -1.7686, -0.471952, 0.046857, 0.012049
0.483953, 0.059183, -2.70789, -0.553433, 0.143717, -0.00394
0.569204, 0.198201, -5.47636, -0.815544, 0.268881, -0.013099
0.718821, 0.310908, -8.11332, -0.895248, 0.460329, 0.069604
0.843657, 0.410612, -10.3359, -1.18336, 0.752027, 0.086484
0.894806, 0.374328, -11.7873, -1.25375, 0.872179, -0.058951
0.928167, 0.218524, -12.6261, -0.988254, 0.909162, -0.175933
0.900495, 0.014275, -13.3312, -0.626739, 0.906319, -0.213265
0.826522, -0.163078, -13.5766, -0.318234, 0.895329, -0.126455
0.677246, -0.233311, -13.9876, -0.061079, 0.72357, 0.034388
0.510956, -0.114497, -14.5038, -0.11581, 0.325754, 0.152123
0.279154, 0.12088, -15.1626, -0.414812, -0.08802, 0.080928
0.128007, 0.476415, -16.366, -0.946138, -0.35997, -0.039312
0.022518, 0.875142, -17.4227, -1.52666, -0.574686, -0.144034
-0.112288, 1.28425, -18.5562, -2.11251, -0.699936, -0.172455
-0.179951, 1.57786, -18.8341, -2.47272, -0.732312, 0.012686
-0.332553, 1.73695, -19.2822, -2.92957, -0.882689, 0.207961
-0.465772, 1.63455, -19.1272, -3.04044, -1.11778, 0.255283
-0.574808, 1.23892, -17.3711, -2.65616, -1.27924, 0.034804
-0.614762, 0.785092, -15.8146, -2.0141, -1.44435, -0.072526
-0.607484, 0.481494, -16.2138, -1.52276, -1.60802, -0.158483
-0.597571, 0.232896, -15.6404, -1.08305, -1.72515, -0.12942
-0.52736, 0.088139, -16.0474, -0.711804, -1.77517, -0.053748
-0.262342, 0.047384, -17.3587, -0.541726, -1.45202, 0.024772
-0.023172, 0.019773, -17.1095, -0.471329, -1.05731, -0.038142
0.281347, 0.024899, -17.2315, -0.454588, -0.556713, -0.10199
0.680285, -0.013697, -17.3718, -0.439345, 0.031749, -0.079174
0.929876, -0.027905, -17.0047, -0.412744, 0.530922, 0.006643
1.34616, -0.022928, -17.2366, -0.359053, 1.07863, -0.007987
1.66388, -0.024067, -17.3684, -0.355098, 1.41524, 0.013288
1.90331, -0.017053, -17.0536, -0.297803, 1.56214, 0.074693
2.20409, 0.068766, -17.3492, -0.251632, 1.79997, 0.152401
2.41131, 0.201298, -17.4797, -0.323654, 1.96295, 0.158938
2.57423, 0.360317, -17.3739, -0.433453, 2.12495, 0.201059
2.75294, 0.500067, -17.6235, -0.601892, 2.3682, 0.207082
2.88095, 0.580829, -17.6, -0.75787, 2.39201, 0.066763
2.94206, 0.616949, -17.3254, -0.973538, 2.47406, -0.012505
3.09473, 0.631331, -17.4796, -1.27215, 2.86105, 0.032074
3.12992, 0.555025, -17.2548, -1.41231, 3.36515, 0.050022
2.90982, 0.446769, -16.2901, -1.23455, 3.48045, -0.00584
2.89485, 0.428914, -16.6793, -1.14223, 3.72281, 0.048821
2.85154, 0.408052, -16.7434, -1.00396, 3.84746, 0.127453
2.51174, 0.418851, -16.1156, -0.642014, 3.26576, 0.144218
