Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
2.58941, 1.72619, -17.3579, -2.91958, 2.91389, 0.135136
2.71284, 1.66817, -17.8241, -3.04715, 3.0374, -0.136763
2.67726, 1.4797, -17.3206, -2.90225, 3.05404, -0.274159
2.66042, 1.30347, -17.1126, -2.73412, 3.11364, -0.219864
2.74187, 1.16801, -17.3422, -2.58258, 3.34388, -0.078952
2.6197, 1.00905, -16.9338, -2.33792, 3.27294, -0.0913
2.56796, 0.941682, -16.9033, -2.04778, 3.34946, -0.223567
2.65682, 1.0052, -17.7178, -1.8657, 3.64769, -0.088047
2.5624, 1.08626, -17.5183, -1.75852, 3.53373, 0.070724
2.43756, 1.26553, -17.8371, -1.79658, 3.26653, 0.127712
2.46352, 1.56745, -18.7988, -2.09587, 3.24767, 0.176432
2.37433, 1.88861, -19.2096, -2.38528, 3.05836, 0.257309
2.35455, 2.26229, -19.9896, -2.69161, 2.86432, 0.320529
2.4042, 2.65352, -20.7532, -3.01269, 2.73743, 0.24921
2.37697, 2.97698, -21.1043, -3.24123, 2.63227, 0.304105
2.41183, 3.24792, -21.2285, -3.49449, 2.69608, 0.342599
2.33958, 3.4158, -21.1899, -3.63754, 2.64497, 0.400272
2.15084, 3.42174, -20.5552, -3.5855, 2.36491, 0.457248
2.08915, 3.44291, -20.2751, -3.70549, 2.14715, 0.556058
2.1269, 3.4806, -20.3182, -3.92058, 1.9635, 0.383992
2.16466, 3.39994, -19.7246, -4.07026, 1.83011, 0.031672
2.23384, 3.28379, -19.5555, -4.11045, 1.70712, -0.068173
2.38587, 3.14292, -19.351, -4.0874, 1.75545, -0.112052
2.51721, 2.98145, -19.0285, -3.98614, 1.84776, -0.120498
2.67197, 2.80371, -18.7603, -3.70828, 1.83869, -0.160085
2.88032, 2.77046, -19.0616, -3.59271, 1.98517, -0.204274
3.0956, 2.78563, -19.4306, -3.75409, 2.28943, -0.235602
3.16996, 2.61757, -18.7894, -3.69209, 2.47949, -0.213586
