Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
0.935154, 0.228063, -8.73592, -0.7061, 0.610765, -0.045033
1.05226, 0.274171, -9.64187, -0.632483, 0.745197, -0.023411
1.13433, 0.298596, -10.1856, -0.535314, 0.84709, -0.021936
1.19177, 0.435299, -11.028, -0.601293, 0.937151, -0.009548
1.36905, 0.683352, -12.4519, -0.868667, 1.14813, 0.007292
1.40924, 0.931362, -13.4995, -1.20599, 1.28673, 0.007459
1.41094, 1.13705, -14.3284, -1.52537, 1.35139, -0.043668
1.45113, 1.33983, -15.3341, -1.9646, 1.51889, -0.050225
1.40505, 1.43648, -15.4974, -2.39308, 1.5658, -0.064576
1.33449, 1.33298, -15.218, -2.60041, 1.45373, -0.086751
1.30413, 1.13055, -14.9126, -2.4582, 1.39617, -0.095302
1.33122, 0.985994, -15.5376, -2.26658, 1.50945, -0.094391
1.36296, 0.810462, -15.5624, -1.99732, 1.58014, -0.101955
1.2904, 0.627067, -15.1025, -1.68148, 1.4291, -0.086443
1.39667, 0.509716, -15.5149, -1.32361, 1.36743, -0.056896
1.53533, 0.57095, -16.0631, -1.30244, 1.43572, -0.051105
1.64312, 0.564874, -16.1377, -1.21099, 1.42534, -0.055709
1.9613, 0.573752, -16.6541, -1.17112, 1.59302, -0.052392
2.20549, 0.56886, -16.9029, -1.17596, 1.71055, -0.065215
2.37348, 0.48253, -16.6433, -1.0973, 1.70557, -0.075379
2.67329, 0.398063, -17.1508, -0.966578, 1.89947, -0.068413
2.75706, 0.324848, -16.7338, -0.967442, 1.95327, -0.058706
2.74046, 0.280231, -16.3938, -0.962312, 2.11687, -0.067755
2.84068, 0.176278, -16.5007, -0.882902, 2.62047, -0.061213
2.72183, 0.203668, -16.1712, -0.979021, 2.79819, -0.073065
2.61078, 0.150322, -15.8597, -0.8902, 2.76929, -0.134213
2.69764, 0.074398, -16.3747, -0.587719, 2.45967, -0.104404
2.76777, 0.060886, -16.5947, -0.482994, 2.17776, -0.073315
2.84812, 0.140336, -16.5371, -0.406463, 1.94912, -0.022796
3.11127, 0.191976, -17.0127, -0.346319, 1.95331, -0.009835
3.34189, 0.285223, -17.382, -0.594425, 2.14503, -0.032726
3.37202, 0.316673, -17.0642, -0.868192, 2.35647, -0.063878
3.4026, 0.271775, -16.8829, -1.1237, 2.97135, -0.153316
3.32056, 0.157721, -16.5514, -1.12411, 3.47816, -0.175968
3.07928, 0.027496, -16.016, -0.901803, 3.72341, -0.172364
2.94635, -0.043203, -16.3422, -0.665594, 3.96308, -0.139119
2.7872, -0.138842, -16.7319, -0.307972, 3.97428, -0.112044
2.60261, -0.138395, -17.1192, -0.157468, 3.82759, -0.030783
2.56858, -0.065571, -17.9119, -0.19378, 3.77237, -0.083532
2.47761, -0.033834, -18.0083, -0.258005, 3.57888, -0.079833
2.46695, -0.026903, -18.0947, -0.435451, 3.53062, -0.047658
2.4145, 0.005963, -17.9079, -0.671827, 3.41002, -0.122624
2.24694, -0.06826, -17.314, -0.533327, 3.17654, -0.113748
2.33179, -0.150957, -17.6183, -0.217022, 3.35238, -0.083196
2.26272, -0.124634, -17.719, -0.151451, 3.38552, -0.011557
2.00426, -0.073629, -17.5735, -0.144961, 3.04105, -0.035704
2.01419, 0.028849, -18.4142, -0.182511, 2.88509, -0.066678
1.94805, 0.143228, -18.8376, -0.380133, 2.77825, -0.056663
1.8421, 0.269983, -18.7782, -0.622206, 2.56418, -0.064744
