Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
2.43126, 0.704007, -13.6603, -0.836205, 0.808618, 0.185119
2.57319, 0.696193, -13.8933, -0.930271, 0.964857, 0.161965
2.76555, 0.713505, -14.205, -1.26574, 1.55761, 0.128657
2.68348, 0.705187, -13.7436, -1.49655, 2.22213, 0.044095
2.61683, 0.594391, -13.3186, -1.33998, 2.78901, -0.04831
2.6244, 0.506301, -13.8171, -1.0947, 3.11033, -0.045348
2.60127, 0.507857, -14.4327, -0.890149, 3.17201, 0.1135
2.69239, 0.667402, -15.4845, -0.89636, 3.10194, 0.282173
2.80574, 0.75653, -16.2433, -0.969036, 2.93178, 0.40892
2.80182, 0.855555, -16.3665, -1.03638, 2.53377, 0.391827
3.04013, 1.03185, -17.2457, -1.22056, 2.61095, 0.429534
3.15913, 1.12721, -17.3189, -1.48797, 2.87925, 0.491706
3.05933, 1.09726, -16.7987, -1.66475, 3.17067, 0.385215
3.1618, 1.10437, -16.9579, -1.8872, 3.72403, 0.210748
3.01924, 1.07367, -16.4865, -2.01953, 3.89018, 0.062522
2.7611, 0.961919, -15.9113, -1.93935, 3.78716, -0.037527
2.83322, 0.989465, -16.7237, -2.04486, 3.87605, -0.126906
2.70682, 1.03827, -16.878, -2.05163, 3.61122, -0.12412
2.66324, 1.06375, -17.162, -1.77524, 3.15801, -0.033488
2.89608, 1.12224, -18.1088, -1.69768, 3.15911, 0.140931
2.91452, 1.20839, -18.0591, -1.63604, 2.95633, 0.366342
3.07121, 1.31819, -18.4641, -1.65825, 2.92524, 0.477037
3.32493, 1.42552, -19.1256, -1.75652, 3.16937, 0.514094
3.21428, 1.39888, -18.2613, -1.86902, 3.20398, 0.453629
3.28001, 1.48955, -18.5138, -2.3618, 3.60725, 0.211805
3.32596, 1.51785, -18.7241, -2.68464, 3.91235, -0.002352
3.13517, 1.4452, -18.1219, -2.80085, 3.99024, -0.088746
3.03185, 1.35496, -17.8283, -2.85161, 3.9972, -0.209073
2.95875, 1.25589, -18.0144, -2.75305, 3.91953, -0.381245
2.91057, 1.18585, -18.1006, -2.64551, 3.92313, -0.403773
2.88492, 1.12672, -18.2356, -2.50134, 3.96605, -0.272864
2.845, 1.0661, -18.4543, -2.26629, 3.66093, -0.143331
2.91044, 1.13249, -18.9089, -2.17831, 3.30937, -0.06199
3.05737, 1.21808, -19.4889, -2.19598, 3.33386, 0.141995
3.17437, 1.27711, -19.827, -2.20236, 3.21101, 0.166392
3.3006, 1.32075, -19.8978, -2.2045, 3.13621, 0.170287
3.41312, 1.36345, -19.944, -2.23165, 3.11135, 0.199583
3.51066, 1.34103, -19.7977, -2.02549, 3.34834, 0.250601
3.52844, 1.30216, -19.4202, -2.03413, 3.93093, 0.414399
3.40863, 1.38824, -18.9358, -2.3581, 4.13525, 0.445387
3.26832, 1.44627, -18.7036, -2.5629, 4.27544, 0.171271
3.28938, 1.51447, -19.3438, -2.80229, 4.52062, -0.015721
3.20125, 1.51588, -19.3326, -2.9131, 4.46281, -0.135455
3.08285, 1.46307, -19.3098, -2.80848, 4.23814, -0.164549
3.1899, 1.50089, -19.8067, -2.94849, 4.30905, -0.100082
3.12527, 1.54397, -19.4975, -2.99556, 4.31427, 0.04137
3.02724, 1.39956, -18.9999, -2.45838, 3.97373, 0.16356
3.12196, 1.4628, -19.603, -2.46019, 3.86204, 0.131729
3.14222, 1.50908, -19.5807, -2.76098, 4.37624, 0.145888
3.07288, 1.43553, -19.2575, -2.70644, 4.34621, -0.010277
3.11026, 1.46301, -19.8097, -2.92943, 4.32362, -0.075794
3.11178, 1.52854, -20.1972, -3.12072, 4.43043, -0.067221
3.0626, 1.48165, -20.1188, -2.97874, 4.45883, -0.107886
3.06875, 1.37917, -20.3849, -2.89158, 4.42154, -0.157599
3.0269, 1.34741, -20.4017, -2.96975, 4.2875, -0.194756
2.97702, 1.304, -20.2485, -2.93608, 4.12871, -0.21837
2.92025, 1.15937, -20.0377, -2.63288, 3.70059, -0.351967
2.95717, 1.10386, -20.3176, -2.46021, 3.46012, -0.32285
3.08494, 1.17203, -20.4636, -2.47799, 3.4161, -0.164137
3.05268, 1.11365, -19.8735, -2.24244, 3.37914, 0.042195
3.16539, 1.06042, -19.8816, -2.07701, 3.68617, 0.208865
3.27463, 1.09273, -20.0919, -2.25525, 4.28077, 0.261081
3.07717, 1.06312, -19.4717, -2.32532, 4.43256, 0.003301
3.02695, 0.981345, -19.5332, -2.29908, 4.44649, -0.154779
2.96068, 0.922929, -19.8651, -2.24776, 4.39831, -0.257723
2.71759, 0.862046, -19.3931, -2.0822, 4.01985, -0.316068
2.6779, 0.784963, -19.5607, -1.91907, 3.90432, -0.30576
2.63953, 0.788511, -19.7561, -1.95995, 3.75699, -0.232577
2.6017, 0.82265, -19.9471, -1.93137, 3.3766, -0.165305
2.62802, 0.810685, -19.7561, -1.73632, 3.17581, -0.134797
2.68112, 0.823675, -19.9487, -1.74622, 3.0723, -0.103443
2.87171, 0.931513, -20.5612, -1.82349, 3.22537, 0.030471
2.97556, 0.990405, -20.6629, -1.84911, 3.39298, 0.194603
3.03969, 1.01358, -20.6754, -1.86535, 3.44188, 0.280132
3.14635, 1.04157, -20.8702, -1.81251, 3.58454, 0.237092
3.17632, 1.09208, -20.945, -2.00902, 3.7957, 0.281551
3.18597, 1.1054, -20.8493, -2.31186, 4.01789, 0.225021
3.15689, 1.02313, -20.7009, -2.33643, 4.15976, 0.110808
3.16101, 0.962246, -20.6712, -2.33147, 4.32401, 0.00208
3.03553, 0.852234, -20.047, -2.2735, 4.22001, -0.046895
2.929, 0.760484, -19.8972, -2.18091, 4.12287, -0.14684
2.89777, 0.675481, -19.9886, -2.03095, 4.08188, -0.229869
2.82273, 0.617208, -20.0288, -1.85952, 3.99622, -0.279409
2.82192, 0.572129, -20.2343, -1.78309, 3.9772, -0.223954
2.83868, 0.595069, -20.6538, -1.73887, 4.10448, -0.160923
2.79689, 0.582431, -20.4962, -1.44071, 4.04992, -0.110276
2.79155, 0.552098, -20.5871, -1.23793, 3.81831, -0.09002
2.77202, 0.608396, -20.5746, -1.295, 3.61651, -0.070474
2.77754, 0.649343, -20.6053, -1.34641, 3.63789, 0.009597
2.79315, 0.690213, -20.6772, -1.44189, 3.63761, 0.061754
2.81551, 0.702322, -20.9368, -1.40987, 3.65205, 0.063652
2.95348, 0.786582, -21.7795, -1.55858, 4.16335, 0.10664
2.98837, 0.890889, -22.1138, -1.96562, 4.55284, 0.1329
2.75949, 0.834505, -21.4209, -1.96972, 4.31989, 0.00665
2.57983, 0.773453, -21.146, -1.91458, 4.03223, -0.09342
2.39747, 0.719854, -20.9029, -1.77566, 3.71551, -0.19266
2.24202, 0.607429, -20.4881, -1.49403, 3.33765, -0.299617
2.21649, 0.579599, -20.7026, -1.34452, 3.06402, -0.226843
2.21885, 0.689174, -20.9113, -1.39533, 2.85168, -0.099546
2.26418, 0.738609, -20.5204, -1.37216, 2.84136, 0.098542
2.44097, 0.79002, -21.0329, -1.43012, 3.04687, 0.190706
2.63791, 0.922178, -21.5277, -1.61941, 3.27423, 0.22025
2.68817, 1.00589, -21.3398, -1.80937, 3.38048, 0.308292
2.76752, 1.06571, -21.4477, -1.99458, 3.31488, 0.218478
2.81652, 1.09545, -21.3397, -2.11951, 3.29474, 0.048728
2.77047, 1.05877, -20.649, -2.18228, 3.36169, -0.031654
2.77327, 1.02745, -20.3833, -2.18326, 3.41725, -0.120356
2.81858, 1.06478, -20.6974, -2.30249, 3.48498, 0.002919
2.80322, 1.03447, -20.3323, -2.1686, 3.89357, 0.116038
2.7843, 0.973169, -20.4977, -1.84955, 3.98191, 0.042649
2.83435, 1.0494, -20.9169, -2.10642, 4.00206, 0.001793
2.74549, 1.08964, -20.5516, -2.33756, 3.8132, -0.02477
2.76206, 1.09358, -20.6733, -2.40778, 3.63617, -0.06178
2.86193, 1.12497, -21.0914, -2.51851, 3.6969, -0.08011
2.78475, 1.07807, -20.7574, -2.41397, 3.704, -0.121363
2.85448, 1.08543, -21.2094, -2.40456, 3.85784, -0.147673
2.93133, 1.12452, -21.7973, -2.47632, 4.16899, -0.099306
2.87302, 1.09746, -21.6943, -2.22107, 4.28128, -0.041963
2.83149, 1.06197, -21.3987, -2.05053, 4.23825, -0.014504
2.73604, 1.06196, -21.2785, -2.04685, 4.1464, 0.025376
2.72896, 1.12545, -21.6132, -2.16776, 4.17929, 0.039272
2.66359, 1.12771, -21.5356, -2.29713, 4.09957, 0.00453
2.53606, 1.09922, -21.3514, -2.40712, 3.82866, -0.146119
2.53741, 1.0656, -21.5657, -2.39654, 3.69368, -0.200396
2.44496, 1.01978, -21.2727, -2.32326, 3.58463, -0.280126
2.39507, 0.949877, -21.1486, -2.13287, 3.41892, -0.284687
2.40529, 0.899991, -21.2007, -1.94002, 3.17494, -0.24418
2.39188, 0.983465, -21.382, -2.03255, 3.01166, -0.145801
2.48041, 1.07173, -21.7949, -2.13141, 3.04571, -0.10769
2.54182, 1.03994, -21.851, -2.00234, 3.09132, -0.026414
2.60746, 1.08865, -21.899, -2.15766, 3.11793, 0.027879
2.70137, 1.13096, -22.0718, -2.30103, 3.37566, 0.104635
2.69602, 1.11443, -21.8258, -2.38368, 3.55218, 0.141291
2.68617, 1.06397, -21.4242, -2.34964, 3.58053, 0.080671
2.68197, 1.05648, -21.556, -2.31647, 3.80754, 0.051023
2.6512, 1.08201, -21.3986, -2.28196, 3.9033, 0.06984
2.55351, 1.02895, -21.0919, -2.04003, 3.82445, 0.031577
2.52591, 1.04388, -21.2867, -2.00251, 3.72938, 0.038552
2.49794, 1.11062, -21.4366, -2.13917, 3.68131, 0.028842
2.45916, 1.12999, -21.4729, -2.13087, 3.60085, 0.016068
2.49448, 1.155, -21.9311, -2.11661, 3.40473, 0.045388
2.47445, 1.19455, -22.0216, -2.39042, 3.20071, 0.082573
2.4559, 1.21733, -21.6577, -2.57751, 3.13652, 0.004118
2.48422, 1.19487, -21.5392, -2.47253, 2.98963, -0.034327
2.55597, 1.18368, -21.6281, -2.32959, 2.97441, -0.065901
2.64835, 1.25273, -21.8518, -2.36405, 3.04537, 0.046739
2.71612, 1.32598, -21.9013, -2.34476, 3.13991, 0.193156
2.82642, 1.38241, -22.0035, -2.32396, 3.19242, 0.237913
2.95047, 1.47334, -22.1923, -2.42228, 3.28669, 0.311571
2.99911, 1.53761, -21.9799, -2.46823, 3.31364, 0.296237
