Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
0.500039, -0.218234, -1.66753, -0.071894, 0.013251, 0.095166
0.501952, -0.209466, -1.57067, -0.085868, 0.003457, 0.10794
0.499567, -0.192879, -1.54628, -0.10063, -0.003987, 0.122475
0.503736, -0.194367, -1.54848, -0.112988, -0.020409, 0.115663
0.523648, -0.197344, -1.59668, -0.069452, -0.037476, 0.114746
0.541765, -0.204594, -1.73203, -0.057878, -0.043675, 0.09379
0.571436, -0.191146, -2.02187, -0.057559, 0.006958, 0.10641
0.651618, -0.130572, -2.76972, -0.135681, 0.144466, 0.110137
0.788689, -0.066003, -4.14878, -0.320459, 0.41456, 0.102771
0.936577, 0.070404, -5.91163, -0.673347, 0.685337, 0.083181
1.00352, 0.233372, -7.242, -1.07855, 0.864559, -0.040491
0.982069, 0.312246, -8.45647, -1.25292, 0.957638, -0.184699
0.950899, 0.341235, -9.86506, -1.2589, 0.989928, -0.236415
0.812714, 0.391757, -10.9045, -1.30734, 0.813598, -0.274761
0.561638, 0.373888, -11.4929, -1.23724, 0.48766, -0.279426
0.316189, 0.308669, -12.3174, -1.09671, 0.147788, -0.245716
-0.037463, 0.25874, -13.2669, -0.961151, -0.293573, -0.149472
-0.515223, 0.320877, -13.7676, -1.12595, -0.854438, -0.101072
-1.01534, 0.379921, -13.9154, -1.32943, -1.17664, -0.092768
-1.45484, 0.464795, -13.6917, -1.56739, -1.08923, -0.162741
-1.83459, 0.525722, -13.1067, -1.61863, -0.594213, -0.275666
-2.09131, 0.405608, -12.7438, -1.12048, 0.214584, -0.502965
-2.30786, 0.315393, -12.7948, -0.509318, 1.0561, -0.700096
-2.59121, 0.283046, -13.1885, -0.168678, 1.63192, -0.718757
-2.72679, 0.252892, -13.1239, 0.026235, 1.8754, -0.577758
-2.69717, 0.254465, -12.6308, -0.117515, 1.6563, -0.40135
-2.70713, 0.382845, -12.2385, -0.790904, 0.547483, -0.192247
-2.71943, 0.35099, -12.1614, -0.89901, -1.00224, -0.092792
-2.65801, 0.333876, -12.3864, -1.09686, -2.18407, -0.031613
-2.47159, 0.351506, -12.4518, -1.22468, -3.18479, 0.075144
-2.21863, 0.302213, -12.6184, -1.15314, -3.62756, 0.161173
-1.80841, 0.235201, -12.7415, -1.04953, -3.57969, 0.174892
-1.38434, 0.167466, -12.8095, -0.930267, -3.18473, 0.160309
-0.914461, 0.184637, -12.9034, -0.892949, -2.55759, 0.118688
-0.460828, 0.194664, -13.2446, -0.86114, -1.84551, 0.094277
-0.021428, 0.203462, -13.2963, -0.895268, -1.12467, 0.064619
0.386258, 0.198972, -13.3289, -0.980514, -0.514602, 0.069459
0.694339, 0.2254, -13.485, -1.14385, -0.122552, 0.120082
0.908186, 0.220382, -13.4367, -1.21323, 0.145755, 0.175192
1.08414, 0.175835, -13.6029, -1.13583, 0.358669, 0.228029
1.25674, 0.18042, -13.8625, -1.05771, 0.585439, 0.258183
1.40455, 0.223111, -14.3609, -1.18535, 0.758979, 0.26983
