Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
-0.093393, 0.178336, -0.91083, -0.637263, -0.801594, -0.053392
-0.179618, 0.244157, -1.59573, -0.677142, -0.917807, -0.070231
-0.621105, 0.500915, -4.33371, -0.65739, -1.28079, -0.103834
-1.19223, 0.7572, -9.44449, -0.057898, -1.46823, -0.112968
-1.90722, 0.980959, -15.5548, 0.992468, -1.32553, -0.06566
-2.04635, 1.27429, -20.2946, 1.79987, -0.680575, 0.202965
-2.3232, 1.79462, -23.8467, 2.18951, -0.526544, 0.188004
-2.5091, 2.53343, -25.505, 1.89165, -0.673985, -0.058647
-2.69521, 2.93678, -26.294, 1.72474, -0.910206, -0.074806
-2.84492, 2.9996, -26.125, 1.62579, -1.09787, 0.171705
-3.07629, 3.00606, -25.658, 1.47768, -1.48236, 0.310576
-3.24995, 3.13517, -25.148, 1.13008, -1.7409, 0.291402
-3.28789, 3.1908, -24.5814, 0.840934, -1.78763, 0.291717
-3.25887, 3.18691, -24.0324, 0.62866, -1.57878, 0.401882
-3.2126, 3.15985, -23.4831, 0.519355, -1.2537, 0.596218
-3.2341, 3.24402, -22.9774, 0.410553, -1.29971, 0.641895
-3.38286, 3.34251, -22.8796, 0.314203, -1.63111, 0.428837
-3.52859, 3.42229, -22.8424, 0.268262, -1.86028, 0.202395
-3.66537, 3.35053, -22.8974, 0.456256, -1.81426, 0.200339
-3.66154, 3.44483, -22.9857, 0.472158, -1.52215, 0.332327
-3.63368, 3.64275, -23.2066, 0.458808, -1.28622, 0.330721
-3.73364, 3.72655, -23.224, 0.431787, -1.2395, 0.204668
-3.93843, 3.75807, -23.1996, 0.385768, -1.21857, 0.114813
-4.00305, 3.79328, -23.3823, 0.48534, -0.925305, 0.143287
-3.97881, 3.8531, -23.4717, 0.557171, -0.570891, 0.219121
-4.01099, 3.87185, -23.3112, 0.611428, -0.479498, 0.278133
-4.00981, 3.80501, -23.1683, 0.705325, -0.525146, 0.245389
-4.05563, 3.7574, -23.178, 0.743206, -0.741242, 0.138537
-4.17765, 3.78505, -23.1369, 0.618732, -0.983877, 0.082052
-4.26093, 3.65847, -23.0234, 0.583571, -1.20384, 0.07228
-4.33943, 3.5727, -22.86, 0.522174, -1.52251, 0.131989
-4.306, 3.53766, -22.8614, 0.442046, -1.65454, 0.157696
-4.34344, 3.59789, -23.0293, 0.334686, -1.65823, 0.149686
-4.31809, 3.67692, -23.0162, 0.211637, -1.57556, 0.148563
-4.32816, 3.75044, -23.0823, 0.109865, -1.56203, 0.106753
-4.38685, 3.75491, -23.4364, 0.138611, -1.54591, 0.024068
-4.43821, 3.85721, -23.8252, 0.150317, -1.41764, 0.031479
-4.4833, 4.01111, -24.0185, 0.084069, -1.24931, 0.076951
-4.57354, 4.16077, -24.2451, 0.069773, -1.26307, 0.049585
-4.60466, 4.28252, -24.3906, 0.042162, -1.31951, -0.039403
-4.51316, 4.32047, -24.5759, 0.011026, -1.17647, -0.094362
-4.50101, 4.42347, -24.7682, -0.146491, -1.26583, -0.183908
-4.63242, 4.64046, -24.8969, -0.354053, -1.64586, -0.403393
-4.65185, 4.66532, -24.9545, -0.264121, -1.88738, -0.651351
-4.60549, 4.61933, -24.8892, -0.120696, -1.85751, -0.725079
-4.61133, 4.58322, -24.7731, -0.025387, -1.86628, -0.691996
-4.6574, 4.56741, -24.9291, 0.087281, -1.98218, -0.768419
-4.64379, 4.60248, -25.0785, 0.132908, -2.12189, -0.878219
-4.68596, 4.69895, -25.2271, 0.029448, -2.13783, -0.917464
-4.75133, 4.66181, -25.1129, 0.03943, -2.12045, -0.873603
-4.74969, 4.62428, -25.1891, 0.135904, -1.99306, -0.789257
-4.74388, 4.67852, -25.1626, 0.077366, -1.84893, -0.745241
-4.88663, 4.72982, -25.2611, -0.064523, -1.77182, -0.716296
-5.06962, 4.67896, -25.3344, -0.146361, -1.5814, -0.676321
-5.12709, 4.70759, -25.4926, -0.208052, -1.15312, -0.599696
-5.25021, 4.74224, -25.7127, -0.283023, -0.861505, -0.519374
-5.38799, 4.80148, -25.8078, -0.363778, -0.661972, -0.435933
-5.45062, 4.86604, -25.8172, -0.396649, -0.595611, -0.394394
-5.54519, 4.87591, -25.654, -0.450365, -0.861088, -0.492095
-5.82004, 4.91565, -25.6911, -0.559542, -1.41203, -0.747192
-5.81806, 5.00061, -25.5496, -0.738645, -1.61425, -0.86257
-5.86921, 5.01803, -25.4788, -0.739913, -1.8185, -0.864784
-5.95732, 4.92871, -25.4262, -0.653769, -1.94874, -0.82142
-6.02298, 4.87899, -25.3113, -0.617855, -2.01772, -0.759605
-5.94275, 4.94329, -25.2718, -0.660469, -1.894, -0.665208
-5.95261, 5.06121, -25.3905, -0.745429, -1.88947, -0.630641
-6.03583, 5.10837, -25.3629, -0.774696, -1.99599, -0.658955
-6.12472, 5.07897, -25.3304, -0.753502, -2.01309, -0.666466
-6.07964, 5.07142, -25.4135, -0.70363, -1.7811, -0.593148
-5.98259, 5.13863, -25.6066, -0.684364, -1.85225, -0.568817
-6.08068, 5.25275, -25.9251, -0.693541, -2.4056, -0.697565
-6.08933, 5.33188, -26.0987, -0.719998, -2.70565, -0.806343
-6.031, 5.35556, -26.1327, -0.717602, -2.68023, -0.781553
-6.03169, 5.43672, -26.2451, -0.712694, -2.54334, -0.659022
-6.01356, 5.52789, -26.3682, -0.701328, -2.34599, -0.555038
-6.0518, 5.59912, -26.6699, -0.645398, -2.26055, -0.535608
-6.06333, 5.6351, -26.451, -0.750788, -2.16816, -0.533342
-6.30658, 5.69173, -26.3709, -0.806213, -2.31949, -0.571841
-6.53628, 5.68328, -26.4226, -0.69678, -2.48228, -0.604864
-6.76103, 5.7792, -26.7146, -0.588047, -2.64645, -0.646847
-7.05563, 5.95701, -27.018, -0.622922, -2.8677, -0.718647
-7.31411, 6.05159, -27.3694, -0.632821, -2.98875, -0.783769
-7.36045, 6.13389, -27.5896, -0.674211, -2.97267, -0.71415
-7.47605, 6.27674, -27.8121, -0.791767, -3.16083, -0.656608
-7.6517, 6.31298, -28.0321, -0.784776, -3.51701, -0.721686
-7.67795, 6.3102, -28.4004, -0.754038, -3.62545, -0.815756
-7.6108, 6.45295, -28.4715, -0.880078, -3.54851, -0.782996
-7.65825, 6.60882, -28.4854, -0.940465, -3.47787, -0.738226
-7.66189, 6.53271, -28.6944, -0.663481, -3.34728, -0.768364
-7.57008, 6.46725, -28.6114, -0.510336, -3.27421, -0.768935
-7.6135, 6.38912, -28.3792, -0.355852, -3.27765, -0.78705
-7.70614, 6.24591, -28.5127, -0.066587, -3.15528, -0.806342
-7.5886, 6.25021, -28.703, 0.043547, -2.79323, -0.740414
-7.41314, 6.33728, -28.5592, -0.014086, -2.50878, -0.63611
-7.54246, 6.31949, -28.5752, 0.112413, -2.66062, -0.683838
-7.60402, 6.19596, -28.6058, 0.308962, -2.86796, -0.777794
-7.62114, 6.20066, -28.5651, 0.26593, -2.9629, -0.844837
-7.63818, 6.15394, -28.4283, 0.278706, -2.8976, -0.858461
-7.59309, 6.15913, -28.2722, 0.296107, -2.77706, -0.797147
-7.53917, 6.13764, -28.089, 0.33896, -2.88008, -0.81157
-7.63555, 6.14509, -28.1528, 0.322529, -3.17332, -0.983971
-7.66995, 6.22642, -28.0285, 0.145451, -3.26689, -1.05532
-7.62714, 6.26338, -27.9937, 0.093246, -3.14929, -1.00215
-7.57631, 6.2703, -27.8706, 0.086056, -3.03256, -0.889842
-7.72257, 6.22569, -27.5885, 0.104397, -3.36445, -0.932321
-7.88481, 6.16382, -27.4709, 0.05507, -3.58952, -1.10844
-7.85903, 6.20308, -27.6495, -0.060163, -3.48339, -1.21701
-7.74309, 6.36446, -27.6233, -0.272548, -3.29287, -1.12147
-7.88351, 6.48694, -27.7573, -0.263658, -3.44419, -1.09031
-7.97517, 6.49714, -27.9695, -0.15278, -3.46615, -1.15394
-7.90687, 6.48918, -28.1428, -0.083653, -3.27766, -1.15406
-7.91087, 6.64148, -28.4926, -0.120209, -3.04355, -0.993458
-7.96037, 6.80214, -28.6371, -0.178218, -2.86041, -0.846547
-7.91757, 6.88472, -28.798, -0.185771, -2.64283, -0.799221
