Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
2.09829, 2.24678, -17.2421, -4.07843, 1.98138, 0.164802
2.1341, 2.32601, -17.5994, -4.50282, 2.0947, -0.037942
2.30184, 2.40593, -18.3914, -4.8315, 2.34261, -0.134995
2.17851, 2.31945, -17.7296, -4.8217, 2.2866, -0.19463
2.08701, 2.19405, -17.1347, -4.50899, 2.19439, -0.244256
2.27292, 2.13105, -18.0089, -4.16047, 2.40941, -0.207023
2.31461, 2.23453, -18.7353, -4.22315, 2.38116, 0.097658
2.2848, 2.31834, -18.8245, -4.31913, 2.31995, 0.262779
2.41939, 2.3746, -19.5685, -4.22271, 2.41279, 0.236191
2.57627, 2.48955, -20.0777, -4.41702, 2.37161, 0.142337
2.60166, 2.63501, -19.8823, -4.76455, 2.20078, 0.134338
2.72854, 2.677, -19.9571, -4.8066, 2.08752, 0.060445
3.04307, 2.75509, -20.3745, -4.93248, 2.1448, 0.0259
3.17472, 2.83589, -20.1376, -5.02163, 2.01405, 0.117561
3.36585, 2.89108, -20.298, -4.97925, 2.03217, 0.261963
3.62021, 2.9602, -20.7676, -4.94185, 2.32722, 0.466609
3.6245, 3.04375, -20.8505, -5.05694, 2.71572, 0.685943
3.52815, 3.09734, -20.7453, -5.20089, 3.20735, 0.673991
3.38939, 3.0586, -20.7202, -5.31026, 3.7254, 0.489416
3.05513, 2.99489, -20.4207, -5.42447, 3.83332, 0.27073
2.7066, 2.95984, -20.3759, -5.59379, 3.70161, 0.086999
2.35253, 2.89318, -20.4667, -5.49908, 3.43481, -0.098703
2.06324, 2.72983, -20.5541, -5.167, 3.09639, -0.189272
1.78858, 2.62645, -20.5096, -4.96418, 2.74696, -0.119176
1.5217, 2.599, -20.5736, -4.91997, 2.33305, -0.006122
1.29493, 2.52343, -20.6332, -4.70119, 1.96827, 0.00829
1.14961, 2.40125, -20.7406, -4.49179, 1.71235, 0.056995
1.00263, 2.4729, -21.5057, -4.70099, 1.41536, 0.146976
0.790908, 2.49497, -21.5648, -4.74499, 0.999564, 0.159886
0.660347, 2.33305, -21.1051, -4.51082, 0.805853, 0.005465
0.718397, 2.35071, -21.5478, -4.66387, 0.542275, -0.138963
0.750568, 2.39636, -21.6366, -4.68909, 0.473323, -0.137295
0.81453, 2.31524, -21.4094, -4.4873, 0.438099, -0.107754
