Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
0.358674, 0.027138, -1.57447, -0.441063, -0.165539, -0.066436
0.363512, 0.044256, -1.83943, -0.474683, -0.158502, -0.023332
0.362787, 0.046678, -2.00786, -0.489784, -0.129296, 0.010225
0.36206, 0.048371, -2.09782, -0.495972, -0.140156, 0.037526
0.372483, 0.053436, -2.18984, -0.500908, -0.119609, 0.066632
0.383636, 0.066991, -2.37884, -0.531763, -0.102912, 0.08712
0.385508, 0.10309, -2.83607, -0.604603, -0.063361, 0.099002
0.455807, 0.162107, -3.65183, -0.697012, 0.037352, 0.123594
0.512682, 0.219308, -4.77193, -0.756069, 0.132296, 0.126595
0.54293, 0.264773, -5.82518, -0.881673, 0.175414, 0.063032
0.580803, 0.309642, -6.96779, -1.01494, 0.287854, -0.111815
0.585223, 0.335876, -8.17316, -1.05972, 0.401718, -0.152468
0.546293, 0.357012, -9.21683, -1.096, 0.398489, -0.182043
0.454745, 0.385549, -10.1259, -1.11279, 0.308792, -0.152812
0.344825, 0.394441, -10.8291, -1.0854, 0.128273, -0.12118
0.230418, 0.416095, -11.6782, -1.04271, -0.020425, -0.042751
0.131997, 0.462204, -12.2053, -1.07759, -0.15497, -0.033488
0.019896, 0.518737, -12.949, -1.12346, -0.298833, -0.075966
-0.111952, 0.575616, -13.5103, -1.28712, -0.426481, -0.046109
-0.279711, 0.581688, -13.3815, -1.29866, -0.624737, -0.080924
-0.454022, 0.521218, -13.519, -1.17301, -0.818438, -0.089289
-0.588893, 0.477091, -13.5627, -1.04748, -0.954595, -0.033614
-0.783154, 0.42807, -13.4438, -0.905831, -1.1146, -0.007482
-0.873017, 0.420877, -13.8533, -0.77415, -1.31311, -0.005016
-0.939443, 0.47585, -14.2811, -0.654685, -1.58796, 0.003976
-0.985184, 0.549817, -14.5623, -0.776006, -1.76751, 0.131763
-0.952142, 0.636258, -15.1503, -1.00704, -1.83958, 0.175293
-0.955759, 0.703882, -15.4196, -1.26334, -1.79563, 0.251305
-0.91722, 0.690824, -14.9164, -1.4259, -1.77262, 0.193256
-0.933775, 0.649226, -14.8886, -1.47307, -1.88998, 0.082102
-0.885164, 0.605823, -14.8466, -1.2897, -2.06513, 0.110218
-0.810884, 0.621819, -14.8863, -1.27557, -2.05104, 0.143953
-0.619402, 0.662329, -15.1149, -1.42596, -1.88329, 0.165056
-0.385686, 0.69272, -15.2777, -1.49089, -1.57812, 0.156801
-0.12212, 0.751381, -15.8617, -1.61269, -1.15604, 0.160424
0.189961, 0.78384, -16.3732, -1.74866, -0.646378, 0.169219
0.385388, 0.682557, -15.6425, -1.69528, -0.293649, 0.102216
0.528684, 0.589828, -15.2423, -1.53589, -0.06917, -0.009098
0.691549, 0.546431, -15.4028, -1.44151, 0.156435, -0.059541
0.700145, 0.517184, -15.1766, -1.30866, 0.246366, 0.036572
0.749042, 0.502504, -15.4425, -1.20322, 0.420125, 0.11337
0.780683, 0.551195, -15.8351, -1.22959, 0.552407, 0.138501
0.766898, 0.607742, -16.1992, -1.25983, 0.571708, 0.083629
0.796317, 0.647599, -16.5099, -1.32929, 0.700721, -0.000467
0.745227, 0.711937, -16.9282, -1.58584, 0.726495, -0.015027
0.742001, 0.754988, -17.0948, -1.81505, 0.713559, -0.038948
0.715169, 0.721842, -17.2367, -1.80523, 0.682448, -0.092982
0.65701, 0.679609, -17.0675, -1.72934, 0.59592, -0.121251
0.650976, 0.66578, -17.3846, -1.69525, 0.501541, -0.093795
0.651938, 0.685614, -17.6881, -1.61994, 0.277625, 0.073667
0.717938, 0.688075, -18.0257, -1.60342, 0.327293, 0.109429
0.745766, 0.689136, -18.018, -1.65648, 0.438942, 0.115657
0.770642, 0.673523, -18.2037, -1.6563, 0.402406, 0.007239
0.807267, 0.663778, -18.4249, -1.7542, 0.555376, 0.044686
0.767557, 0.604374, -17.9438, -1.71847, 0.684741, 0.031312
0.740206, 0.549311, -17.9777, -1.57704, 0.637832, -0.080931
0.798671, 0.492457, -18.4085, -1.45844, 0.676566, -0.014997
0.755705, 0.473598, -18.0601, -1.36893, 0.632163, 0.135942
0.742856, 0.500089, -18.5098, -1.31779, 0.515631, 0.090216
0.823896, 0.524507, -19.289, -1.32449, 0.40514, 0.008423
0.87289, 0.51201, -18.7152, -1.38376, 0.500261, 0.031053
0.938549, 0.473845, -18.3143, -1.29155, 0.570808, -0.052276
1.09369, 0.462736, -18.6438, -1.16103, 0.780556, -0.095753
1.26326, 0.469011, -18.8777, -1.10245, 1.02047, 0.004485
1.48807, 0.563351, -19.1013, -1.2232, 1.3811, 0.087816
1.7227, 0.71303, -19.3801, -1.41629, 1.70011, 0.158765
1.90137, 0.830041, -19.2539, -1.5125, 1.89392, 0.200899
2.12615, 0.914285, -19.366, -1.59224, 2.18025, 0.220159
2.22639, 0.940632, -18.9425, -1.66038, 2.19645, 0.113246
2.32104, 0.925647, -18.8234, -1.74426, 2.24788, -0.017795
2.47935, 0.888499, -18.8217, -1.864, 2.50211, -0.06731
2.45701, 0.73859, -18.2824, -1.87693, 2.66786, -0.013588
2.46083, 0.608558, -18.0218, -1.70569, 2.70232, -0.108786
2.50357, 0.466019, -17.8583, -1.52353, 2.88251, -0.129266
2.41524, 0.439832, -17.5779, -1.44289, 2.98562, -0.127673
2.45064, 0.413693, -17.9459, -1.23252, 3.23547, 0.046137
2.43247, 0.375594, -18.0769, -1.11742, 3.34118, 0.106337
2.25325, 0.360827, -17.6982, -1.00063, 3.23924, -0.021099
2.23401, 0.425681, -18.1844, -0.935355, 3.1643, -0.068781
2.19702, 0.54511, -18.69, -1.06975, 3.10316, 0.036047
2.05841, 0.612493, -18.4394, -1.21965, 2.93163, 0.083425
2.0176, 0.705653, -18.6852, -1.24957, 2.76962, -0.001975
2.02474, 0.848652, -19.1366, -1.4085, 2.67426, 0.110925
1.9893, 0.963281, -19.1578, -1.57649, 2.63785, 0.108705
1.94179, 1.09456, -19.4881, -1.74591, 2.52995, 0.055727
2.00696, 1.23765, -20.0693, -2.01707, 2.52356, 0.159724
1.95441, 1.25022, -19.7372, -2.28548, 2.53975, 0.281185
1.86084, 1.19642, -19.1464, -2.30009, 2.58072, 0.12986
1.85629, 1.19748, -19.4327, -2.27249, 2.67176, 0.030385
1.76456, 1.16823, -19.2578, -2.24628, 2.57865, 0.077333
1.68211, 1.15393, -19.3777, -2.2185, 2.40637, 0.086251
1.71228, 1.21217, -19.9896, -2.25481, 2.26408, 0.016607
1.68116, 1.20207, -19.6824, -2.2059, 1.78325, -0.066518
1.77557, 1.15638, -19.4139, -2.14833, 1.82684, -0.035923
1.8978, 1.18149, -19.373, -2.17928, 1.93955, 0.108282
1.97052, 1.18565, -19.0258, -2.14934, 2.01117, 0.155631
2.07116, 1.17023, -18.7151, -1.99951, 2.06873, 0.089585
2.18485, 1.21345, -19.0679, -1.97651, 2.19032, 0.096618
2.27901, 1.26528, -19.1964, -2.04202, 2.34715, 0.154132
2.26627, 1.26936, -18.9169, -1.97734, 2.31275, 0.043732
2.34284, 1.29595, -19.2639, -2.02287, 2.42509, 0.041125
2.41272, 1.33129, -19.4542, -2.41393, 2.6699, 0.092273
2.30241, 1.24304, -18.8137, -2.52224, 2.81718, -0.070507
2.31629, 1.14518, -18.9345, -2.48993, 2.91327, -0.084776
2.2975, 1.03564, -18.9275, -2.40666, 3.04566, 0.010754
2.1329, 0.901123, -18.4433, -2.21046, 2.98977, -0.110416
2.08203, 0.781492, -18.5536, -2.00315, 2.96475, -0.154485
1.97594, 0.664912, -18.5073, -1.78742, 2.90716, -0.143107
1.80767, 0.577151, -18.2562, -1.62842, 2.69817, 0.008114
1.71418, 0.533939, -18.7244, -1.51412, 2.5714, -0.08514
1.59554, 0.506091, -18.8652, -1.37026, 2.37878, -0.133513
1.5133, 0.471608, -18.9144, -1.19858, 2.22351, -0.14146
1.48077, 0.53046, -19.2819, -1.21552, 2.11106, -0.017736
1.40916, 0.568748, -19.3418, -1.3114, 1.97243, 0.093951
1.34149, 0.643617, -19.6827, -1.33095, 1.80888, 0.06447
1.3681, 0.741792, -20.3266, -1.45318, 1.74371, 0.028859
1.32125, 0.752517, -20.1776, -1.56288, 1.69513, 0.038694
1.31616, 0.766556, -20.016, -1.48027, 1.46018, 0.035503
1.37268, 0.852325, -20.2289, -1.74134, 1.51239, 0.127025
1.35597, 0.904437, -20.2225, -1.81866, 1.48324, 0.156759
1.47866, 0.950384, -20.5222, -1.64367, 1.49966, -0.001196
1.69328, 1.13112, -20.7174, -1.85523, 1.78066, 0.115531
1.81482, 1.3454, -20.5752, -2.10397, 1.94881, 0.192806
1.92922, 1.51953, -20.6619, -2.34938, 2.0839, 0.278605
2.04025, 1.57204, -20.5739, -2.37378, 2.15447, 0.204475
2.08084, 1.58449, -20.2415, -2.45576, 2.12682, 0.14818
2.13162, 1.62464, -20.1513, -2.54356, 2.12675, 0.0721
2.19121, 1.6039, -20.1519, -2.57189, 2.14476, -0.028998
2.31738, 1.60878, -20.3289, -2.51701, 2.24983, 0.076665
2.38989, 1.62726, -20.3593, -2.50362, 2.42927, 0.177025
2.39279, 1.6472, -20.1648, -2.47756, 2.47717, 0.234652
2.50455, 1.68091, -20.4137, -2.34449, 2.51482, 0.183403
2.61835, 1.7016, -20.5099, -2.48978, 2.70518, 0.255867
2.56473, 1.69927, -20.1093, -2.89598, 2.79153, 0.143426
2.56993, 1.60147, -19.9716, -2.99122, 2.98987, -0.065404
2.58353, 1.48856, -20.1837, -3.01879, 3.30456, -0.08818
2.40331, 1.28857, -19.7262, -2.83502, 3.39295, -0.068549
2.14422, 1.08307, -19.3064, -2.4727, 3.22465, -0.079456
2.03503, 0.927137, -19.5112, -2.1596, 3.08338, -0.072695
1.86834, 0.883451, -19.6423, -2.05823, 2.84597, -0.060284
1.75622, 0.871509, -19.6397, -1.98449, 2.654, -0.07342
1.66232, 0.883414, -19.9368, -1.99665, 2.50483, -0.054699
1.61826, 0.892474, -20.3023, -1.96387, 2.41002, 0.053495
1.53791, 0.893784, -20.3141, -2.10017, 2.3027, 0.06645
1.30981, 0.833782, -19.9056, -2.0885, 1.90564, -0.092875
1.18174, 0.728701, -19.8972, -1.82097, 1.67671, -0.175779
1.14517, 0.710332, -20.2591, -1.71684, 1.60943, -0.014512
0.989273, 0.695452, -19.8546, -1.64212, 1.37513, 0.013381
0.908238, 0.710483, -19.7303, -1.47848, 1.14525, -0.053385
0.893213, 0.827708, -19.8816, -1.53411, 0.898431, 0.027409
0.912279, 0.992094, -20.2742, -1.73121, 0.815935, 0.087662
0.986231, 1.16931, -20.6295, -2.00631, 0.930224, 0.141718
1.02573, 1.31001, -20.5637, -2.16651, 0.933977, 0.169976
1.14221, 1.47362, -20.6395, -2.27991, 0.960093, 0.097217
1.34594, 1.66191, -20.8568, -2.49451, 1.17638, 0.127974
1.43976, 1.81061, -20.5158, -2.68893, 1.22019, 0.147832
1.63868, 1.9467, -20.5419, -2.70379, 1.36513, 0.126468
1.96205, 2.11763, -20.7969, -2.7295, 1.68781, 0.16899
2.09737, 2.29187, -20.7288, -2.84475, 1.82868, 0.233488
2.21755, 2.37277, -20.3716, -2.79092, 1.92361, 0.297222
2.38331, 2.43275, -20.2849, -2.64421, 1.96483, 0.23044
2.52192, 2.52763, -20.0602, -2.53892, 1.98284, 0.220302
2.5513, 2.6388, -19.5903, -2.50611, 1.87606, 0.267068
2.65583, 2.74567, -19.5118, -2.34598, 1.86504, 0.270917
2.81721, 2.84865, -19.5133, -2.14859, 1.93534, 0.306419
2.88317, 2.95942, -19.3324, -1.98703, 1.94873, 0.471856
2.94061, 3.06316, -19.1636, -1.86063, 1.98237, 0.634575
3.00254, 3.14835, -19.0679, -1.99573, 1.97292, 0.639129
2.96057, 3.16108, -18.6819, -2.45047, 1.83992, 0.424193
2.87101, 3.08112, -18.1094, -2.88581, 1.97489, 0.079892
2.90697, 3.03274, -18.0551, -3.16431, 2.32104, 0.054618
2.85846, 2.93548, -17.7303, -3.25657, 2.44417, 0.2505
2.78757, 2.85236, -17.4506, -3.1628, 2.51443, 0.294294
2.87007, 2.81146, -17.6128, -2.76409, 2.81917, 0.208831
2.82994, 2.84104, -17.708, -2.30175, 2.67868, 0.359271
2.81719, 2.9378, -17.907, -2.03958, 2.48566, 0.587797
2.86752, 3.08521, -18.2721, -2.07164, 2.5411, 0.688961
2.85042, 3.21819, -18.5939, -2.4128, 2.68593, 0.702032
2.86815, 3.27309, -18.6883, -2.76961, 2.88587, 0.622758
2.83814, 3.35221, -18.8524, -3.29436, 2.98609, 0.425453
2.81913, 3.3697, -18.925, -3.62671, 3.03363, 0.393031
2.76245, 3.27198, -18.6318, -3.58866, 2.98298, 0.497754
2.745, 3.27821, -18.7157, -3.46149, 2.87854, 0.580051
2.81085, 3.3452, -19.0566, -3.68666, 2.77761, 0.601386
2.75629, 3.28539, -18.7699, -3.93772, 2.75894, 0.400307
2.71883, 3.19828, -18.5552, -3.94171, 2.63842, 0.174034
2.84616, 3.24049, -18.9881, -4.06199, 2.72254, 0.136042
2.78429, 3.16675, -18.6488, -4.17218, 2.892, 0.271457
2.7279, 3.04968, -18.3635, -4.12515, 2.93662, 0.297373
2.80623, 3.05572, -18.7369, -4.25633, 3.03457, 0.298147
2.77526, 3.0115, -18.7549, -4.43468, 3.07351, 0.236436
2.73241, 2.85935, -18.4321, -4.43515, 3.01356, 0.054569
2.80723, 2.82705, -18.9744, -4.47977, 3.10236, -0.044412
2.86686, 2.79457, -19.3032, -4.57817, 3.27348, 0.042372
2.81338, 2.65494, -19.0335, -4.50315, 3.36363, 0.085569
2.78239, 2.51, -19.0019, -4.37944, 3.44077, 0.013408
2.7978, 2.419, -19.1906, -4.28203, 3.62459, 0.020616
2.6657, 2.27418, -18.6853, -4.07799, 3.5587, 0.108207
2.5798, 2.19341, -18.6746, -3.95816, 3.44183, 0.081936
2.60128, 2.16029, -18.811, -3.85163, 3.40706, -0.006852
2.52925, 2.11933, -18.5788, -3.63516, 2.97765, -0.059672
2.54274, 2.1268, -18.6312, -3.32329, 2.51426, 0.032155
2.6816, 2.20973, -19.0192, -3.17212, 2.54898, 0.153381
2.75969, 2.26627, -18.9594, -2.96195, 2.55772, 0.200167
2.86673, 2.37086, -19.112, -2.95467, 2.5053, 0.248716
3.00935, 2.48497, -19.4308, -3.00165, 2.5328, 0.263737
3.07444, 2.55022, -19.4452, -3.00022, 2.48359, 0.186657
3.09374, 2.54001, -19.1339, -3.05123, 2.37492, 0.152481
3.18143, 2.54195, -19.2287, -2.95051, 2.38469, 0.228447
3.26263, 2.57272, -19.2178, -2.92707, 2.42489, 0.279161
3.21081, 2.53882, -18.7744, -2.84678, 2.38307, 0.269007
3.23645, 2.54306, -18.8354, -2.70125, 2.51449, 0.320345
3.37595, 2.55676, -19.025, -2.69035, 2.93294, 0.43821
3.27483, 2.54176, -18.6247, -2.96072, 3.18092, 0.549925
3.1636, 2.44938, -18.0488, -3.06193, 3.34767, 0.383283
3.20033, 2.52498, -18.4812, -3.15118, 3.6072, 0.281861
3.17154, 2.57098, -18.6441, -3.35255, 3.73948, 0.335162
3.11755, 2.5107, -18.4464, -3.2946, 3.66451, 0.321553
3.1138, 2.49431, -18.5436, -3.00524, 3.23808, 0.302958
3.18876, 2.58295, -19.0473, -2.87495, 2.86572, 0.349743
3.18898, 2.68033, -19.1462, -3.27513, 2.70944, 0.32505
3.19193, 2.62794, -19.012, -3.33256, 2.62703, 0.207554
3.29563, 2.64097, -19.1882, -3.38534, 2.63077, 0.271961
3.35496, 2.62989, -19.2417, -3.64921, 2.92974, 0.288983
3.27784, 2.5, -18.702, -3.77204, 3.18033, 0.127146
3.31594, 2.45494, -18.8526, -3.7151, 3.33438, 0.140821
