Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
3.75149, 1.32891, -14.5275, 0.39964, -0.249223, 0.734016
3.90078, 1.38907, -14.64, 0.313485, 0.01773, 0.892824
3.9949, 1.42095, -14.7622, 0.245298, 0.226543, 0.959982
3.97296, 1.40393, -14.5624, 0.265562, 0.120218, 0.880416
3.93333, 1.3872, -14.567, 0.409569, -0.136986, 0.63476
4.0662, 1.46331, -14.9225, 0.511833, 0.05315, 0.528685
4.25677, 1.59075, -15.4054, 0.504318, 0.562762, 0.709843
4.29624, 1.66169, -15.4859, 0.361532, 1.17047, 0.965129
4.25462, 1.70336, -15.3544, 0.17113, 1.73484, 1.06245
4.3006, 1.81046, -15.6111, 0.044726, 2.22074, 1.0167
4.33207, 1.94434, -15.9124, -0.084532, 2.57217, 0.946482
4.25542, 2.02483, -16.0199, -0.12082, 2.63893, 1.01656
4.29809, 2.15157, -16.5576, -0.238544, 2.64348, 1.14265
4.30282, 2.20295, -16.6625, -0.315194, 2.50599, 1.05904
4.24272, 2.2013, -16.6553, -0.273588, 1.92888, 0.714624
4.32042, 2.23323, -16.8684, -0.452332, 1.61143, 0.411835
4.27597, 2.19287, -16.587, -0.650774, 1.56498, 0.320954
4.27632, 2.17847, -16.5314, -0.643731, 1.56236, 0.452899
4.37506, 2.20181, -16.8162, -0.746419, 1.73747, 0.460422
4.32362, 2.19845, -16.5951, -1.01094, 2.15333, 0.506214
4.35777, 2.19543, -16.6165, -1.2332, 2.44025, 0.595353
4.44329, 2.19614, -16.8383, -1.41062, 2.44557, 0.538005
4.26576, 2.06448, -16.3463, -1.33705, 1.8401, 0.299983
4.27338, 2.02159, -16.336, -1.068, 1.18562, 0.128534
4.39636, 2.03503, -16.5909, -0.762515, 0.712774, 0.013384
4.35231, 1.99624, -16.5271, -0.319555, 0.119625, 0.121427
4.48255, 2.0552, -16.9737, 0.106246, -0.25782, 0.324332
4.60679, 2.15305, -17.3555, 0.294746, -0.312825, 0.354599
4.56398, 2.14273, -16.943, 0.090989, 0.031811, 0.395642
4.63957, 2.18062, -16.985, -0.286516, 0.86396, 0.541205
4.76201, 2.22415, -17.1151, -0.823388, 1.95056, 0.58633
4.68008, 2.20722, -16.8186, -1.2031, 2.59681, 0.441924
4.70696, 2.20902, -16.9947, -1.37735, 2.95912, 0.37391
4.80234, 2.25491, -17.3762, -1.43711, 3.24105, 0.297926
4.75085, 2.27128, -17.3749, -1.54862, 3.35885, 0.288093
4.83605, 2.29657, -17.6343, -1.6724, 3.67206, 0.441997
4.85311, 2.31285, -17.7734, -1.79582, 3.90798, 0.392071
4.75641, 2.28236, -17.5195, -2.02202, 3.96939, 0.168555
4.73385, 2.24935, -17.4525, -2.28876, 4.18907, 0.156395
4.70613, 2.18955, -17.407, -2.33664, 4.46094, 0.303434
4.69821, 2.19217, -17.5475, -2.35553, 4.81468, 0.346249
4.64662, 2.17288, -17.4883, -2.44506, 5.04513, 0.317064
4.5732, 2.15586, -17.4318, -2.47314, 5.15971, 0.406724
4.53506, 2.15311, -17.4565, -2.32628, 5.21257, 0.530219
4.43606, 2.17465, -17.522, -2.10186, 4.9991, 0.511062
4.39388, 2.19803, -17.6166, -1.99802, 4.7321, 0.388439
4.34011, 2.19503, -17.5231, -1.84409, 4.49523, 0.380196
4.31428, 2.20832, -17.4963, -1.67876, 4.28181, 0.449541
4.36599, 2.2682, -17.7532, -1.60658, 4.22255, 0.400717
4.36157, 2.32784, -17.8676, -1.70373, 4.36451, 0.367473
4.4916, 2.4537, -18.3018, -1.99156, 4.84652, 0.513243
4.54843, 2.51597, -18.4449, -2.39428, 5.11611, 0.523895
4.41531, 2.4766, -18.2428, -2.63768, 4.90862, 0.216932
4.40998, 2.51761, -18.6342, -3.00406, 4.47838, 0.045185
4.46899, 2.3251, -18.1711, -3.29719, 4.82826, 0.001669
4.35171, 2.14419, -17.7942, -3.37729, 4.81007, -0.100405
4.49655, 1.97559, -18.1097, -3.48503, 5.10231, -0.225235
4.33251, 1.67487, -17.554, -3.3022, 5.25777, -0.318678
4.15431, 1.39016, -17.1579, -2.95553, 5.33124, -0.210988
4.0857, 1.17554, -17.1037, -2.67602, 5.44695, -0.216403
3.83624, 0.983434, -16.663, -2.36716, 5.2866, -0.266555
3.78162, 0.861603, -16.8515, -2.13569, 5.28377, -0.301678
3.75, 0.762316, -17.2319, -1.99529, 5.35225, -0.340921
3.54768, 0.653655, -16.8756, -1.83149, 5.0251, -0.35054
3.49063, 0.558085, -16.9507, -1.68567, 4.88097, -0.351522
3.37713, 0.451142, -16.7488, -1.44872, 4.76361, -0.320851
3.2632, 0.425055, -16.496, -1.05793, 4.67503, -0.18989
3.24632, 0.506324, -16.6966, -0.851182, 4.47009, 0.064864
3.27188, 0.654998, -17.1146, -0.891185, 4.39031, 0.128988
