Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
0.882254, 0.228876, -7.14182, -0.75306, 0.597074, 0.193889
1.10046, 0.393378, -8.79538, -1.05362, 0.761174, 0.196969
1.23068, 0.449152, -9.32807, -1.26426, 0.654552, 0.029264
1.36686, 0.484547, -9.65836, -1.4569, 0.715343, -0.172433
1.45223, 0.471703, -9.93995, -1.54479, 0.763592, -0.305821
1.61023, 0.510962, -10.4857, -1.71124, 1.03267, -0.409265
1.67522, 0.579694, -10.792, -1.91913, 1.15438, -0.359334
1.75707, 0.614837, -11.4209, -1.99758, 1.47151, -0.255577
1.86784, 0.600697, -12.2193, -1.88111, 1.88542, -0.115563
1.88103, 0.668088, -12.9106, -1.95781, 2.12827, -0.101168
1.82249, 0.742251, -13.1837, -1.99132, 2.25479, -0.135922
1.71609, 0.687463, -13.5971, -1.78336, 2.25657, -0.2223
1.6882, 0.733755, -14.4548, -1.82577, 2.29066, -0.211919
1.52183, 0.863756, -14.9967, -2.09257, 2.11011, -0.106027
1.27371, 0.843083, -14.8521, -1.89877, 1.79577, -0.122544
1.06874, 0.743673, -15.1418, -1.65379, 1.46637, -0.134759
0.873732, 0.789741, -15.252, -1.73717, 1.12386, -0.054718
0.615302, 0.798361, -15.17, -1.69407, 0.692989, -0.060582
0.473185, 0.767932, -15.7107, -1.62017, 0.409456, -0.079992
0.382846, 0.869122, -16.3208, -1.83514, 0.241044, -0.053406
0.269109, 0.945581, -16.3522, -1.93864, 0.050069, -0.01323
0.222366, 0.907325, -16.5235, -1.81156, -0.131724, 0.016249
0.23871, 0.966824, -17.0808, -1.92673, -0.290015, 0.054399
0.282423, 1.07354, -17.466, -2.14784, -0.245627, 0.090341
0.331157, 1.11248, -17.8133, -2.25063, -0.207144, 0.079805
0.468592, 1.14239, -18.4182, -2.35923, -0.081501, 0.000821
0.678417, 1.26418, -18.8676, -2.60422, 0.247639, 0.007394
0.799056, 1.37547, -18.5272, -2.83352, 0.465429, 0.019917
0.921805, 1.34936, -18.3394, -2.76311, 0.597944, -0.035356
