Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
0.160441, 0.458786, -0.031706, -0.08539, -0.543468, -0.065305
0.166327, 0.458189, -0.037717, -0.069879, -0.5502, -0.066358
0.162685, 0.454807, -0.031769, -0.082826, -0.552324, -0.069414
0.167553, 0.462881, -0.041989, -0.058514, -0.548298, -0.077309
0.165336, 0.453702, -0.04173, -0.062849, -0.546922, -0.067653
0.165236, 0.456255, -0.037792, -0.066194, -0.549619, -0.070547
0.166359, 0.455506, -0.027745, -0.064296, -0.556795, -0.072173
0.159641, 0.46213, -0.043947, -0.065453, -0.543126, -0.074706
0.16518, 0.458738, -0.03165, -0.071853, -0.553658, -0.065167
0.161901, 0.455688, -0.035807, -0.064042, -0.54143, -0.072067
0.160624, 0.456152, -0.029759, -0.072931, -0.548767, -0.070895
0.16287, 0.454879, -0.035763, -0.073639, -0.54976, -0.069288
0.162811, 0.457402, -0.047828, -0.079319, -0.553668, -0.067602
0.165026, 0.454913, -0.023793, -0.073684, -0.550891, -0.073708
0.167189, 0.458815, -0.017524, -0.083306, -0.548135, -0.061319
0.161534, 0.452887, -0.025905, -0.079126, -0.551762, -0.077927
0.161821, 0.456901, -0.019661, -0.068005, -0.544178, -0.069722
0.165066, 0.456243, -0.023647, -0.075323, -0.546996, -0.066762
0.164095, 0.456855, -0.035753, -0.068149, -0.550418, -0.069248
0.164289, 0.454414, -0.043883, -0.055604, -0.545121, -0.07456
0.160525, 0.454878, -0.025808, -0.075827, -0.547391, -0.073781
0.16765, 0.458918, -0.041682, -0.060415, -0.548204, -0.064811
0.163011, 0.454972, -0.039856, -0.064445, -0.547179, -0.073328
0.166374, 0.46103, -0.046025, -0.061654, -0.541055, -0.077231
0.162769, 0.461354, -0.033857, -0.077385, -0.551252, -0.072131
0.160835, 0.452411, -0.043889, -0.061023, -0.54339, -0.074661
0.168642, 0.462294, -0.041938, -0.061121, -0.544848, -0.0745
0.166338, 0.458382, -0.047795, -0.069793, -0.539604, -0.06608
0.168521, 0.459696, -0.046093, -0.064677, -0.545994, -0.079957
0.165321, 0.454764, -0.029585, -0.064614, -0.558885, -0.065211
0.166228, 0.458181, -0.015595, -0.072125, -0.548997, -0.066938
0.167394, 0.45881, -0.025798, -0.067317, -0.554781, -0.073587
0.167562, 0.457599, -0.041663, -0.065628, -0.548113, -0.063432
0.16887, 0.459536, -0.037608, -0.055574, -0.551477, -0.063492
0.167301, 0.4616, -0.031853, -0.072837, -0.542926, -0.072036
0.168382, 0.456804, -0.017671, -0.075176, -0.556557, -0.069616
0.167369, 0.462902, -0.041939, -0.069943, -0.544247, -0.073159
0.161815, 0.455676, -0.037748, -0.070915, -0.540048, -0.067859
0.164967, 0.450994, -0.033849, -0.077885, -0.551974, -0.073453
0.163982, 0.46216, -0.0319, -0.070159, -0.545302, -0.074907
0.164985, 0.458905, -0.029953, -0.07406, -0.547009, -0.077714
0.16629, 0.456952, -0.041808, -0.070482, -0.547481, -0.069027
0.167411, 0.465496, -0.041913, -0.068691, -0.544351, -0.071769
