Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
1.95538, 1.3518, -11.7768, -2.05083, 1.0748, 0.16382
1.95953, 1.45548, -12.8079, -2.25478, 1.21418, 0.210064
1.99471, 1.54519, -13.6983, -2.38614, 1.36825, 0.242546
2.00657, 1.74052, -14.4765, -2.61196, 1.53999, 0.365731
1.95903, 1.84767, -15.2216, -2.74771, 1.60979, 0.398891
1.8274, 1.88574, -15.8009, -2.8449, 1.56032, 0.339147
1.758, 2.04558, -16.1872, -2.99732, 1.54021, 0.39272
1.66537, 2.14331, -16.5889, -3.0873, 1.48068, 0.448889
1.42341, 2.11472, -16.7132, -3.04935, 1.14728, 0.405955
1.17639, 2.07875, -16.5355, -3.00039, 0.772256, 0.442497
1.10878, 2.06972, -16.7159, -2.95697, 0.61678, 0.446511
1.03523, 2.15976, -16.9729, -3.00984, 0.489362, 0.568876
0.895887, 2.14047, -17.2621, -2.99175, 0.424862, 0.572397
0.818596, 2.07424, -17.5024, -2.94593, 0.330255, 0.502808
0.77703, 2.16386, -17.836, -3.03471, 0.268294, 0.551709
0.591999, 2.19783, -18.2037, -3.09487, 0.114104, 0.562645
0.475676, 2.24081, -18.6352, -3.15324, 0.082356, 0.538464
0.381833, 2.21708, -19.3811, -3.21074, 0.1983, 0.494196
0.252898, 1.99677, -19.9481, -3.05466, 0.222697, 0.361231
0.144892, 1.74982, -20.5109, -2.84807, 0.250975, 0.220516
0.102703, 1.91836, -20.9276, -3.02927, 0.278387, 0.367359
0.109031, 1.92666, -21.2071, -3.08776, 0.373324, 0.397091
0.087103, 1.91217, -21.3489, -3.05993, 0.362942, 0.35296
0.0327, 1.83514, -21.4473, -2.99695, 0.325037, 0.241542
-0.168723, 1.61716, -21.7217, -2.76337, 0.202953, 0.104362
-0.218452, 1.49434, -22.1793, -2.62697, 0.272242, 0.033283
-0.262776, 1.49625, -22.4437, -2.61109, 0.319195, 0.084844
-0.252992, 1.43798, -22.7955, -2.53448, 0.632293, 0.107387
-0.286132, 1.49783, -23.0947, -2.56416, 0.814566, 0.250559
-0.457261, 1.48099, -23.1237, -2.49985, 0.601377, 0.250425
-0.649827, 1.35471, -22.9354, -2.29031, 0.355436, 0.115065
-0.662458, 1.42666, -22.7821, -2.24318, 0.483119, 0.140095
-0.642551, 1.57246, -23.1332, -2.27671, 0.988904, 0.175392
-0.655024, 1.72506, -23.639, -2.27175, 1.37299, 0.292858
-0.63603, 1.6791, -23.9166, -2.11393, 1.67396, 0.209632
-0.601706, 1.55209, -24.0635, -1.80782, 1.81375, 0.151264
-0.492168, 1.4341, -24.1442, -1.52978, 1.94425, 0.101579
-0.434195, 1.46398, -24.2416, -1.39387, 1.9766, 0.14905
-0.439299, 1.58463, -24.4625, -1.3564, 1.94921, 0.272674
-0.370072, 1.65142, -24.385, -1.3244, 1.796, 0.318246
-0.279994, 1.73876, -24.4172, -1.29937, 1.77903, 0.342431
-0.248038, 1.79661, -24.4134, -1.19949, 1.55895, 0.402764
-0.266028, 1.74401, -24.3358, -1.03875, 1.34083, 0.396022
-0.323216, 1.68125, -24.2813, -0.863229, 1.12884, 0.34296
-0.37806, 1.83051, -24.0139, -0.91027, 0.802332, 0.503286
-0.312325, 1.95243, -23.6706, -0.988396, 0.686672, 0.580594
-0.246623, 1.93142, -23.2619, -1.02091, 0.640827, 0.505034
-0.232296, 1.84597, -22.9989, -0.915797, 0.563431, 0.350048
-0.209894, 1.6503, -22.7281, -0.708342, 0.543479, 0.156494
-0.159166, 1.60468, -22.6381, -0.64499, 0.575098, 0.121029
-0.03711, 1.78783, -22.4737, -0.85387, 0.572713, 0.258702
-0.004455, 1.85489, -22.2937, -0.909295, 0.61417, 0.321559
0.081333, 1.90997, -22.3483, -0.984255, 0.780948, 0.358848
0.224228, 2.16503, -22.3625, -1.19367, 0.932152, 0.549167
0.289361, 2.28335, -22.1527, -1.23463, 1.00348, 0.606644
0.345051, 2.26695, -21.8171, -1.18205, 1.04709, 0.581577
