Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
0.16845, 0.456852, -0.00961, -0.070555, -0.554022, -0.069813
0.168471, 0.451721, -0.035813, -0.070793, -0.552357, -0.071904
0.165239, 0.460134, -0.039908, -0.064334, -0.552369, -0.074663
0.171917, 0.456236, -0.031671, -0.068731, -0.556822, -0.066363
0.16741, 0.456296, -0.033782, -0.068537, -0.549377, -0.070593
0.165033, 0.46015, -0.029974, -0.071176, -0.551026, -0.079103
0.166371, 0.455606, -0.035802, -0.064258, -0.551478, -0.071955
0.172195, 0.451143, -0.033759, -0.050591, -0.55548, -0.073215
0.170969, 0.455703, -0.037798, -0.057512, -0.552368, -0.071764
0.169959, 0.456335, -0.03556, -0.057151, -0.549276, -0.062122
0.169265, 0.456429, -0.011992, -0.077672, -0.545173, -0.083618
0.166346, 0.455406, -0.019688, -0.064335, -0.562112, -0.072391
0.167077, 0.454919, -0.023831, -0.082923, -0.55187, -0.073663
0.167313, 0.453476, -0.023649, -0.074466, -0.55984, -0.068103
0.163975, 0.451696, -0.021725, -0.070607, -0.547664, -0.072391
0.162761, 0.453556, -0.025859, -0.074265, -0.552377, -0.076499
0.165232, 0.456112, -0.031743, -0.06626, -0.557557, -0.070716
0.171009, 0.455777, -0.037796, -0.055182, -0.548441, -0.071754
0.169648, 0.454921, -0.033653, -0.071573, -0.554352, -0.064986
0.171853, 0.454748, -0.017543, -0.07172, -0.56606, -0.06536
0.16752, 0.456364, -0.04383, -0.063943, -0.546729, -0.070317
0.167192, 0.454892, -0.033782, -0.080665, -0.553166, -0.069232
0.166171, 0.451513, -0.019794, -0.070794, -0.5619, -0.076567
0.166413, 0.455587, -0.033779, -0.061975, -0.552831, -0.072005
0.168211, 0.454269, -0.021841, -0.080987, -0.553729, -0.075072
0.165257, 0.465287, -0.029891, -0.061833, -0.555256, -0.076317
0.161963, 0.447739, -0.033734, -0.061014, -0.550436, -0.072122
0.168589, 0.456842, -0.011419, -0.068267, -0.552752, -0.061422
0.164884, 0.455019, -0.005714, -0.078166, -0.543056, -0.074178
0.168453, 0.456984, -0.033686, -0.075106, -0.545942, -0.065014
0.168726, 0.454216, -0.027597, -0.060418, -0.557891, -0.066548
0.167284, 0.458887, -0.019875, -0.069556, -0.550826, -0.07791
0.167602, 0.457487, -0.035696, -0.061104, -0.556081, -0.067759
0.166409, 0.455443, -0.02773, -0.062042, -0.560769, -0.072174
0.167329, 0.454894, -0.015639, -0.07147, -0.553373, -0.069687
0.165145, 0.454938, -0.035848, -0.069118, -0.550863, -0.073384
0.164094, 0.462135, -0.039927, -0.065612, -0.547932, -0.074692
0.163912, 0.451792, -0.035835, -0.075162, -0.542262, -0.072024
0.167466, 0.456283, -0.037796, -0.066264, -0.550693, -0.070485
0.161821, 0.450312, -0.031818, -0.066641, -0.551781, -0.074967
0.170877, 0.458254, -0.037708, -0.065435, -0.552395, -0.066226
0.160771, 0.452467, -0.037868, -0.063269, -0.539453, -0.074818
0.167171, 0.453673, -0.025882, -0.07666, -0.550551, -0.076374
0.166559, 0.454371, -0.03976, -0.055699, -0.548872, -0.07044
0.170826, 0.455664, -0.015595, -0.064349, -0.551136, -0.068187
0.165106, 0.452342, -0.037798, -0.072659, -0.549424, -0.070557
0.168532, 0.46344, -0.029906, -0.065133, -0.552819, -0.076223
0.166385, 0.460801, -0.025701, -0.064018, -0.550409, -0.069441
0.168667, 0.462031, -0.025809, -0.058944, -0.559456, -0.074937
0.168755, 0.454283, -0.023483, -0.060368, -0.552667, -0.062479
0.170729, 0.459522, -0.031907, -0.067113, -0.556366, -0.076114
0.168101, 0.450374, -0.011781, -0.085133, -0.552304, -0.075338
0.167092, 0.44979, -0.029818, -0.083113, -0.547716, -0.072109
0.164062, 0.455484, -0.019616, -0.06878, -0.553109, -0.068283
0.168442, 0.45539, -0.019628, -0.07358, -0.563109, -0.06818
0.16813, 0.458187, -0.028003, -0.083692, -0.553774, -0.079088
0.167315, 0.453765, -0.031899, -0.069754, -0.546634, -0.076197
0.166278, 0.45429, -0.015568, -0.069423, -0.548897, -0.066931
0.161826, 0.454284, -0.037879, -0.067023, -0.547917, -0.074806
0.163919, 0.454136, -0.013743, -0.071717, -0.556994, -0.075395
0.166446, 0.456866, -0.029605, -0.063633, -0.551595, -0.065168
0.165066, 0.448546, -0.021782, -0.069876, -0.54414, -0.075128
0.167094, 0.453671, -0.013644, -0.083493, -0.546641, -0.068364
0.166216, 0.462145, -0.031987, -0.067969, -0.550331, -0.079013
0.166221, 0.460692, -0.02975, -0.073243, -0.555556, -0.069361
0.166262, 0.455827, -0.034004, -0.064141, -0.540921, -0.080325
0.169777, 0.45622, -0.03165, -0.064077, -0.555796, -0.066416
0.167249, 0.453532, -0.017628, -0.076711, -0.555904, -0.068259
0.167407, 0.452231, -0.0257, -0.068203, -0.558521, -0.070813
0.164042, 0.455705, -0.035828, -0.068696, -0.542457, -0.072014
0.165115, 0.456127, -0.039819, -0.073136, -0.556119, -0.070517
0.164316, 0.462137, -0.03787, -0.054162, -0.54938, -0.074725
0.170682, 0.458186, -0.011575, -0.072285, -0.553803, -0.066924
0.165191, 0.453662, -0.035894, -0.065157, -0.55085, -0.076153
0.16494, 0.453501, -0.021753, -0.078945, -0.55608, -0.072388
0.166218, 0.449063, -0.041954, -0.069723, -0.555098, -0.077365
0.166288, 0.455645, -0.039847, -0.068823, -0.548772, -0.071855
0.17076, 0.456736, -0.019651, -0.068436, -0.564274, -0.069498
0.164025, 0.454247, -0.023707, -0.069383, -0.550389, -0.070952
0.168676, 0.455493, -0.025628, -0.06209, -0.55924, -0.067995
0.168536, 0.454145, -0.021679, -0.067316, -0.56179, -0.070891
0.165009, 0.456203, -0.03582, -0.077664, -0.55083, -0.070623
0.168528, 0.456803, -0.021668, -0.068319, -0.55792, -0.0695
0.168454, 0.454237, -0.009538, -0.071814, -0.553935, -0.067037
0.163886, 0.458085, -0.02191, -0.07212, -0.555733, -0.079353
0.16882, 0.45684, -0.031501, -0.059153, -0.555355, -0.060883
0.16707, 0.456269, -0.023784, -0.084554, -0.547957, -0.070884
0.163919, 0.451418, -0.027752, -0.075352, -0.56338, -0.072265
0.159398, 0.458056, -0.029962, -0.074272, -0.552194, -0.079268
0.166409, 0.455443, -0.02773, -0.062042, -0.560769, -0.072174
0.16755, 0.456244, -0.03375, -0.061699, -0.553399, -0.070585
0.166226, 0.460794, -0.033959, -0.068626, -0.552909, -0.077576
0.169675, 0.458723, -0.025607, -0.06973, -0.559817, -0.065203
0.160556, 0.453595, -0.019817, -0.071856, -0.547414, -0.076708
0.168636, 0.457005, -0.035576, -0.068227, -0.544701, -0.06078
0.1629, 0.454759, -0.025683, -0.071395, -0.55643, -0.069556
0.168207, 0.463378, -0.024103, -0.076609, -0.556652, -0.084741
0.165184, 0.455012, -0.035846, -0.066788, -0.546937, -0.073374
0.170404, 0.459502, -0.027945, -0.083139, -0.554909, -0.076248
0.162708, 0.46142, -0.0281, -0.072772, -0.551283, -0.084779
0.164701, 0.454893, -0.019831, -0.08971, -0.549434, -0.073841
0.162426, 0.45082, -0.013767, -0.091588, -0.55615, -0.074073
0.169564, 0.451091, -0.035846, -0.07114, -0.552864, -0.073262
0.16751, 0.4537, -0.03588, -0.060643, -0.551971, -0.076083
0.168397, 0.456811, -0.023707, -0.075185, -0.55652, -0.069458
0.169642, 0.456179, -0.013294, -0.075493, -0.551894, -0.054406
0.168134, 0.459505, -0.011937, -0.080734, -0.552624, -0.08089
0.166692, 0.458283, -0.041678, -0.051523, -0.547731, -0.066214
0.166521, 0.455748, -0.045848, -0.057333, -0.544903, -0.07167
0.166204, 0.459617, -0.027899, -0.069171, -0.545003, -0.076334
0.16302, 0.452221, -0.037846, -0.06349, -0.556328, -0.074779
0.169835, 0.457619, -0.021617, -0.058798, -0.550682, -0.068051
0.167202, 0.453541, -0.035753, -0.081322, -0.555744, -0.067795
0.170841, 0.451696, -0.035784, -0.064025, -0.557453, -0.071834
0.168545, 0.456902, -0.031649, -0.070569, -0.551268, -0.065065
0.166336, 0.455543, -0.019701, -0.064259, -0.554212, -0.072379
0.166071, 0.452894, -0.01968, -0.07927, -0.553983, -0.069629
0.164091, 0.451628, -0.029835, -0.063799, -0.554251, -0.076343
0.162966, 0.452326, -0.037778, -0.068005, -0.548398, -0.07061
0.168806, 0.456792, -0.023624, -0.054594, -0.560683, -0.069425
0.170729, 0.459522, -0.031907, -0.067113, -0.556366, -0.076114
0.160431, 0.452254, -0.021904, -0.077092, -0.549927, -0.079446
0.164909, 0.454887, -0.030028, -0.07601, -0.554744, -0.081893
0.164104, 0.454342, -0.039889, -0.064791, -0.547685, -0.074686
0.16129, 0.451521, -0.015937, -0.088927, -0.554302, -0.080989
0.168695, 0.454388, -0.037857, -0.058065, -0.551233, -0.074604
0.166288, 0.455645, -0.039847, -0.068823, -0.548772, -0.071855
0.169634, 0.458846, -0.029914, -0.065107, -0.557152, -0.077584
0.167383, 0.456322, -0.041841, -0.070829, -0.547987, -0.070385
0.168625, 0.454394, -0.027807, -0.060329, -0.549955, -0.074869
0.163729, 0.454251, -0.01379, -0.080809, -0.548998, -0.075401
0.168474, 0.456763, -0.017474, -0.07519, -0.556593, -0.061283
0.167353, 0.458975, -0.031946, -0.067244, -0.546825, -0.077584
0.163905, 0.452955, -0.029822, -0.074599, -0.550243, -0.073582
0.167197, 0.449766, -0.033997, -0.073987, -0.553017, -0.080327
0.169503, 0.453429, -0.023655, -0.076866, -0.56484, -0.068051
0.165158, 0.457414, -0.039756, -0.072513, -0.55618, -0.067739
0.16616, 0.452906, -0.019663, -0.074686, -0.554031, -0.06962
0.167453, 0.460249, -0.035897, -0.064347, -0.548201, -0.074699
0.163021, 0.461526, -0.029971, -0.058978, -0.546164, -0.080526
0.166368, 0.45566, -0.017691, -0.061901, -0.547665, -0.072418
0.16485, 0.45349, -0.02177, -0.083529, -0.556033, -0.072397
0.17086, 0.455541, -0.02573, -0.062154, -0.560296, -0.0721
0.168483, 0.456917, -0.00742, -0.072794, -0.547463, -0.061528
0.167226, 0.45473, -0.023786, -0.07616, -0.563792, -0.073668
0.157348, 0.458237, -0.035889, -0.067227, -0.539322, -0.074976
0.168353, 0.455524, -0.02377, -0.075808, -0.556459, -0.072236
0.167333, 0.453493, -0.013582, -0.072146, -0.55861, -0.068359
0.162107, 0.458287, -0.047738, -0.05823, -0.541525, -0.066187
0.166033, 0.455486, -0.023783, -0.080322, -0.555338, -0.072307
0.168676, 0.455493, -0.025628, -0.06209, -0.55924, -0.067995
0.158378, 0.454812, -0.021759, -0.071192, -0.549023, -0.073943
0.162846, 0.454823, -0.023774, -0.07136, -0.553791, -0.073771
0.168483, 0.458368, -0.029872, -0.067568, -0.544728, -0.074825
0.167287, 0.456261, -0.03783, -0.075432, -0.550598, -0.070503
0.164028, 0.457056, -0.031933, -0.065749, -0.541214, -0.077668
0.170702, 0.455443, -0.013677, -0.06905, -0.56425, -0.072434
0.166317, 0.457995, -0.02764, -0.069965, -0.560796, -0.066636
0.166314, 0.460899, -0.035962, -0.063994, -0.547677, -0.077507
0.166398, 0.456835, -0.027599, -0.065934, -0.5529, -0.065227
0.161659, 0.450256, -0.019681, -0.075798, -0.551779, -0.071133
0.166244, 0.452908, -0.017458, -0.074671, -0.551446, -0.061336
0.165096, 0.449679, -0.029849, -0.069359, -0.554666, -0.076322
0.167282, 0.454717, -0.027799, -0.073886, -0.565107, -0.07356
0.163896, 0.454306, -0.027851, -0.073941, -0.547665, -0.075019
0.16595, 0.455483, -0.025988, -0.080337, -0.557923, -0.080591
0.16969, 0.45486, -0.02979, -0.064741, -0.560996, -0.073421
0.170696, 0.452715, -0.025499, -0.077254, -0.568003, -0.061028
0.166497, 0.458348, -0.037696, -0.060635, -0.542395, -0.066329
0.165084, 0.454807, -0.025786, -0.071458, -0.557486, -0.07366
0.166245, 0.452906, -0.035749, -0.07243, -0.555271, -0.069197
0.168548, 0.45967, -0.038034, -0.062385, -0.547384, -0.080165
0.168775, 0.462192, -0.037878, -0.054302, -0.551528, -0.074601
0.163923, 0.456749, -0.017664, -0.075036, -0.55441, -0.069739
0.168203, 0.452913, -0.015852, -0.079346, -0.55768, -0.078009
0.163005, 0.457494, -0.035984, -0.060944, -0.553879, -0.080381
0.167559, 0.456253, -0.019571, -0.061659, -0.550871, -0.066783
0.164793, 0.456211, -0.021774, -0.086786, -0.548189, -0.071005
0.16281, 0.453493, -0.025844, -0.072011, -0.556351, -0.0765
