Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
0.445938, 0.305932, -12.6363, 0.39269, -0.0409, 0.000179
0.423292, 0.348049, -12.9086, 0.346823, -0.072786, -0.010187
0.402667, 0.400801, -13.3099, 0.278269, -0.099756, -0.024115
0.392185, 0.466459, -13.6764, 0.140187, -0.043962, 0.011356
0.37822, 0.53101, -13.9013, -0.014113, 0.021675, -0.009755
0.384522, 0.58819, -14.0053, -0.144977, 0.092691, -0.029223
0.363792, 0.622669, -14.1798, -0.297502, 0.081862, -0.058873
0.356556, 0.633486, -14.2832, -0.512232, 0.02273, -0.059572
0.32314, 0.622247, -14.1805, -0.564565, -0.162998, -0.070477
0.305596, 0.603076, -14.3069, -0.514052, -0.326849, -0.077559
0.318425, 0.568836, -14.274, -0.43251, -0.373027, -0.066863
0.299017, 0.537209, -14.2834, -0.346328, -0.423227, -0.065704
0.336368, 0.514714, -14.3594, -0.271543, -0.350423, -0.048545
0.371568, 0.497657, -14.3924, -0.077011, -0.19421, -0.015601
0.386538, 0.499683, -14.8211, 0.025773, -0.099661, -0.021787
0.366285, 0.539387, -15.1855, -0.032844, -0.043684, -0.000406
0.364717, 0.576794, -15.2804, -0.127086, 0.026429, 0.013073
0.355951, 0.619422, -15.4863, -0.260091, 0.026944, 0.017961
0.303418, 0.645189, -15.8408, -0.50775, -0.043288, -0.040077
0.262078, 0.642402, -15.9787, -0.6295, -0.197345, -0.082512
0.251509, 0.59587, -16.0003, -0.54863, -0.294677, -0.08641
0.233294, 0.551541, -16.2173, -0.475962, -0.381694, -0.097937
0.231815, 0.524509, -16.2196, -0.422543, -0.378839, -0.122825
0.262601, 0.49599, -16.1512, -0.368493, -0.303752, -0.13047
0.287277, 0.488421, -16.2477, -0.247108, -0.192322, -0.132472
0.29048, 0.479146, -16.4448, -0.02297, -0.231741, -0.079738
0.254242, 0.48413, -16.7349, 0.046498, -0.400617, -0.030293
0.265279, 0.508093, -16.6582, -0.022348, -0.397974, -0.005694
0.287629, 0.526159, -16.7524, -0.108502, -0.378228, 0.034791
0.334168, 0.530341, -16.773, -0.241042, -0.324122, 0.046253
0.385202, 0.524239, -16.6204, -0.348481, -0.184923, 0.061835
0.398815, 0.503797, -16.7752, -0.366097, -0.172612, -0.012928
0.386226, 0.476185, -16.8905, -0.317405, -0.200437, -0.051911
0.399219, 0.467128, -16.7783, -0.308238, -0.138783, -0.072414
0.419558, 0.460261, -16.851, -0.28933, 0.033872, -0.071052
0.431071, 0.445573, -16.7602, -0.129223, 0.205751, -0.078152
0.414232, 0.44652, -16.8197, 0.020647, 0.186502, -0.065777
0.37752, 0.46137, -17.2158, 0.023704, 0.090748, -0.053871
0.352858, 0.489931, -17.1654, 0.015539, 0.048662, -0.050418
0.33101, 0.503023, -17.1414, -0.018629, -0.028304, -0.05739
0.307578, 0.527987, -17.3733, -0.042951, -0.113559, -0.07442
0.276807, 0.538235, -17.2398, -0.22006, -0.215828, -0.113914
0.255128, 0.522777, -17.2828, -0.30039, -0.409946, -0.151307
0.241298, 0.512534, -17.5159, -0.177043, -0.454015, -0.15801
0.26443, 0.509458, -17.3943, -0.073652, -0.394903, -0.132497
0.261063, 0.526332, -17.7418, -0.075207, -0.404402, -0.099954
0.313104, 0.548036, -17.5923, -0.091258, -0.200773, -0.047935
0.339676, 0.564725, -17.4224, -0.099676, -0.06915, -3.5e-05
0.333964, 0.567464, -17.6979, -0.153774, -0.172366, 0.016468
0.294999, 0.57788, -17.7523, -0.358434, -0.308817, -0.050409
0.282255, 0.578395, -17.9068, -0.550546, -0.335678, -0.090133
