Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
0.148485, 0.554172, -7.79481, -0.379529, -0.596554, -0.007206
0.161185, 0.544113, -8.0021, -0.31885, -0.615353, -0.015273
0.187613, 0.522705, -8.34858, -0.307914, -0.595875, -0.024893
0.201848, 0.529158, -8.64052, -0.294398, -0.559976, -0.022379
0.207378, 0.516799, -8.95501, -0.319472, -0.512512, -0.034833
0.221065, 0.509928, -9.22743, -0.371696, -0.29958, -0.03823
0.172011, 0.463056, -9.13008, -0.305234, -0.283119, -0.032279
0.09031, 0.390273, -9.14517, -0.223029, -0.370513, -0.117514
-0.018218, 0.317364, -9.03742, -0.118926, -0.441887, -0.12191
-0.135219, 0.254339, -8.78886, -0.03234, -0.484194, -0.126035
-0.257176, 0.171343, -9.00166, 0.048518, -0.467411, -0.143205
-0.37748, 0.13716, -9.1942, 0.15064, -0.446578, -0.148349
-0.48516, 0.090499, -9.33937, 0.322021, -0.496227, -0.040443
-0.584933, 0.096964, -9.57783, 0.36035, -0.57834, -0.016294
-0.652695, 0.124404, -9.61647, 0.314061, -0.639798, -0.032667
-0.713614, 0.175251, -9.81994, 0.182254, -0.738232, -0.022522
-0.727291, 0.195082, -9.75861, 0.056943, -0.905243, -0.14303
-0.764996, 0.174049, -9.89031, 0.010802, -1.31989, -0.123264
-0.73324, 0.151821, -10.1297, 0.073888, -1.51832, -0.053796
-0.678416, 0.126227, -10.09, 0.112223, -1.62446, -0.00612
-0.592604, 0.098979, -10.0781, 0.176068, -1.66107, -0.019218
-0.528235, 0.070904, -10.1769, 0.276784, -1.65759, -0.036877
-0.432968, 0.048342, -10.1849, 0.367842, -1.58686, -0.03927
-0.361313, 0.006048, -10.0544, 0.413885, -1.48931, -0.050125
-0.298007, -0.008321, -9.82284, 0.49222, -1.41575, -0.052736
-0.256321, -0.042333, -9.9572, 0.616088, -1.38905, -0.049201
-0.199538, -0.052811, -10.1887, 0.71168, -1.30249, -0.053793
-0.168763, -0.051881, -10.3235, 0.729127, -1.25578, -0.042374
-0.148282, -0.038306, -10.4688, 0.68199, -1.21362, -0.044972
-0.14079, -0.028259, -10.604, 0.716105, -1.18368, -0.055047
-0.134254, -0.065902, -10.8939, 0.804828, -1.148, -0.072114
-0.14477, -0.071726, -11.2282, 0.806356, -1.11923, -0.077554
-0.147805, -0.063528, -11.1558, 0.769283, -1.15804, -0.076862
-0.165198, -0.043805, -11.5644, 0.739622, -1.21968, -0.07242
-0.150744, -0.048916, -11.7194, 0.718024, -1.19897, -0.063807
-0.140708, -0.066465, -11.4777, 0.810485, -1.1735, -0.075186
-0.149243, -0.092788, -12.0123, 0.939176, -1.11466, -0.058441
-0.141622, -0.088257, -12.246, 0.972883, -0.956144, -0.057422
-0.175821, -0.093994, -12.3028, 0.941557, -0.874553, -0.070729
-0.216391, -0.093207, -12.8121, 0.857671, -0.873608, -0.060133
-0.268672, -0.064061, -12.6503, 0.727259, -0.913718, -0.099437
-0.33402, -0.063077, -12.7004, 0.67725, -0.999072, -0.096016
-0.338521, -0.099181, -13.1408, 0.736916, -1.08734, -0.097198
-0.366018, -0.077593, -13.0657, 0.615377, -1.3175, -0.068506
-0.37123, -0.06872, -13.5237, 0.669116, -1.54103, -0.047258
-0.286824, -0.080852, -13.528, 0.717481, -1.48778, -0.051543
-0.219964, -0.094153, -13.5701, 0.770485, -1.4047, -0.041397
-0.081269, -0.121294, -13.9204, 0.884691, -1.22317, -0.037617
0.060661, -0.137919, -13.9596, 0.926627, -0.977324, -0.050203
0.217388, -0.100438, -14.2868, 0.821763, -0.731502, -0.035672
0.378683, -0.08251, -14.3304, 0.829275, -0.461804, -0.05041
0.512717, -0.073457, -14.2003, 0.817821, -0.202328, -0.045474
0.66394, -0.061089, -14.3219, 0.799931, 0.025614, -0.039113
0.710863, -0.036048, -14.178, 0.721362, 0.155264, -0.04842
0.741328, -0.013684, -14.0019, 0.541365, 0.279608, -0.050849
0.7493, -0.047063, -13.7514, 0.498177, 0.493578, -0.081882
0.677756, -0.100954, -13.433, 0.594556, 0.508876, -0.104503
0.637001, -0.158593, -13.3799, 0.744704, 0.475852, -0.115165
0.572749, -0.215925, -13.6204, 0.970869, 0.423308, -0.125715
0.556495, -0.2689, -14.0434, 1.21762, 0.334402, -0.105172
0.538043, -0.209899, -14.2942, 1.17973, 0.19977, -0.063336
0.519887, -0.181283, -14.4651, 1.13197, 0.147008, -0.049841
0.532449, -0.181874, -14.8355, 1.16486, 0.144999, -0.050911
