Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
0.837951, 0.116274, -7.34802, -0.043879, 0.255446, -0.004204
0.839152, 0.072066, -7.27186, -0.076582, 0.257068, -0.021451
0.849314, 0.016023, -7.38694, -0.062924, 0.333813, -0.041614
0.830156, -0.032474, -7.34885, 0.017668, 0.379865, 0.015416
0.810833, -0.081481, -7.45373, 0.19855, 0.445402, 0.056889
0.806402, -0.149928, -7.73775, 0.506576, 0.500333, 0.077238
0.801674, -0.191053, -7.92957, 0.688173, 0.505232, 0.101848
0.790344, -0.189142, -8.05143, 0.762573, 0.46935, 0.126982
0.786512, -0.191702, -8.30905, 0.765543, 0.460008, 0.128016
0.78879, -0.168099, -8.43275, 0.648306, 0.472306, 0.11446
0.765414, -0.16291, -8.39241, 0.589859, 0.437061, 0.122331
0.768777, -0.195082, -8.49989, 0.674802, 0.40564, 0.15311
0.755968, -0.192204, -8.45792, 0.727137, 0.337683, 0.211367
0.757541, -0.215384, -8.56011, 0.857762, 0.362022, 0.208757
0.77562, -0.215384, -8.73088, 0.966768, 0.39136, 0.211139
0.781256, -0.190942, -8.82413, 1.03545, 0.421372, 0.180513
0.790358, -0.173374, -9.06894, 1.04773, 0.494539, 0.137245
0.804798, -0.126803, -9.25134, 1.04872, 0.554536, 0.100783
0.805798, -0.088664, -9.33307, 0.995888, 0.570546, 0.06674
0.806112, -0.040827, -9.54935, 0.940632, 0.580997, 0.048664
0.842954, 0.007445, -10.0212, 0.899835, 0.632352, 0.039748
0.860692, 0.061791, -10.4385, 0.789508, 0.700277, 0.051015
0.850138, 0.116594, -10.5316, 0.69249, 0.733315, 0.057176
0.822403, 0.163598, -10.5371, 0.606174, 0.739941, 0.016095
0.798172, 0.219664, -10.7317, 0.503151, 0.77102, -0.014401
0.711713, 0.254419, -10.6539, 0.367344, 0.684618, -0.033119
0.604579, 0.29589, -10.608, 0.311011, 0.546228, -0.059889
0.493246, 0.351486, -10.8946, 0.231181, 0.384215, -0.089318
0.347116, 0.416003, -10.8646, 0.097914, 0.136323, -0.099011
0.172736, 0.472808, -10.8666, -0.001498, -0.155454, -0.114236
-0.021459, 0.54108, -11.31, -0.127635, -0.466412, -0.147781
-0.197391, 0.605491, -11.4934, -0.267183, -0.736571, -0.163917
-0.369343, 0.638544, -11.501, -0.297865, -0.945803, -0.170356
-0.509455, 0.685889, -11.7487, -0.364383, -1.10574, -0.096005
-0.649796, 0.720572, -11.8114, -0.411428, -1.24154, -0.037516
-0.808518, 0.728632, -12.0425, -0.335798, -1.37833, 0.02642
-0.897338, 0.717988, -11.9773, -0.259662, -1.40162, 0.033401
-1.03537, 0.733767, -11.8749, -0.233208, -1.44456, -0.087129
-1.1088, 0.740912, -11.8536, -0.135459, -1.45978, -0.146609
-1.20511, 0.75936, -11.7314, -0.127423, -1.48345, -0.18312
-1.27178, 0.777123, -11.6786, -0.118592, -1.49841, -0.173902
-1.33128, 0.813912, -11.6925, -0.206297, -1.55101, -0.069878
-1.38535, 0.858966, -11.7774, -0.366131, -1.73365, 0.016401
-1.41999, 0.867145, -11.8358, -0.508064, -2.15902, 0.089739
-1.36892, 0.845997, -11.6533, -0.542975, -2.43698, 0.133231
-1.33255, 0.845064, -11.9674, -0.614371, -2.65748, 0.133681
-1.25282, 0.828933, -11.9677, -0.641191, -2.70715, 0.128904
-1.1561, 0.813078, -12.0766, -0.604501, -2.70107, 0.124831
-1.03912, 0.766359, -12.0627, -0.468464, -2.52039, 0.111611
-0.969931, 0.774421, -11.8126, -0.395494, -2.37289, 0.057364
-0.934715, 0.797494, -11.7746, -0.358021, -2.23561, -0.025742
-0.917046, 0.815825, -11.711, -0.335831, -2.10565, -0.051692
-0.905058, 0.832505, -11.581, -0.383101, -2.20244, -0.082742
-0.871033, 0.88011, -11.5958, -0.526384, -2.30432, 0.002961
-0.815618, 0.960412, -11.7143, -0.769333, -2.30612, 0.073888
-0.666396, 0.979936, -11.6162, -0.884135, -2.15533, 0.102
-0.464398, 0.960468, -11.3998, -0.943745, -1.88609, 0.109357
-0.225462, 0.950364, -11.2176, -0.935978, -1.50571, 0.120296
0.000547, 0.939451, -11.219, -0.912444, -1.10063, 0.11209
0.224427, 0.944608, -11.3573, -0.904313, -0.746699, 0.105891
0.445015, 0.908498, -11.3087, -0.85381, -0.411037, 0.065625
0.597573, 0.898089, -10.9559, -0.840554, -0.133889, 0.034801
0.701204, 0.887717, -10.5409, -0.873624, 0.022852, -0.008999
0.75318, 0.880409, -10.1216, -0.86898, 0.150303, -0.057143
0.790392, 0.844857, -9.84136, -0.825101, 0.219593, -0.131265
0.830627, 0.823692, -9.67871, -0.724211, 0.250956, -0.161935
0.883185, 0.824804, -9.69301, -0.649969, 0.31388, -0.170987
0.95019, 0.835142, -9.86637, -0.661458, 0.372126, -0.164512
1.01642, 0.841045, -9.91259, -0.709168, 0.418147, -0.140599
1.0854, 0.833597, -9.8887, -0.770156, 0.479876, -0.130924
1.11723, 0.797544, -9.60181, -0.845253, 0.580916, -0.072136
1.12262, 0.748179, -9.25107, -0.872929, 0.759087, -0.046133
1.1147, 0.695974, -9.08709, -0.812508, 1.00687, -0.095988
1.06603, 0.643032, -8.96686, -0.620603, 1.1257, -0.158357
0.98983, 0.563682, -8.74455, -0.371612, 1.11305, -0.186745
0.910203, 0.536452, -8.76131, -0.253782, 0.988942, -0.256628
0.812967, 0.539771, -8.77211, -0.239582, 0.854025, -0.22594
0.738389, 0.551429, -9.03446, -0.241009, 0.712446, -0.183932
0.692567, 0.567172, -9.36559, -0.255355, 0.617974, -0.146217
0.67478, 0.620454, -9.69581, -0.367285, 0.448275, -0.134403
0.691558, 0.644236, -9.9615, -0.476426, 0.149183, -0.129008
0.750566, 0.635282, -10.1154, -0.53813, 0.230213, -0.144134
0.81597, 0.614632, -10.1094, -0.552623, 0.353438, -0.13115
0.838405, 0.571515, -9.9027, -0.553079, 0.507077, -0.155092
0.858615, 0.498053, -9.65717, -0.432798, 0.700573, -0.175686
0.804224, 0.421192, -9.25862, -0.226513, 0.777436, -0.227427
0.705337, 0.38856, -8.9487, -0.086837, 0.713119, -0.192323
0.580535, 0.386172, -8.73902, 0.006199, 0.517571, -0.138951
0.413489, 0.401038, -8.49412, 0.008251, 0.246773, -0.121291
0.225987, 0.449359, -8.60763, 0.003521, -0.078456, -0.104716
0.031039, 0.511813, -8.84401, -0.058495, -0.402233, -0.079688
-0.147903, 0.598959, -9.12692, -0.173472, -0.689437, -0.132222
-0.285708, 0.700982, -9.49819, -0.248416, -0.847499, -0.164382
-0.398473, 0.792698, -9.91273, -0.336257, -1.00513, -0.235005
-0.456745, 0.861901, -10.1723, -0.399896, -1.14721, -0.224688
-0.496946, 0.931405, -10.3314, -0.493692, -1.41055, -0.136121
-0.483566, 0.970644, -10.3657, -0.700086, -1.64429, -0.113288
-0.415252, 0.986392, -10.3968, -0.846174, -1.64038, -0.032962
-0.308662, 0.972346, -10.4008, -0.934632, -1.54625, -0.000645
-0.202161, 0.963639, -10.2956, -0.974473, -1.38733, -0.033527
-0.08459, 0.922599, -10.1818, -0.961532, -1.19855, -0.057839
-0.002116, 0.882309, -9.89462, -0.964924, -1.02049, -0.071032
0.041793, 0.843972, -9.63331, -0.952293, -0.87379, -0.08189
0.061855, 0.806734, -9.52342, -0.904128, -0.655335, -0.114333
0.052967, 0.766154, -9.50223, -0.726096, -0.489392, -0.095159
0.005703, 0.745458, -9.54164, -0.647373, -0.510504, -0.082872
-0.06467, 0.748393, -9.60629, -0.593203, -0.576398, -0.113766
-0.148717, 0.744926, -9.75914, -0.576199, -0.691425, -0.128981
-0.240506, 0.749631, -9.92798, -0.561871, -0.812083, -0.13846
