Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
0.394598, 0.508425, -3.69416, -0.68577, 0.004575, 0.175486
0.348702, 0.521373, -4.00394, -0.678486, -0.037311, 0.179411
0.351847, 0.580066, -4.2458, -0.71943, 0.000595, 0.188531
0.37476, 0.632593, -4.59, -0.734448, 0.065483, 0.210681
0.3522, 0.681429, -4.95, -0.745074, 0.084024, 0.236062
0.305133, 0.737133, -5.36025, -0.763067, 0.076329, 0.262003
0.294284, 0.861425, -5.85901, -0.836415, 0.131343, 0.321801
0.335628, 1.04343, -6.51326, -0.936733, 0.261925, 0.388549
0.321803, 1.18996, -7.16921, -1.00876, 0.279301, 0.442563
0.160797, 1.3251, -7.98097, -1.07454, 0.162238, 0.432377
0.091478, 1.50308, -9.00246, -1.14611, 0.225063, 0.440199
0.140457, 1.69534, -9.92729, -1.20565, 0.379897, 0.471229
0.134038, 1.86987, -10.5701, -1.2805, 0.383457, 0.493115
0.024119, 2.02904, -11.0865, -1.37728, 0.223067, 0.469619
0.002677, 2.1237, -11.7457, -1.39623, 0.26677, 0.452803
-0.020099, 2.16035, -12.3296, -1.36969, 0.267651, 0.449314
-0.195444, 2.3173, -12.7402, -1.46496, 0.038008, 0.464174
-0.315169, 2.48444, -13.019, -1.58222, -0.081467, 0.446742
-0.355028, 2.52689, -13.2817, -1.58155, -0.163152, 0.40507
-0.45713, 2.46892, -13.5512, -1.51467, -0.154997, 0.380166
-0.537919, 2.44997, -13.7503, -1.44102, -0.125959, 0.369326
-0.506428, 2.57654, -14.0742, -1.49853, -0.046703, 0.335531
-0.506226, 2.67588, -14.2732, -1.54501, -0.073584, 0.286365
-0.60293, 2.69441, -14.4364, -1.54438, -0.141016, 0.266923
-0.666951, 2.71686, -14.5971, -1.54074, -0.201912, 0.276138
-0.686841, 2.814, -14.7873, -1.6105, -0.319137, 0.255181
-0.79386, 2.90291, -14.9264, -1.63753, -0.54599, 0.23728
-0.902628, 2.94348, -15.0503, -1.65558, -0.696777, 0.263543
-0.908398, 3.00417, -15.1563, -1.7017, -0.585815, 0.317593
-0.920949, 3.05189, -15.2949, -1.68525, -0.521043, 0.341768
-1.01924, 3.08221, -15.5791, -1.66081, -0.595128, 0.312945
-1.03165, 3.13295, -15.8014, -1.6822, -0.633943, 0.286306
-1.0372, 3.13015, -15.854, -1.67418, -0.533377, 0.277954
-1.07244, 3.13151, -16.0015, -1.63559, -0.370511, 0.342211
-1.1688, 3.14157, -16.306, -1.61416, -0.509166, 0.38196
-1.24355, 3.22178, -16.2791, -1.71021, -0.639139, 0.425989
-1.38921, 3.23037, -16.2211, -1.72127, -0.736912, 0.474362
-1.44741, 3.30075, -16.4722, -1.78173, -0.651311, 0.516746
-1.46078, 3.37419, -16.5439, -1.82388, -0.733554, 0.562459
-1.66298, 3.38199, -16.4558, -1.82672, -1.06644, 0.495591
-1.83523, 3.31969, -16.5138, -1.7478, -1.24068, 0.371256
-1.76799, 3.25665, -16.5404, -1.64309, -1.04443, 0.345163
-1.76586, 3.21593, -16.6405, -1.59867, -0.89069, 0.363427
-1.87207, 3.22065, -16.7065, -1.57216, -1.02492, 0.356417
-1.89086, 3.27051, -16.7095, -1.61172, -1.13071, 0.320986
-1.86712, 3.31339, -16.8139, -1.61708, -0.967598, 0.359306
-1.95471, 3.28685, -16.9441, -1.60159, -0.951197, 0.453354
-2.04992, 3.31739, -16.9158, -1.63163, -1.13435, 0.442641
-2.01828, 3.36947, -16.7859, -1.70367, -1.15481, 0.426094
-2.01137, 3.36856, -16.7737, -1.69047, -1.0634, 0.437238
-2.08064, 3.36378, -16.882, -1.65848, -1.15554, 0.433842
-2.16497, 3.34617, -16.7802, -1.66162, -1.29294, 0.374427
-2.19807, 3.37588, -16.7714, -1.66885, -1.16221, 0.33313
-2.16208, 3.34916, -16.9665, -1.60765, -1.00215, 0.340959
-2.11807, 3.43411, -17.0528, -1.67141, -0.937138, 0.388853
-2.22836, 3.53869, -16.9692, -1.7611, -1.03672, 0.445717
-2.31919, 3.56413, -17.0178, -1.78917, -1.07643, 0.429008
-2.25386, 3.59545, -16.9514, -1.8129, -1.02243, 0.449993
-2.24389, 3.67577, -16.9096, -1.87524, -1.03799, 0.454577
-2.37357, 3.71706, -16.8959, -1.89209, -1.28251, 0.415405
-2.43323, 3.70205, -16.7864, -1.87888, -1.45698, 0.337011
-2.50076, 3.6495, -16.6952, -1.84428, -1.44322, 0.339773
-2.55717, 3.73966, -16.6994, -1.94055, -1.37928, 0.449309
-2.59684, 3.82378, -16.6993, -1.99249, -1.45372, 0.466002
-2.70305, 3.80981, -16.7321, -1.99799, -1.66134, 0.412142
-2.75698, 3.81898, -16.6686, -2.04188, -1.72034, 0.454648
-2.6648, 3.9641, -16.5674, -2.15119, -1.58696, 0.544862
-2.72366, 4.00319, -16.7147, -2.14876, -1.56147, 0.53176
-2.84225, 3.93745, -16.8025, -2.07814, -1.76906, 0.426337
-2.85313, 3.92756, -16.6417, -2.10062, -1.83051, 0.412002
-2.84576, 3.99071, -16.6472, -2.14348, -1.66219, 0.466672
-2.88008, 4.03702, -16.793, -2.12693, -1.55529, 0.440468
-2.94865, 3.997, -16.7055, -2.11636, -1.73765, 0.363784
-2.95077, 4.01953, -16.778, -2.11926, -1.71312, 0.367018
-2.9469, 4.05431, -16.695, -2.15731, -1.64029, 0.403892
-2.94443, 4.09506, -16.6379, -2.17436, -1.66169, 0.360714
-2.95967, 4.09384, -16.495, -2.19941, -1.74093, 0.353633
-2.94822, 4.11643, -16.3834, -2.25966, -1.73341, 0.407917
-2.95792, 4.15485, -16.2751, -2.28639, -1.74658, 0.400571
-3.02895, 4.14075, -16.3323, -2.24961, -1.82483, 0.341648
-2.9973, 4.143, -16.4548, -2.24989, -1.81025, 0.361035
-2.99774, 4.14409, -16.2708, -2.27652, -1.87194, 0.395001
-3.11166, 4.11912, -16.1649, -2.25012, -2.06866, 0.322102
-3.13621, 4.11897, -16.1772, -2.24939, -2.12787, 0.307748
-3.03648, 4.08798, -16.0516, -2.22646, -2.1073, 0.344901
-3.03813, 4.07533, -15.8841, -2.24362, -2.10598, 0.359929
-3.14006, 4.09376, -16.0534, -2.21753, -2.06422, 0.340693
-3.13993, 4.0674, -16.2522, -2.18023, -2.06198, 0.351505
-3.12874, 4.05518, -16.2802, -2.18425, -2.02857, 0.362326
-3.13865, 4.06029, -16.2339, -2.16982, -1.9835, 0.362312
-3.06769, 4.08009, -16.3216, -2.17904, -1.91365, 0.336118
-3.06128, 4.07528, -16.4234, -2.16575, -1.93556, 0.366727
-3.13393, 4.06129, -16.3669, -2.16982, -2.01643, 0.356135
-3.11396, 4.07287, -16.3936, -2.1649, -1.90247, 0.347835
-3.01468, 4.04686, -16.585, -2.11255, -1.74, 0.351796
-3.02808, 4.0104, -16.4621, -2.09981, -1.87681, 0.33417
-3.10403, 3.96447, -16.3067, -2.09148, -1.95317, 0.327902
-3.0364, 3.96769, -16.4758, -2.06733, -1.78313, 0.344227
-2.94835, 3.96483, -16.6766, -2.0447, -1.68434, 0.379915
-2.97162, 3.9773, -16.4812, -2.0857, -1.81846, 0.38224
-3.03334, 4.00385, -16.4768, -2.11641, -1.81595, 0.398377
-2.9321, 4.02152, -16.6958, -2.10485, -1.59368, 0.448952
-2.95982, 4.0075, -16.6869, -2.11758, -1.72343, 0.469966
-3.05479, 3.98169, -16.3743, -2.16971, -1.94643, 0.471253
-3.05185, 3.96386, -16.4062, -2.13723, -1.93389, 0.475024
-2.97057, 3.95519, -16.6123, -2.08284, -1.80933, 0.45101
-3.01451, 3.9061, -16.422, -2.05665, -1.93686, 0.38357
-3.03171, 3.85238, -16.2867, -2.01771, -2.00169, 0.292039
-2.92605, 3.85286, -16.4866, -1.97563, -1.74301, 0.295117
-2.84657, 3.83473, -16.6332, -1.91402, -1.54525, 0.318249
-2.96161, 3.76046, -16.4748, -1.88152, -1.77052, 0.24395
-2.95163, 3.75278, -16.4387, -1.87642, -1.81485, 0.232129
-2.83736, 3.81204, -16.6126, -1.90697, -1.58596, 0.333221
-2.83097, 3.84122, -16.5408, -1.95478, -1.60489, 0.39949
-2.95499, 3.76035, -16.4035, -1.90472, -1.91901, 0.272596
-2.96286, 3.7227, -16.5235, -1.87241, -1.91312, 0.290861
-2.84551, 3.80305, -16.6554, -1.9065, -1.63141, 0.388226
-2.8636, 3.79994, -16.5882, -1.88448, -1.73114, 0.324726
-2.91915, 3.68083, -16.5134, -1.80734, -1.98042, 0.193227
-2.87841, 3.70012, -16.6672, -1.82016, -1.80326, 0.265296
-2.79342, 3.76824, -16.7446, -1.8544, -1.62448, 0.356015
-2.83761, 3.76036, -16.7622, -1.8568, -1.71087, 0.280078
-2.84871, 3.75046, -16.7238, -1.85197, -1.74236, 0.280121
-2.811, 3.75073, -16.8508, -1.85774, -1.56462, 0.373658
-2.81621, 3.74737, -16.7331, -1.8498, -1.62341, 0.407883
-2.92684, 3.70725, -16.5536, -1.85828, -1.87444, 0.29831
-2.96053, 3.62423, -16.5375, -1.7964, -1.95317, 0.265014
-2.89282, 3.61192, -16.6621, -1.76361, -1.77641, 0.284385
-2.87658, 3.59694, -16.5912, -1.73002, -1.75531, 0.29976
-2.9005, 3.5911, -16.3894, -1.75924, -1.84257, 0.231146
-2.89998, 3.57106, -16.4641, -1.72782, -1.81269, 0.21376
-2.81564, 3.61685, -16.7574, -1.7411, -1.5576, 0.279676
-2.79191, 3.65542, -16.7911, -1.74621, -1.48835, 0.318802
-2.83761, 3.6652, -16.6548, -1.77868, -1.61647, 0.283156
-2.83474, 3.69341, -16.7515, -1.82032, -1.60221, 0.295419
