Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
-0.137795, -0.086835, -12.6909, -0.514121, -0.757366, -0.062906
-0.14539, -0.125357, -12.469, -0.415117, -0.721265, -0.068673
-0.172544, -0.14816, -12.6797, -0.290457, -0.796861, -0.072205
-0.240258, -0.14574, -13.284, -0.089081, -1.16164, -0.064186
-0.257546, -0.12417, -13.4201, -0.10366, -1.32019, -0.037781
-0.20672, -0.099593, -13.7605, -0.172221, -1.32181, -0.023429
-0.116485, -0.066716, -14.4742, -0.302992, -1.21083, -0.020402
0.017141, -0.099445, -14.6864, -0.371956, -0.9762, -0.016384
0.138247, -0.17518, -14.2643, -0.31333, -0.715248, -0.033149
0.273738, -0.276682, -14.4479, -0.149813, -0.513953, -0.064213
0.423468, -0.35531, -14.3434, -0.034685, -0.253845, -0.07181
0.510406, -0.452505, -13.7996, 0.102073, -0.063601, -0.076015
0.620633, -0.523455, -13.7157, 0.26574, 0.05611, -0.035713
0.738471, -0.580376, -13.945, 0.410109, 0.235875, -0.031449
0.833255, -0.592841, -13.8083, 0.499542, 0.372596, -0.038925
0.953091, -0.586852, -14.1948, 0.607492, 0.578207, -0.022234
1.06574, -0.557039, -14.6968, 0.564265, 0.751921, -0.012748
1.13052, -0.506173, -14.6335, 0.474391, 0.846413, -0.022312
1.16756, -0.491079, -14.3903, 0.400689, 0.911954, -0.015113
1.24975, -0.48024, -14.5587, 0.267467, 0.990569, -0.029326
1.25904, -0.488124, -14.4146, 0.146884, 1.10783, -0.041149
1.2646, -0.502918, -14.001, 0.108446, 1.28165, -0.072392
1.2836, -0.523056, -14.1425, 0.182743, 1.49664, -0.09552
1.26483, -0.536854, -14.0575, 0.259482, 1.54493, -0.091128
1.2045, -0.551697, -13.8253, 0.328238, 1.48052, -0.087753
1.19405, -0.572547, -14.2223, 0.407173, 1.46938, -0.038701
1.19403, -0.574896, -14.3473, 0.394345, 1.47698, -0.041013
1.16936, -0.552625, -13.9445, 0.365514, 1.43516, -0.034255
1.12539, -0.569032, -13.9747, 0.269546, 1.22409, -0.043486
1.12578, -0.565461, -13.8766, 0.18657, 1.14281, -0.055997
1.11809, -0.568193, -13.6186, 0.218193, 1.19735, -0.044745
1.13681, -0.597638, -13.8837, 0.411248, 1.19503, -0.052294
1.14455, -0.603503, -14.0762, 0.744615, 1.27558, -0.06868
1.14864, -0.55021, -14.0512, 0.69939, 1.37054, -0.008054
1.16092, -0.52306, -14.3478, 0.615279, 1.4134, -0.011179
