Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
-2.27611, 2.80608, -14.7759, -1.71926, -0.898474, 0.171298
-2.42599, 2.80789, -14.7609, -1.70153, -1.02534, 0.177612
-2.49644, 2.77886, -14.9473, -1.68812, -1.04837, 0.197142
-2.51275, 2.75957, -15.113, -1.71303, -0.968805, 0.258043
-2.62671, 2.76217, -15.2702, -1.72858, -1.08531, 0.315669
-2.71167, 2.84463, -15.5511, -1.80986, -1.08967, 0.375958
-2.73538, 2.89213, -15.776, -1.87119, -1.05304, 0.415804
-2.75999, 2.90864, -16.0273, -1.85359, -1.02144, 0.431432
-2.87006, 2.91231, -16.2891, -1.80028, -1.08392, 0.403157
-2.94458, 2.91709, -16.5734, -1.74778, -1.12915, 0.363999
-2.94276, 2.89699, -16.9202, -1.66654, -1.05845, 0.330248
-2.98287, 2.91301, -17.0188, -1.68283, -1.14031, 0.328744
-3.08345, 2.95193, -16.9594, -1.72224, -1.30553, 0.360142
-3.09173, 2.99078, -17.0741, -1.76749, -1.26241, 0.378145
-3.08522, 2.96517, -17.2589, -1.74374, -1.22122, 0.392976
-3.19123, 2.91969, -17.3042, -1.707, -1.32379, 0.398032
-3.24813, 2.94217, -17.3969, -1.7171, -1.27538, 0.397481
-3.16849, 2.94569, -17.5611, -1.68189, -1.15467, 0.365339
-3.19011, 2.87684, -17.5851, -1.58174, -1.33947, 0.324991
-3.28671, 2.89085, -17.5305, -1.62415, -1.45576, 0.326145
-3.30055, 2.96172, -17.7638, -1.62404, -1.29297, 0.357021
-3.21581, 2.95447, -17.8405, -1.62842, -1.21575, 0.36431
-3.30046, 2.89096, -17.6159, -1.62143, -1.46296, 0.371039
-3.44593, 2.88294, -17.7379, -1.6203, -1.56822, 0.379666
-3.41752, 2.92457, -18, -1.61306, -1.4299, 0.381922
-3.40443, 2.83501, -18.0579, -1.51259, -1.45797, 0.371464
-3.56418, 2.7645, -18.0464, -1.49053, -1.65804, 0.380316
-3.6683, 2.79175, -18.3046, -1.52452, -1.75693, 0.433885
-3.60318, 2.84072, -18.5401, -1.53326, -1.56293, 0.469881
-3.64556, 2.77344, -18.4821, -1.44745, -1.70549, 0.412954
