Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
-0.286721, -0.784743, -11.5018, 0.588926, -0.639807, -0.070824
-0.442336, -0.789313, -11.7323, 0.628504, -0.771132, -0.063809
-0.585265, -0.805444, -12.1494, 0.702736, -0.983274, -0.125265
-0.694823, -0.805194, -12.4618, 0.781582, -1.18249, -0.18015
-0.818301, -0.788486, -12.7893, 0.788573, -1.42939, -0.268562
-0.846881, -0.7403, -12.8227, 0.787708, -1.46818, -0.144953
-0.876632, -0.696938, -12.5801, 0.74147, -1.52017, -0.096714
-0.917392, -0.688708, -12.7881, 0.819453, -1.8759, -0.077581
-0.927201, -0.677711, -13.2353, 0.785059, -2.13544, -0.016638
-0.908373, -0.658717, -13.0301, 0.674749, -2.19392, -0.003645
-0.826582, -0.658945, -13.0511, 0.6486, -2.23576, -0.028661
-0.74753, -0.639787, -13.2884, 0.601907, -2.16068, 0.010348
-0.677139, -0.633985, -13.0984, 0.490528, -1.9761, 0.082517
-0.595408, -0.650598, -12.6634, 0.501208, -1.80083, 0.104355
-0.589655, -0.696633, -12.957, 0.649828, -1.86996, -0.002995
-0.51553, -0.698471, -13.047, 0.653088, -1.75872, 0.040515
-0.499967, -0.699888, -12.7329, 0.579532, -1.53393, 0.156638
-0.476716, -0.710775, -12.3873, 0.6932, -1.52112, 0.110984
-0.484387, -0.72225, -12.6273, 0.792481, -1.71563, -0.023425
-0.484306, -0.72105, -13.0824, 0.684519, -1.69514, -0.010315
-0.456912, -0.711831, -12.8352, 0.452768, -1.47717, 0.02984
-0.463363, -0.74753, -12.7089, 0.440587, -1.46595, -3e-06
-0.423961, -0.799514, -12.9626, 0.500593, -1.46562, -0.014385
-0.411196, -0.849051, -12.973, 0.485494, -1.34105, -0.024675
-0.400589, -0.866994, -12.4841, 0.463736, -1.27016, -0.031463
-0.380311, -0.890396, -12.4413, 0.591388, -1.38624, -0.04169
-0.385435, -0.966805, -13.0949, 0.903774, -1.49395, -0.082814
-0.371542, -0.973203, -13.0926, 1.06535, -1.3899, -0.004291
-0.353349, -0.991249, -12.581, 1.20831, -1.2782, -0.009764
-0.364528, -0.954673, -12.7364, 0.93493, -1.44773, 0.012742
-0.340512, -0.924814, -12.7951, 0.586499, -1.2963, -0.014533
-0.347016, -0.938613, -12.4862, 0.54881, -1.09487, -0.04613
-0.320415, -1.01907, -12.6155, 0.733163, -1.13065, -0.107031
-0.33058, -1.05386, -12.8899, 0.851422, -1.12399, -0.074963
-0.355759, -1.03675, -12.9496, 0.794257, -0.989447, -0.028178
-0.356522, -1.09621, -13.1294, 1.01501, -0.96624, -0.010621
-0.376606, -1.11081, -13.213, 1.10936, -0.971345, 0.00641
-0.397698, -1.10723, -13.3923, 0.836549, -0.954547, -0.039912
-0.426868, -1.08724, -12.9541, 0.644179, -0.990315, -0.042769
-0.448835, -1.09796, -12.6672, 0.658522, -1.09481, -0.098218
-0.43624, -1.13381, -12.9282, 0.802622, -1.25204, -0.189694
-0.47086, -1.15557, -13.1665, 0.941998, -1.22897, -0.080028
-0.485638, -1.19575, -13.3814, 1.21837, -1.1994, -0.024365
-0.480794, -1.18912, -13.1806, 1.24029, -1.27168, 0.202468
-0.477865, -1.17519, -13.1175, 1.13008, -1.32794, 0.161758
-0.449218, -1.19061, -13.2539, 0.997637, -1.10068, -0.032394
-0.479849, -1.18286, -13.1339, 1.00975, -0.956759, -0.061172
-0.506521, -1.1765, -13.0618, 0.908505, -0.991986, -0.068175
