Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
0.47496, -0.108946, -3.34854, -0.294421, 0.077514, -0.185779
0.477042, -0.107637, -3.30642, -0.293792, 0.076152, -0.192375
0.482656, -0.11612, -3.30623, -0.295801, 0.069783, -0.185281
0.481094, -0.114712, -3.34412, -0.272207, 0.076028, -0.173182
0.479541, -0.113442, -3.38199, -0.248689, 0.074372, -0.161095
0.4773, -0.115645, -3.41307, -0.219904, 0.069186, -0.118637
0.482544, -0.116901, -3.47493, -0.197897, 0.064527, -0.098792
0.484873, -0.12576, -3.53699, -0.20693, 0.07734, -0.083206
0.48769, -0.12162, -3.65567, -0.191517, 0.079348, -0.080014
0.483885, -0.126093, -3.88728, -0.177927, 0.108031, -0.085142
0.484508, -0.133877, -4.24606, -0.235094, 0.127781, -0.093894
0.489892, -0.137418, -4.57078, -0.267409, 0.15799, -0.111684
0.509498, -0.14133, -4.81872, -0.249819, 0.225534, -0.121217
0.521556, -0.157397, -5.14494, -0.233455, 0.234486, -0.127616
0.524854, -0.170766, -5.61984, -0.172267, 0.207811, -0.13177
0.55368, -0.183771, -5.98585, -0.109278, 0.219399, -0.122695
0.559023, -0.189167, -6.49029, -0.019181, 0.164048, -0.103799
0.577605, -0.186969, -7.05587, -0.049684, 0.165823, -0.08998
0.582333, -0.192208, -7.36201, -0.128559, 0.188428, -0.081956
0.582125, -0.198242, -7.63977, -0.173217, 0.206616, -0.071987
0.612895, -0.216146, -8.26562, -0.149732, 0.298378, -0.05742
0.637679, -0.229449, -8.75497, -0.183038, 0.452475, -0.046573
0.632206, -0.248783, -9.08132, -0.142352, 0.513392, -0.061688
0.629643, -0.272518, -9.57804, -0.10424, 0.540104, -0.04733
0.608201, -0.30555, -10.0327, -0.113446, 0.508772, -0.043084
0.560087, -0.358542, -10.0261, -0.066316, 0.426903, -0.048802
0.4987, -0.452643, -10.1343, 0.043672, 0.329828, -0.076816
0.445573, -0.560322, -10.506, 0.205864, 0.241652, -0.103195
0.392341, -0.640355, -10.2075, 0.318567, 0.147734, -0.127674
0.315199, -0.718076, -10.1664, 0.490075, 0.081585, -0.146007
0.27742, -0.749905, -10.6379, 0.779831, 0.02636, -0.138605
0.19186, -0.720269, -10.9605, 0.899585, -0.137837, -0.110487
0.121853, -0.64268, -11.4306, 0.885903, -0.330852, 0.013329
0.067695, -0.546521, -11.9598, 0.699483, -0.45128, 0.058398
-0.01118, -0.42685, -12.114, 0.521408, -0.568675, 0.040214
-0.143753, -0.348339, -12.7612, 0.39993, -0.790946, -3.9e-05
-0.1675, -0.289188, -13.3922, 0.256234, -0.822761, -0.00681
-0.178364, -0.248575, -13.1092, 0.075266, -0.749686, -0.003559
-0.250331, -0.249606, -13.2168, -0.074181, -0.869502, -0.035144
-0.245347, -0.286669, -13.3956, -0.209624, -0.962812, -0.094561
-0.196498, -0.349535, -12.9506, -0.158318, -0.87964, -0.101743
