Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
-1.32709, 3.08541, -15.3528, -2.86317, 1.07269, 1.37562
-1.49829, 2.95594, -15.3293, -2.59425, 0.887604, 1.33147
-1.56436, 2.7812, -15.1136, -2.4423, 0.723161, 1.26712
-1.41472, 2.80611, -15.1948, -2.48842, 0.897208, 1.28059
-1.38339, 2.80739, -15.5012, -2.37486, 0.955415, 1.3425
-1.49569, 2.82884, -15.5259, -2.33762, 0.832515, 1.37872
-1.50418, 2.90709, -15.9095, -2.39413, 0.859377, 1.44254
-1.49262, 2.74458, -15.9563, -2.2074, 0.780281, 1.44436
-1.60175, 2.67718, -15.7979, -2.14417, 0.588875, 1.45089
-1.65981, 2.70324, -15.8414, -2.1777, 0.522863, 1.48217
-1.64509, 2.71664, -15.8779, -2.16732, 0.483998, 1.47098
-1.47469, 2.78903, -16.2177, -2.18022, 0.707695, 1.54465
-1.50543, 2.88293, -16.3245, -2.22779, 0.716416, 1.64508
-1.60284, 2.91051, -16.3669, -2.25926, 0.584976, 1.63205
-1.62641, 2.84479, -16.5058, -2.21027, 0.548057, 1.6045
-1.53102, 3.04048, -16.7748, -2.38302, 0.702124, 1.72379
-1.49147, 3.22184, -16.7518, -2.58998, 0.753682, 1.8351
-1.59964, 3.35819, -16.5882, -2.80411, 0.644893, 1.81193
-1.74489, 3.28123, -16.5459, -2.68727, 0.486321, 1.665
-1.74012, 3.10517, -16.8833, -2.39051, 0.487989, 1.6203
-1.57845, 3.2555, -17.1824, -2.52558, 0.739631, 1.83139
-1.60952, 3.44277, -16.8856, -2.79316, 0.729443, 1.85559
-1.76817, 3.32549, -16.8846, -2.64732, 0.561735, 1.64829
-1.6897, 3.38689, -17.0444, -2.68712, 0.65626, 1.73807
-1.61995, 3.5432, -17.1865, -2.84107, 0.783485, 1.8464
-1.62496, 3.52376, -17.2898, -2.73591, 0.834556, 1.80057
-1.67944, 3.50883, -17.3557, -2.68403, 0.778754, 1.80213
-1.61024, 3.46032, -17.6862, -2.63263, 0.812683, 1.86704
-1.71737, 3.54248, -17.5855, -2.76309, 0.684515, 1.88039
-1.80057, 3.65381, -17.419, -2.8527, 0.680204, 1.7943
