Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
-1.3529, -0.20562, -10.5621, 0.388921, -0.954248, -0.190576
-1.48745, -0.10445, -10.8115, 0.421377, -1.12666, -0.197893
-1.61096, -0.002033, -11.1465, 0.467499, -1.4249, -0.170881
-1.76065, 0.113562, -11.919, 0.377883, -1.84459, -0.154446
-1.79059, 0.250684, -11.9922, 0.057646, -2.02735, -0.12643
-1.67264, 0.271914, -11.345, -0.1805, -2.18548, -0.125245
-1.74444, 0.279073, -11.9052, -0.39835, -2.67751, -0.156798
-1.67141, 0.28662, -11.9844, -0.610662, -2.80553, -0.062868
-1.55829, 0.228409, -11.5776, -0.717598, -2.72797, -0.034134
-1.48344, 0.170628, -11.5173, -0.757233, -2.69143, -0.027992
-1.40648, 0.110434, -11.2656, -0.777001, -2.56112, -0.018267
-1.30617, 0.070153, -10.6955, -0.716443, -2.49909, -0.005051
-1.27322, -0.013241, -10.8823, -0.463035, -2.72047, -0.051937
-1.2083, -0.055552, -11.0675, -0.346569, -2.7978, -0.074361
-1.14338, -0.00654, -11.2749, -0.369257, -2.82775, -0.056116
-1.04816, -0.015674, -11.7463, -0.329905, -2.75529, -0.060423
-0.929078, -0.035978, -12.2257, -0.326505, -2.59773, -0.049874
-0.7679, -0.029486, -11.8522, -0.34656, -2.31484, -0.044926
-0.645581, -0.049947, -11.5103, -0.309636, -2.12542, -0.043067
-0.544325, -0.062583, -11.6259, -0.310365, -1.9754, -0.057799
-0.500084, -0.063346, -11.5683, -0.42434, -1.82978, -0.057999
-0.423225, -0.107241, -11.192, -0.433646, -1.65217, -0.047284
-0.359799, -0.194247, -11.2724, -0.374869, -1.51211, -0.049991
-0.297832, -0.275621, -11.0563, -0.250812, -1.3303, -0.036688
-0.262291, -0.376891, -10.7395, -0.094047, -1.21755, -0.040685
-0.225704, -0.48771, -10.8314, 0.068658, -1.15861, -0.045194
-0.206213, -0.547332, -10.6778, 0.177, -1.10144, -0.045578
-0.203652, -0.608505, -10.6731, 0.374197, -1.09958, -0.05641
-0.1898, -0.656967, -11.0801, 0.629065, -1.07552, -0.031088
-0.224744, -0.628585, -11.1395, 0.632681, -0.87094, -0.059424
-0.237197, -0.616792, -11.0289, 0.636737, -0.88327, -0.065455
-0.246074, -0.646222, -11.2522, 0.675083, -0.904086, -0.072351
-0.267355, -0.638465, -11.1721, 0.565217, -0.899866, -0.073811
-0.284614, -0.603751, -10.8403, 0.393076, -0.930531, -0.063808
-0.322641, -0.642451, -11.351, 0.431837, -1.12976, -0.064302
-0.308153, -0.65128, -11.3365, 0.358298, -1.18914, -0.03945
-0.304719, -0.621555, -10.7987, 0.355296, -1.1641, -0.022777
-0.313001, -0.651534, -11.055, 0.695484, -1.37216, -0.036961
-0.310519, -0.675011, -11.576, 0.891508, -1.36761, -0.054968
-0.325551, -0.656025, -11.6448, 0.864544, -1.2683, -0.057679
-0.337106, -0.640316, -11.7702, 0.778437, -1.20828, -0.060351
-0.365618, -0.592594, -12.1767, 0.421324, -1.25604, -0.078987
-0.366305, -0.606769, -12.1667, 0.265669, -1.22226, -0.059986
-0.377412, -0.647402, -12.0094, 0.285729, -1.22072, -0.058782
-0.389472, -0.708185, -12.1994, 0.375502, -1.31957, -0.043032
-0.366216, -0.741607, -12.1506, 0.425058, -1.32611, -0.032444
-0.347749, -0.771277, -11.9851, 0.47225, -1.3287, -0.02503
-0.335774, -0.803029, -11.9397, 0.621483, -1.38654, -0.009046
-0.344159, -0.813824, -12.1828, 0.673298, -1.45809, -0.007141
-0.341644, -0.823422, -12.4052, 0.688725, -1.44292, -0.048464
-0.339791, -0.858671, -12.5076, 0.717286, -1.42613, -0.047044
-0.359452, -0.895676, -12.9076, 0.806986, -1.47448, -0.048215
-0.329355, -0.877286, -12.9179, 0.684302, -1.36428, -0.020733
-0.322385, -0.863984, -12.4841, 0.599928, -1.13421, -0.035794
-0.331982, -0.91924, -12.8239, 0.96018, -1.05321, -0.079328
-0.323038, -0.966353, -13.0337, 1.27807, -1.05865, -0.071733
-0.371167, -0.919034, -12.7985, 1.23435, -1.10192, -0.077992
-0.39822, -0.894076, -12.933, 1.24934, -1.17431, -0.06841
-0.448709, -0.853297, -13.3097, 1.18762, -1.21434, -0.069936
-0.489442, -0.80859, -13.1657, 0.942976, -1.1694, -0.06544
-0.539127, -0.788826, -12.9916, 0.766786, -1.17889, -0.084171
-0.604081, -0.803575, -13.0616, 0.732034, -1.27432, -0.076035
-0.634053, -0.80835, -13.0658, 0.620809, -1.31228, -0.0756
-0.675746, -0.838642, -12.8279, 0.621952, -1.30615, -0.070443
-0.712376, -0.852059, -12.8271, 0.674055, -1.36317, -0.05483
-0.770747, -0.854525, -13.2276, 0.726766, -1.473, -0.075312
-0.771012, -0.878949, -13.0677, 0.962724, -1.47872, -0.081906
-0.819261, -0.877568, -13.198, 1.09526, -1.66932, -0.09386
-0.843715, -0.879594, -13.533, 1.14227, -2.00396, -0.07791
-0.850451, -0.826829, -13.4269, 0.904576, -2.13599, -0.066157
-0.831812, -0.807371, -13.5279, 0.752668, -2.18157, -0.053576
