Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
0.709848, 0.011197, -10.1569, -0.661417, 0.198139, -0.048159
0.684138, -0.002186, -10.2298, -0.532143, -0.032181, -0.024896
0.681427, -0.014864, -10.35, -0.332241, -0.135006, 0.046379
0.68131, -0.012472, -10.528, -0.267261, -0.154797, 0.085805
0.68585, -0.008265, -10.8565, -0.222534, -0.227094, 0.143069
0.691906, -0.001309, -11.1572, -0.268044, -0.239769, 0.207936
0.728181, 0.004105, -11.3457, -0.276205, -0.1954, 0.247263
0.762648, 0.014277, -11.5979, -0.300512, -0.152514, 0.239544
0.766263, 0.020631, -11.8802, -0.307316, -0.149758, 0.22198
0.770532, 0.024058, -11.9884, -0.289952, -0.057713, 0.165337
0.806186, 0.033517, -12.2216, -0.142648, 0.164662, 0.089599
0.826629, 0.075402, -12.7601, -0.153753, 0.332626, 0.161353
0.832414, 0.125724, -13.1899, -0.283778, 0.467177, 0.242139
0.826622, 0.186567, -13.192, -0.42593, 0.52477, 0.275205
0.791617, 0.232136, -13.5205, -0.490455, 0.445173, 0.271409
0.747607, 0.293912, -13.8446, -0.569738, 0.343045, 0.282461
0.700177, 0.346953, -13.8915, -0.666286, 0.280299, 0.275121
0.680225, 0.379525, -14.0155, -0.650223, 0.208058, 0.220722
0.668209, 0.42601, -14.3597, -0.6351, 0.118656, 0.134737
0.624151, 0.472888, -14.5635, -0.689236, 0.055607, 0.126086
0.626398, 0.509612, -14.558, -0.740352, 0.037524, 0.11338
0.610917, 0.559959, -14.7614, -0.766384, -0.047303, 0.116652
0.580071, 0.622427, -15.354, -0.864614, -0.159001, 0.190592
0.563303, 0.681095, -15.5928, -1.04911, -0.13637, 0.264127
0.552831, 0.701396, -15.4184, -1.15768, -0.093698, 0.252234
0.567123, 0.727489, -15.6272, -1.2263, -0.122253, 0.209291
0.567939, 0.734798, -15.6192, -1.43818, -0.101753, 0.15742
0.582283, 0.720771, -15.1422, -1.51554, -0.010342, 0.082922
0.596906, 0.68414, -14.9968, -1.51069, -0.054204, 0.010058
0.606904, 0.669557, -14.984, -1.47463, -0.067946, -0.055241
0.603853, 0.635744, -14.8551, -1.38074, -0.150695, -0.078093
0.582304, 0.615555, -15.0365, -1.22064, -0.299064, -0.044774
0.598204, 0.606586, -15.094, -1.03303, -0.234959, 0.052016
0.608885, 0.620215, -14.9189, -0.962115, -0.110141, 0.135557
0.614925, 0.636923, -15.2376, -1.01206, -0.083481, 0.207884
0.63407, 0.689311, -15.5053, -1.226, 0.09478, 0.270873
0.672548, 0.681556, -14.9663, -1.36734, 0.346461, 0.206693
0.678373, 0.681067, -14.9051, -1.43874, 0.349825, 0.166268
0.681187, 0.683223, -14.9072, -1.46528, 0.361605, 0.16638
0.701488, 0.670356, -14.3833, -1.39778, 0.448419, 0.181335
0.715664, 0.646197, -14.2707, -1.26779, 0.317728, 0.231612
0.69416, 0.64787, -14.3729, -1.19336, 0.083806, 0.220929
0.649309, 0.649844, -14.3407, -1.14512, -0.097743, 0.19362
0.667597, 0.644369, -14.4118, -1.05481, -0.202076, 0.14874
0.644364, 0.647846, -14.8066, -1.02572, -0.309281, 0.123515
0.649659, 0.673223, -14.7683, -1.10524, -0.333919, 0.14056
0.648773, 0.674676, -14.5689, -1.20259, -0.241505, 0.081154
0.699332, 0.680142, -14.5331, -1.29545, 0.00892, 0.019362
0.723061, 0.692994, -14.5541, -1.251, 0.219692, -0.00684
0.689341, 0.695949, -14.5807, -1.11306, 0.224183, 0.122299
0.705993, 0.690926, -14.6397, -1.03832, 0.177252, 0.168807
0.687659, 0.715653, -14.7927, -1.02604, 0.152156, 0.168067
0.687515, 0.755662, -14.9731, -1.08036, 0.144445, 0.212932
0.690166, 0.770162, -14.8981, -1.18776, 0.184411, 0.258178
0.690675, 0.793019, -14.9294, -1.26156, 0.227139, 0.231161
0.700121, 0.818386, -15.1434, -1.25477, 0.246938, 0.125885
0.660924, 0.82299, -15.2084, -1.19868, 0.162029, 0.086132
0.639545, 0.856019, -15.4579, -1.18477, 0.126992, 0.089191
0.635912, 0.901322, -15.6722, -1.26158, 0.175065, 0.161275
0.611269, 0.933265, -15.6769, -1.3689, 0.170283, 0.235532
0.587906, 0.964974, -15.7834, -1.45144, 0.164257, 0.261106
0.581558, 1.00781, -15.941, -1.62779, 0.222541, 0.27594
0.57311, 1.0458, -16.1143, -1.8203, 0.247822, 0.222982
0.550075, 1.03554, -15.983, -2.00076, 0.201674, 0.090778
0.526802, 1.01973, -15.993, -2.06964, 0.088351, 0.00677
0.528303, 0.994037, -16.1437, -2.08259, -0.002663, -0.075529
0.513069, 0.943906, -16.0291, -2.03972, -0.109165, -0.106787
0.503705, 0.910423, -16.1778, -1.9597, -0.178924, -0.12259
0.529003, 0.892923, -16.3468, -1.93495, -0.10635, -0.11732
0.556546, 0.867249, -16.1337, -1.91575, 0.000769, -0.123277
0.557475, 0.852837, -16.0656, -1.83085, 0.039772, -0.069262
0.565233, 0.8466, -16.2655, -1.69219, 0.166763, 0.064361
0.566895, 0.843117, -16.2746, -1.56099, 0.216093, 0.088527
0.521841, 0.8457, -16.5172, -1.46032, -0.019982, 0.091981
0.48856, 0.865444, -16.7607, -1.4915, -0.202923, 0.088716
0.491959, 0.890702, -16.8615, -1.69964, -0.20715, 0.036928
